Step,Value,WaveformValue
0,23,23
1,33,-33
2,43,43
3,53,-53
4,63,63
5,73,-73
6,83,83
7,93,-93
8,103,103
9,118,-118
10,123,123
11,138,-138
12,143,143
13,158,-158
14,163,163
15,178,-178
16,183,183
17,198,-198
18,203,203
19,218,-218
20,223,223
21,238,-238
22,243,243
23,258,-258
24,263,263
25,278,-278
26,283,283
27,298,-298
28,303,303
29,323,-323
30,343,343
31,363,-363
32,383,383
33,403,-403
34,413,413
