Step,Value,WaveformValue
0,20,20
1,22,-22
2,25,25
3,28,-28
4,31,31
5,32,-32
6,33,33
7,34,-34
8,35,35
9,36,-36
10,37,37
11,38,-38
12,39,39
13,40,-40
