Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
18588,our,PRON,13,13,89.81,89.81
18596,our,PRON,13,13,89.81,89.81
18967,What,PRON,17,17,117.45,117.45
19100,our,PRON,13,13,89.81,89.81
19833,his,PRON,11,11,76.00,76.00
19922,his,PRON,11,11,76.00,76.00
20316,their,PRON,15,15,103.63,103.63
21330,his,PRON,11,11,76.00,76.00
21594,our,PRON,13,13,89.81,89.81
21789,its,PRON,8,-8,55.27,55.27
21804,our,PRON,13,13,89.81,89.81
22013,its,PRON,8,-8,55.27,55.27
22057,we,PRON,11,11,76.00,76.00
22230,itself,PRON,27,27,186.54,-186.54
22476,itself,PRON,27,27,186.54,-186.54
22527,themselves,PRON,45,45,310.89,-310.89
22892,his,PRON,11,11,76.00,76.00
23015,her,PRON,10,-10,69.09,69.09
23144,our,PRON,13,13,89.81,89.81
23576,I,PRON,4,-4,9.59,9.59
23579,I,PRON,4,-4,9.59,9.59
23653,its,PRON,8,-8,55.27,55.27
23763,their,PRON,15,15,103.63,103.63
24085,themselves,PRON,45,45,310.89,-310.89
24093,who,PRON,17,17,117.45,117.45
24473,their,PRON,15,15,103.63,103.63
24602,our,PRON,13,13,89.81,89.81
24617,your,PRON,13,13,89.81,89.81
24666,themselves,PRON,45,45,310.89,-310.89
24676,themselves,PRON,45,45,310.89,-310.89
24851,his,PRON,11,11,76.00,76.00
24965,its,PRON,8,-8,55.27,55.27
25342,his,PRON,11,11,76.00,76.00
25482,her,PRON,10,-10,69.09,69.09
25510,their,PRON,15,15,103.63,103.63
25569,its,PRON,8,-8,55.27,55.27
25997,our,PRON,13,13,89.81,89.81
26199,its,PRON,8,-8,55.27,55.27
27346,our,PRON,13,13,89.81,89.81
27563,our,PRON,13,13,89.81,89.81
27677,our,PRON,13,13,89.81,89.81
27938,their,PRON,15,15,103.63,103.63
27944,its,PRON,8,-8,55.27,55.27
28464,his,PRON,11,11,76.00,76.00
28508,who,PRON,17,17,117.45,117.45
28577,him,PRON,17,17,117.45,117.45
28598,who,PRON,17,17,117.45,117.45
28701,who,PRON,17,17,117.45,117.45
28831,its,PRON,8,-8,55.27,55.27
29501,their,PRON,15,15,103.63,103.63
29574,our,PRON,13,13,89.81,89.81
29603,their,PRON,15,15,103.63,103.63
30126,his,PRON,11,11,76.00,76.00
30566,our,PRON,13,13,89.81,89.81
32137,they,PRON,6,-6,41.45,41.45
32290,whose,PRON,21,21,145.08,145.08
32363,our,PRON,13,13,89.81,89.81
32657,our,PRON,13,13,89.81,89.81
32661,our,PRON,13,13,89.81,89.81
32669,our,PRON,13,13,89.81,89.81
32694,our,PRON,13,13,89.81,89.81
32704,our,PRON,13,13,89.81,89.81
32736,our,PRON,13,13,89.81,89.81
32793,our,PRON,13,13,89.81,89.81
32898,their,PRON,15,15,103.63,103.63
33394,He,PRON,5,5,14.17,-14.17
33884,itself,PRON,27,27,186.54,-186.54
33953,his,PRON,11,11,76.00,76.00
33974,who,PRON,17,17,117.45,117.45
34427,itself,PRON,27,27,186.54,-186.54
34469,our,PRON,13,13,89.81,89.81
