Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
4900,and,CONJ,10,-10,17.92,17.92
4912,and,CONJ,10,-10,17.92,17.92
4928,and,CONJ,10,-10,17.92,17.92
4972,and,CONJ,10,-10,17.92,17.92
4983,But,CONJ,20,-20,138.18,-138.18
5003,and,CONJ,10,-10,17.92,17.92
5018,and,CONJ,10,-10,17.92,17.92
5040,and,CONJ,10,-10,17.92,17.92
5045,and,CONJ,10,-10,17.92,17.92
5047,and,CONJ,10,-10,17.92,17.92
5063,and,CONJ,10,-10,17.92,17.92
5123,and,CONJ,10,-10,17.92,17.92
5132,and,CONJ,10,-10,17.92,17.92
5154,but,CONJ,20,-20,138.18,-138.18
5173,and,CONJ,10,-10,17.92,17.92
5182,and,CONJ,10,-10,17.92,17.92
5188,and,CONJ,10,-10,17.92,17.92
5206,but,CONJ,20,-20,138.18,-138.18
5209,and,CONJ,10,-10,17.92,17.92
5253,and,CONJ,10,-10,17.92,17.92
5261,and,CONJ,10,-10,17.92,17.92
5283,But,CONJ,20,-20,138.18,-138.18
5289,and,CONJ,10,-10,17.92,17.92
5329,and,CONJ,10,-10,17.92,17.92
5341,and,CONJ,10,-10,17.92,17.92
5378,and,CONJ,10,-10,17.92,17.92
5426,and,CONJ,10,-10,17.92,17.92
5449,and,CONJ,10,-10,17.92,17.92
5488,and,CONJ,10,-10,17.92,17.92
5539,and,CONJ,10,-10,17.92,17.92
5554,and,CONJ,10,-10,17.92,17.92
5566,and,CONJ,10,-10,17.92,17.92
5600,and,CONJ,10,-10,17.92,17.92
5608,and,CONJ,10,-10,17.92,17.92
5625,and,CONJ,10,-10,17.92,17.92
5695,and,CONJ,10,-10,17.92,17.92
5711,and,CONJ,10,-10,17.92,17.92
5750,or,CONJ,8,-8,55.27,55.27
5757,and,CONJ,10,-10,17.92,17.92
5762,and,CONJ,10,-10,17.92,17.92
5781,and,CONJ,10,-10,17.92,17.92
5821,and,CONJ,10,-10,17.92,17.92
5845,Yet,CONJ,2,-2,13.82,13.82
5856,or,CONJ,8,-8,55.27,55.27
5860,and,CONJ,10,-10,17.92,17.92
5863,or,CONJ,8,-8,55.27,55.27
5894,and,CONJ,10,-10,17.92,17.92
5937,and,CONJ,10,-10,17.92,17.92
5947,or,CONJ,8,-8,55.27,55.27
5949,but,CONJ,20,-20,138.18,-138.18
5959,but,CONJ,20,-20,138.18,-138.18
5969,But,CONJ,20,-20,138.18,-138.18
5982,and,CONJ,10,-10,17.92,17.92
5996,and,CONJ,10,-10,17.92,17.92
6029,or,CONJ,8,-8,55.27,55.27
6038,and,CONJ,10,-10,17.92,17.92
6042,But,CONJ,20,-20,138.18,-138.18
6066,and,CONJ,10,-10,17.92,17.92
6077,and,CONJ,10,-10,17.92,17.92
6146,and,CONJ,10,-10,17.92,17.92
6149,or,CONJ,8,-8,55.27,55.27
6179,and,CONJ,10,-10,17.92,17.92
6194,and,CONJ,10,-10,17.92,17.92
6236,and,CONJ,10,-10,17.92,17.92
6264,and,CONJ,10,-10,17.92,17.92
6270,and,CONJ,10,-10,17.92,17.92
6279,and,CONJ,10,-10,17.92,17.92
6300,and,CONJ,10,-10,17.92,17.92
6307,and,CONJ,10,-10,17.92,17.92
6324,and,CONJ,10,-10,17.92,17.92
6338,and,CONJ,10,-10,17.92,17.92
6371,and,CONJ,10,-10,17.92,17.92
6376,and,CONJ,10,-10,17.92,17.92
6384,and,CONJ,10,-10,17.92,17.92
6391,and,CONJ,10,-10,17.92,17.92
6441,and,CONJ,10,-10,17.92,17.92
6464,but,CONJ,20,-20,138.18,-138.18
6491,and,CONJ,10,-10,17.92,17.92
6515,or,CONJ,8,-8,55.27,55.27
6574,and,CONJ,10,-10,17.92,17.92
6576,and,CONJ,10,-10,17.92,17.92
6600,and,CONJ,10,-10,17.92,17.92
6610,and,CONJ,10,-10,17.92,17.92
6629,and,CONJ,10,-10,17.92,17.92
6634,and,CONJ,10,-10,17.92,17.92
6643,and,CONJ,10,-10,17.92,17.92
6686,and,CONJ,10,-10,17.92,17.92
6735,and,CONJ,10,-10,17.92,17.92
6746,and,CONJ,10,-10,17.92,17.92
6780,and,CONJ,10,-10,17.92,17.92
6792,but,CONJ,20,-20,138.18,-138.18
6794,and,CONJ,10,-10,17.92,17.92
6811,but,CONJ,20,-20,138.18,-138.18
6829,and,CONJ,10,-10,17.92,17.92
6878,Nor,CONJ,10,-10,69.09,69.09
6907,or,CONJ,8,-8,55.27,55.27
6935,and,CONJ,10,-10,17.92,17.92
6945,and,CONJ,10,-10,17.92,17.92
6957,And,CONJ,10,-10,17.92,17.92
6986,and,CONJ,10,-10,17.92,17.92
7054,but,CONJ,20,-20,138.18,-138.18
7060,and,CONJ,10,-10,17.92,17.92
7080,and,CONJ,10,-10,17.92,17.92
7138,and,CONJ,10,-10,17.92,17.92
7142,nor,CONJ,10,-10,69.09,69.09
7151,but,CONJ,20,-20,138.18,-138.18
7189,and,CONJ,10,-10,17.92,17.92
7201,but,CONJ,20,-20,138.18,-138.18
7207,and,CONJ,10,-10,17.92,17.92
7220,and,CONJ,10,-10,17.92,17.92
7251,and,CONJ,10,-10,17.92,17.92
7272,but,CONJ,20,-20,138.18,-138.18
7283,and,CONJ,10,-10,17.92,17.92
7323,and,CONJ,10,-10,17.92,17.92
7354,and,CONJ,10,-10,17.92,17.92
7387,But,CONJ,20,-20,138.18,-138.18
7405,and,CONJ,10,-10,17.92,17.92
7439,neither,CONJ,18,-18,124.36,-124.36
7441,nor,CONJ,10,-10,69.09,69.09
7455,and,CONJ,10,-10,17.92,17.92
7508,and,CONJ,10,-10,17.92,17.92
7527,and,CONJ,10,-10,17.92,17.92
7530,But,CONJ,20,-20,138.18,-138.18
7570,and,CONJ,10,-10,17.92,17.92
7596,and,CONJ,10,-10,17.92,17.92
7620,nor,CONJ,10,-10,69.09,69.09
7679,and,CONJ,10,-10,17.92,17.92
7705,and,CONJ,10,-10,17.92,17.92
7733,And,CONJ,10,-10,17.92,17.92
7747,or,CONJ,8,-8,55.27,55.27
7766,and,CONJ,10,-10,17.92,17.92
7800,and,CONJ,10,-10,17.92,17.92
7810,and,CONJ,10,-10,17.92,17.92
7817,and,CONJ,10,-10,17.92,17.92
7854,and,CONJ,10,-10,17.92,17.92
7857,and,CONJ,10,-10,17.92,17.92
7889,and,CONJ,10,-10,17.92,17.92
7904,or,CONJ,8,-8,55.27,55.27
7933,and,CONJ,10,-10,17.92,17.92
7962,and,CONJ,10,-10,17.92,17.92
7997,And,CONJ,10,-10,17.92,17.92
8014,But,CONJ,20,-20,138.18,-138.18
8072,and,CONJ,10,-10,17.92,17.92
8087,and,CONJ,10,-10,17.92,17.92
8110,and,CONJ,10,-10,17.92,17.92
8125,and,CONJ,10,-10,17.92,17.92
8159,but,CONJ,20,-20,138.18,-138.18
8165,or,CONJ,8,-8,55.27,55.27
8184,and,CONJ,10,-10,17.92,17.92
8226,and,CONJ,10,-10,17.92,17.92
8271,and,CONJ,10,-10,17.92,17.92
8273,and,CONJ,10,-10,17.92,17.92
8298,and,CONJ,10,-10,17.92,17.92
8304,and,CONJ,10,-10,17.92,17.92
8310,and,CONJ,10,-10,17.92,17.92
8313,and,CONJ,10,-10,17.92,17.92
8321,and,CONJ,10,-10,17.92,17.92
8328,and,CONJ,10,-10,17.92,17.92
8330,and,CONJ,10,-10,17.92,17.92
8342,or,CONJ,8,-8,55.27,55.27
8398,and,CONJ,10,-10,17.92,17.92
8474,nor,CONJ,10,-10,69.09,69.09
8475,and,CONJ,10,-10,17.92,17.92
8486,and,CONJ,10,-10,17.92,17.92
8488,and,CONJ,10,-10,17.92,17.92
8504,and,CONJ,10,-10,17.92,17.92
8509,and,CONJ,10,-10,17.92,17.92
8548,and,CONJ,10,-10,17.92,17.92
8568,and,CONJ,10,-10,17.92,17.92
8644,and,CONJ,10,-10,17.92,17.92
8681,and,CONJ,10,-10,17.92,17.92
8733,and,CONJ,10,-10,17.92,17.92
8735,and,CONJ,10,-10,17.92,17.92
8811,nor,CONJ,10,-10,69.09,69.09
8818,or,CONJ,8,-8,55.27,55.27
8846,But,CONJ,20,-20,138.18,-138.18
8917,or,CONJ,8,-8,55.27,55.27
8928,but,CONJ,20,-20,138.18,-138.18
8966,or,CONJ,8,-8,55.27,55.27
8991,and,CONJ,10,-10,17.92,17.92
8994,and,CONJ,10,-10,17.92,17.92
9061,and,CONJ,10,-10,17.92,17.92
9094,and,CONJ,10,-10,17.92,17.92
9109,and,CONJ,10,-10,17.92,17.92
9122,but,CONJ,20,-20,138.18,-138.18
9126,and,CONJ,10,-10,17.92,17.92
9151,and,CONJ,10,-10,17.92,17.92
9160,and,CONJ,10,-10,17.92,17.92
9171,and,CONJ,10,-10,17.92,17.92
9242,and,CONJ,10,-10,17.92,17.92
9259,and,CONJ,10,-10,17.92,17.92
9281,and,CONJ,10,-10,17.92,17.92
9290,And,CONJ,10,-10,17.92,17.92
9319,and,CONJ,10,-10,17.92,17.92
9324,but,CONJ,20,-20,138.18,-138.18
9349,and,CONJ,10,-10,17.92,17.92
9360,and,CONJ,10,-10,17.92,17.92
9395,and,CONJ,10,-10,17.92,17.92
9421,But,CONJ,20,-20,138.18,-138.18
9427,and,CONJ,10,-10,17.92,17.92
9453,nor,CONJ,10,-10,69.09,69.09
9479,but,CONJ,20,-20,138.18,-138.18
9486,and,CONJ,10,-10,17.92,17.92
9515,or,CONJ,8,-8,55.27,55.27
9522,or,CONJ,8,-8,55.27,55.27
9541,and,CONJ,10,-10,17.92,17.92
9571,and,CONJ,10,-10,17.92,17.92
9584,and,CONJ,10,-10,17.92,17.92
9591,or,CONJ,8,-8,55.27,55.27
9606,and,CONJ,10,-10,17.92,17.92
9608,and,CONJ,10,-10,17.92,17.92
9633,and,CONJ,10,-10,17.92,17.92
9645,or,CONJ,8,-8,55.27,55.27
9704,and,CONJ,10,-10,17.92,17.92
9714,and,CONJ,10,-10,17.92,17.92
9720,and,CONJ,10,-10,17.92,17.92
9727,And,CONJ,10,-10,17.92,17.92
9739,and,CONJ,10,-10,17.92,17.92
9815,And,CONJ,10,-10,17.92,17.92
9884,and,CONJ,10,-10,17.92,17.92
9902,and,CONJ,10,-10,17.92,17.92
9922,or,CONJ,8,-8,55.27,55.27
9941,and,CONJ,10,-10,17.92,17.92
9970,and,CONJ,10,-10,17.92,17.92
9976,but,CONJ,20,-20,138.18,-138.18
10002,nor,CONJ,10,-10,69.09,69.09
10004,but,CONJ,20,-20,138.18,-138.18
10010,and,CONJ,10,-10,17.92,17.92
10024,but,CONJ,20,-20,138.18,-138.18
10096,and,CONJ,10,-10,17.92,17.92
10118,and,CONJ,10,-10,17.92,17.92
10128,and,CONJ,10,-10,17.92,17.92
10147,and,CONJ,10,-10,17.92,17.92
10153,but,CONJ,20,-20,138.18,-138.18
10160,and,CONJ,10,-10,17.92,17.92
10178,or,CONJ,8,-8,55.27,55.27
10182,and,CONJ,10,-10,17.92,17.92
10220,and,CONJ,10,-10,17.92,17.92
10222,But,CONJ,20,-20,138.18,-138.18
10280,but,CONJ,20,-20,138.18,-138.18
10283,and,CONJ,10,-10,17.92,17.92
10314,and,CONJ,10,-10,17.92,17.92
10343,and,CONJ,10,-10,17.92,17.92
10363,and,CONJ,10,-10,17.92,17.92
10378,and,CONJ,10,-10,17.92,17.92
10389,and,CONJ,10,-10,17.92,17.92
10404,and,CONJ,10,-10,17.92,17.92
10418,and,CONJ,10,-10,17.92,17.92
10422,but,CONJ,20,-20,138.18,-138.18
10441,but,CONJ,20,-20,138.18,-138.18
10461,or,CONJ,8,-8,55.27,55.27
10467,but,CONJ,20,-20,138.18,-138.18
10508,and,CONJ,10,-10,17.92,17.92
10510,or,CONJ,8,-8,55.27,55.27
10547,and,CONJ,10,-10,17.92,17.92
10566,and,CONJ,10,-10,17.92,17.92
10572,and,CONJ,10,-10,17.92,17.92
10603,and,CONJ,10,-10,17.92,17.92
10606,and,CONJ,10,-10,17.92,17.92
10612,and,CONJ,10,-10,17.92,17.92
10619,and,CONJ,10,-10,17.92,17.92
10634,and,CONJ,10,-10,17.92,17.92
10647,or,CONJ,8,-8,55.27,55.27
10707,and,CONJ,10,-10,17.92,17.92
10735,But,CONJ,20,-20,138.18,-138.18
10778,and,CONJ,10,-10,17.92,17.92
10841,and,CONJ,10,-10,17.92,17.92
10881,But,CONJ,20,-20,138.18,-138.18
10887,and,CONJ,10,-10,17.92,17.92
10896,and,CONJ,10,-10,17.92,17.92
10901,and,CONJ,10,-10,17.92,17.92
10915,and,CONJ,10,-10,17.92,17.92
10952,and,CONJ,10,-10,17.92,17.92
10966,and,CONJ,10,-10,17.92,17.92
10969,and,CONJ,10,-10,17.92,17.92
10983,and,CONJ,10,-10,17.92,17.92
10994,and,CONJ,10,-10,17.92,17.92
10997,but,CONJ,20,-20,138.18,-138.18
11003,but,CONJ,20,-20,138.18,-138.18
11028,or,CONJ,8,-8,55.27,55.27
11042,and,CONJ,10,-10,17.92,17.92
11058,and,CONJ,10,-10,17.92,17.92
11068,but,CONJ,20,-20,138.18,-138.18
11078,and,CONJ,10,-10,17.92,17.92
11146,and,CONJ,10,-10,17.92,17.92
11162,or,CONJ,8,-8,55.27,55.27
11184,or,CONJ,8,-8,55.27,55.27
11196,and,CONJ,10,-10,17.92,17.92
11207,and,CONJ,10,-10,17.92,17.92
11267,and,CONJ,10,-10,17.92,17.92
11270,and,CONJ,10,-10,17.92,17.92
11297,and,CONJ,10,-10,17.92,17.92
11309,and,CONJ,10,-10,17.92,17.92
11319,and,CONJ,10,-10,17.92,17.92
11324,and,CONJ,10,-10,17.92,17.92
11327,and,CONJ,10,-10,17.92,17.92
11331,and,CONJ,10,-10,17.92,17.92
11337,and,CONJ,10,-10,17.92,17.92
11340,or,CONJ,8,-8,55.27,55.27
11357,or,CONJ,8,-8,55.27,55.27
11362,and,CONJ,10,-10,17.92,17.92
11395,and,CONJ,10,-10,17.92,17.92
11398,and,CONJ,10,-10,17.92,17.92
11410,and,CONJ,10,-10,17.92,17.92
11412,and,CONJ,10,-10,17.92,17.92
11428,and,CONJ,10,-10,17.92,17.92
11502,and,CONJ,10,-10,17.92,17.92
11519,and,CONJ,10,-10,17.92,17.92
11620,and,CONJ,10,-10,17.92,17.92
11706,and,CONJ,10,-10,17.92,17.92
11774,and,CONJ,10,-10,17.92,17.92
11805,and,CONJ,10,-10,17.92,17.92
11819,and,CONJ,10,-10,17.92,17.92
11837,and,CONJ,10,-10,17.92,17.92
11844,and,CONJ,10,-10,17.92,17.92
11849,Nor,CONJ,10,-10,69.09,69.09
11874,and,CONJ,10,-10,17.92,17.92
11877,and,CONJ,10,-10,17.92,17.92
11885,and,CONJ,10,-10,17.92,17.92
11953,and,CONJ,10,-10,17.92,17.92
11991,and,CONJ,10,-10,17.92,17.92
12029,and,CONJ,10,-10,17.92,17.92
12045,and,CONJ,10,-10,17.92,17.92
12062,and,CONJ,10,-10,17.92,17.92
12071,and,CONJ,10,-10,17.92,17.92
12105,and,CONJ,10,-10,17.92,17.92
12108,but,CONJ,20,-20,138.18,-138.18
12141,and,CONJ,10,-10,17.92,17.92
12250,and,CONJ,10,-10,17.92,17.92
12265,and,CONJ,10,-10,17.92,17.92
12269,and,CONJ,10,-10,17.92,17.92
12276,or,CONJ,8,-8,55.27,55.27
12318,and,CONJ,10,-10,17.92,17.92
12332,and,CONJ,10,-10,17.92,17.92
12388,and,CONJ,10,-10,17.92,17.92
12390,But,CONJ,20,-20,138.18,-138.18
12409,and,CONJ,10,-10,17.92,17.92
12446,And,CONJ,10,-10,17.92,17.92
12473,and,CONJ,10,-10,17.92,17.92
12497,and,CONJ,10,-10,17.92,17.92
12553,and,CONJ,10,-10,17.92,17.92
12580,and,CONJ,10,-10,17.92,17.92
12629,and,CONJ,10,-10,17.92,17.92
12634,and,CONJ,10,-10,17.92,17.92
12682,and,CONJ,10,-10,17.92,17.92
12734,and,CONJ,10,-10,17.92,17.92
12743,and,CONJ,10,-10,17.92,17.92
12750,and,CONJ,10,-10,17.92,17.92
12807,and,CONJ,10,-10,17.92,17.92
12814,and,CONJ,10,-10,17.92,17.92
12858,and,CONJ,10,-10,17.92,17.92
12864,and,CONJ,10,-10,17.92,17.92
12869,and,CONJ,10,-10,17.92,17.92
12906,and,CONJ,10,-10,17.92,17.92
12950,and,CONJ,10,-10,17.92,17.92
12973,and,CONJ,10,-10,17.92,17.92
13012,and,CONJ,10,-10,17.92,17.92
13040,and,CONJ,10,-10,17.92,17.92
13054,and,CONJ,10,-10,17.92,17.92
13059,and,CONJ,10,-10,17.92,17.92
13066,and,CONJ,10,-10,17.92,17.92
13080,and,CONJ,10,-10,17.92,17.92
13087,and,CONJ,10,-10,17.92,17.92
13098,but,CONJ,20,-20,138.18,-138.18
13112,and,CONJ,10,-10,17.92,17.92
13120,or,CONJ,8,-8,55.27,55.27
13134,or,CONJ,8,-8,55.27,55.27
13161,Nor,CONJ,10,-10,69.09,69.09
13194,and,CONJ,10,-10,17.92,17.92
13212,and,CONJ,10,-10,17.92,17.92
13228,and,CONJ,10,-10,17.92,17.92
13231,and,CONJ,10,-10,17.92,17.92
13241,and,CONJ,10,-10,17.92,17.92
13244,and,CONJ,10,-10,17.92,17.92
13259,and,CONJ,10,-10,17.92,17.92
13267,or,CONJ,8,-8,55.27,55.27
13275,and,CONJ,10,-10,17.92,17.92
13280,But,CONJ,20,-20,138.18,-138.18
