Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
3977,little,ADV,21,21,145.08,145.08
3981,only,ADV,12,-12,82.91,-82.91
3985,more,ADV,18,-18,124.36,-124.36
4009,egregiously,ADV,53,53,366.16,-366.16
4034,also,ADV,15,15,103.63,103.63
4046,absolutely,ADV,43,43,297.08,297.08
4051,then,ADV,8,-8,55.27,55.27
4078,far,ADV,18,-18,124.36,-124.36
4079,more,ADV,18,-18,124.36,-124.36
4094,nearly,ADV,17,17,117.45,117.45
4101,nevertheless,ADV,44,-44,303.99,303.99
4104,so,ADV,6,-6,41.45,41.45
4105,considerably,ADV,55,55,379.98,379.98
4113,as,ADV,5,5,14.45,-14.45
4114,well,ADV,25,25,172.72,-172.72
4122,clearly,ADV,30,-30,207.26,207.26
4125,Thus,ADV,13,13,89.81,89.81
4153,more,ADV,18,-18,124.36,-124.36
4239,almost,ADV,25,25,172.72,-172.72
4252,not,ADV,6,-6,15.83,15.83
4288,evidently,ADV,37,37,255.62,255.62
4319,diametrically,ADV,56,-56,386.89,-386.89
4322,Therefore,ADV,32,-32,221.08,221.08
4336,now,ADV,15,15,103.63,103.63
4346,decidedly,ADV,39,39,269.44,269.44
4349,even,ADV,19,19,131.27,131.27
4355,abruptly,ADV,47,47,324.71,-324.71
4389,now,ADV,15,15,103.63,103.63
4454,else,ADV,12,-12,82.91,-82.91
4457,not,ADV,6,-6,15.83,15.83
4475,perfectly,ADV,47,47,324.71,-324.71
4499,nevertheless,ADV,44,-44,303.99,303.99
4525,Why,ADV,14,-14,96.72,-96.72
4526,then,ADV,8,-8,55.27,55.27
4529,flatly,ADV,28,-28,193.45,193.45
4536,very,ADV,21,21,145.08,145.08
4540,why,ADV,14,-14,96.72,-96.72
4546,preëminently,ADV,45,45,310.89,-310.89
4570,partly,ADV,28,-28,193.45,193.45
4621,quite,ADV,30,-30,207.26,207.26
4678,really,ADV,22,-22,151.99,151.99
4721,whatever,ADV,39,39,269.44,269.44
4733,never,ADV,24,-24,165.81,165.81
4762,respectfully,ADV,62,-62,428.34,-428.34
4781,here,ADV,11,11,76.00,76.00
4788,orally,ADV,24,-24,165.81,165.81
4825,most,ADV,16,-16,110.54,-110.54
4859,How,ADV,17,17,117.45,117.45
4860,then,ADV,8,-8,55.27,55.27
4885,again,ADV,22,-22,151.99,151.99
4988,most,ADV,16,-16,110.54,-110.54
5026,not,ADV,6,-6,15.83,15.83
5031,also,ADV,15,15,103.63,103.63
5053,most,ADV,16,-16,110.54,-110.54
5056,even,ADV,19,19,131.27,131.27
5123,most,ADV,16,-16,110.54,-110.54
5138,so,ADV,6,-6,41.45,41.45
5139,thoroughly,ADV,44,-44,303.99,303.99
5194,now,ADV,15,15,103.63,103.63
5213,even,ADV,19,19,131.27,131.27
5243,almost,ADV,25,25,172.72,-172.72
5265,only,ADV,12,-12,82.91,-82.91
5289,as,ADV,5,5,14.45,-14.45
5290,modestly,ADV,30,-30,207.26,207.26
5299,not,ADV,6,-6,15.83,15.83
5301,Moreover,ADV,42,-42,290.17,-290.17
5318,Instead,ADV,19,19,131.27,131.27
5322,most,ADV,16,-16,110.54,-110.54
5327,duly,ADV,18,-18,124.36,-124.36
5360,only,ADV,12,-12,82.91,-82.91
5372,actually,ADV,32,-32,221.08,221.08
5383,probably,ADV,58,-58,400.71,-400.71
5401,truly,ADV,18,-18,124.36,-124.36
5416,not,ADV,6,-6,15.83,15.83
5426,contemptuously,ADV,61,61,421.43,421.43
5427,enough,ADV,27,27,186.54,-186.54
5468,ever,ADV,22,-22,151.99,151.99
5518,not,ADV,6,-6,15.83,15.83
5525,always,ADV,24,-24,165.81,165.81
5526,fair,ADV,22,-22,151.99,151.99
5555,very,ADV,21,21,145.08,145.08
5556,evidently,ADV,37,37,255.62,255.62
5573,even,ADV,19,19,131.27,131.27
5605,more,ADV,18,-18,124.36,-124.36
5622,very,ADV,21,21,145.08,145.08
5632,not,ADV,6,-6,15.83,15.83
5653,ever,ADV,22,-22,151.99,151.99
5664,even,ADV,19,19,131.27,131.27
5689,purely,ADV,31,31,214.17,-214.17
5711,not,ADV,6,-6,15.83,15.83
5712,wholly,ADV,31,31,214.17,-214.17
5721,equally,ADV,41,41,283.26,283.26
5726,especially,ADV,46,-46,317.80,317.80
5732,entirely,ADV,21,21,145.08,145.08
5774,more,ADV,18,-18,124.36,-124.36
5789,as,ADV,5,5,14.45,-14.45
5795,not,ADV,6,-6,15.83,15.83
5801,moreover,ADV,42,-42,290.17,-290.17
5819,undeniably,ADV,43,43,297.08,297.08
5834,equally,ADV,41,41,283.26,283.26
5877,even,ADV,19,19,131.27,131.27
5883,ever,ADV,22,-22,151.99,151.99
5887,far,ADV,18,-18,124.36,-124.36
5925,Furthermore,ADV,50,-50,345.44,345.44
5934,too,ADV,7,7,48.36,-48.36
5935,well,ADV,25,25,172.72,-172.72
5966,thoroughly,ADV,44,-44,303.99,303.99
6003,so,ADV,6,-6,41.45,41.45
6004,strikingly,ADV,54,-54,373.07,373.07
6027,back,ADV,40,-40,276.35,-276.35
6056,however,ADV,39,39,269.44,269.44
6076,only,ADV,12,-12,82.91,-82.91
6097,simply,ADV,36,-36,248.72,-248.72
6101,too,ADV,7,7,48.36,-48.36
6151,best,ADV,19,19,131.27,131.27
6159,blindly,ADV,40,-40,276.35,-276.35
6222,not,ADV,6,-6,15.83,15.83
6244,hopelessly,ADV,42,-42,290.17,-290.17
6268,perhaps,ADV,41,41,283.26,283.26
6296,never,ADV,24,-24,165.81,165.81
6307,most,ADV,16,-16,110.54,-110.54
6318,yet,ADV,2,-2,13.82,13.82
6348,not,ADV,6,-6,15.83,15.83
6356,very,ADV,21,21,145.08,145.08
6358,indeed,ADV,20,-20,138.18,-138.18
6359,When,ADV,17,17,117.45,117.45
6361,nearly,ADV,17,17,117.45,117.45
6369,never,ADV,24,-24,165.81,165.81
6395,somewhere,ADV,37,37,255.62,255.62
6425,alone,ADV,15,15,103.63,103.63
6434,long,ADV,24,-24,165.81,165.81
6435,ago,ADV,17,17,117.45,117.45
6436,However,ADV,39,39,269.44,269.44
6460,however,ADV,39,39,269.44,269.44
6491,even,ADV,19,19,131.27,131.27
6501,once,ADV,14,-14,96.72,-96.72
6559,seriously,ADV,31,31,214.17,-214.17
6621,ago,ADV,17,17,117.45,117.45
6657,widely,ADV,28,-28,193.45,193.45
6712,most,ADV,16,-16,110.54,-110.54
6778,nevertheless,ADV,44,-44,303.99,303.99
6807,also,ADV,15,15,103.63,103.63
6817,not,ADV,6,-6,15.83,15.83
6844,simply,ADV,36,-36,248.72,-248.72
6873,sincerely,ADV,31,31,214.17,-214.17
6883,perhaps,ADV,41,41,283.26,283.26
6902,now,ADV,15,15,103.63,103.63
6923,carefully,ADV,46,-46,317.80,317.80
6992,sooner,ADV,17,17,117.45,117.45
6994,later,ADV,16,-16,110.54,-110.54
6995,when,ADV,17,17,117.45,117.45
7009,then,ADV,8,-8,55.27,55.27
7012,indeed,ADV,20,-20,138.18,-138.18
7087,probably,ADV,58,-58,400.71,-400.71
7088,strongly,ADV,33,33,227.99,227.99
7096,still,ADV,22,-22,151.99,151.99
7112,just,ADV,26,-26,179.63,179.63
7129,still,ADV,22,-22,151.99,151.99
7130,more,ADV,18,-18,124.36,-124.36
7181,not,ADV,6,-6,15.83,15.83
7207,so,ADV,6,-6,41.45,41.45
7208,also,ADV,15,15,103.63,103.63
7211,now,ADV,15,15,103.63,103.63
7213,certainly,ADV,30,-30,207.26,207.26
7214,not,ADV,6,-6,15.83,15.83
7218,Moreover,ADV,42,-42,290.17,-290.17
7224,hardly,ADV,24,-24,165.81,165.81
7243,not,ADV,6,-6,15.83,15.83
7325,not,ADV,6,-6,15.83,15.83
7363,when,ADV,17,17,117.45,117.45
7467,otherwise,ADV,32,-32,221.08,221.08
7478,strictly,ADV,29,29,200.35,-200.35
7515,When,ADV,17,17,117.45,117.45
7526,not,ADV,6,-6,15.83,15.83
7583,Then,ADV,8,-8,55.27,55.27
7586,too,ADV,7,7,48.36,-48.36
7590,bitterly,ADV,33,33,227.99,227.99
7597,about,ADV,25,25,172.72,-172.72
7625,again,ADV,22,-22,151.99,151.99
7634,again,ADV,22,-22,151.99,151.99
7644,not,ADV,6,-6,15.83,15.83
7669,longer,ADV,30,-30,207.26,207.26
7673,only,ADV,12,-12,82.91,-82.91
7682,suddenly,ADV,30,-30,207.26,207.26
7697,majestically,ADV,61,61,421.43,421.43
7702,when,ADV,17,17,117.45,117.45
7705,suddenly,ADV,30,-30,207.26,207.26
7710,once,ADV,14,-14,96.72,-96.72
7740,not,ADV,6,-6,15.83,15.83
7744,away,ADV,14,-14,96.72,-96.72
7760,only,ADV,12,-12,82.91,-82.91
7761,when,ADV,17,17,117.45,117.45
7782,clearly,ADV,30,-30,207.26,207.26
7786,not,ADV,6,-6,15.83,15.83
7832,objectively,ADV,71,71,490.52,-490.52
7854,as,ADV,5,5,14.45,-14.45
7855,well,ADV,25,25,172.72,-172.72
7859,atmosphere,ADV,42,-42,290.17,-290.17
7869,partly,ADV,28,-28,193.45,193.45
7871,partly,ADV,28,-28,193.45,193.45
7881,Especially,ADV,46,-46,317.80,317.80
7971,where,ADV,21,21,145.08,145.08
7996,not,ADV,6,-6,15.83,15.83
7997,even,ADV,19,19,131.27,131.27
8000,so,ADV,6,-6,41.45,41.45
8018,once,ADV,14,-14,96.72,-96.72
8022,correctly,ADV,38,-38,262.53,-262.53
8033,ever,ADV,22,-22,151.99,151.99
8072,regularly,ADV,44,-44,303.99,303.99
8082,continually,ADV,41,41,283.26,283.26
8083,Occasionally,ADV,49,49,338.53,-338.53
8092,not,ADV,6,-6,15.83,15.83
8129,when,ADV,17,17,117.45,117.45
8136,again,ADV,22,-22,151.99,151.99
8151,purposely,ADV,50,-50,345.44,345.44
8167,just,ADV,26,-26,179.63,179.63
8173,not,ADV,6,-6,15.83,15.83
8200,even,ADV,19,19,131.27,131.27
8205,not,ADV,6,-6,15.83,15.83
8206,less,ADV,14,-14,96.72,-96.72
8227,entirely,ADV,21,21,145.08,145.08
8232,publicly,ADV,58,-58,400.71,-400.71
8239,now,ADV,15,15,103.63,103.63
8240,generally,ADV,37,37,255.62,255.62
8250,especially,ADV,46,-46,317.80,317.80
8262,Yet,ADV,2,-2,13.82,13.82
8278,so,ADV,6,-6,41.45,41.45
8291,down,ADV,21,21,145.08,145.08
8308,Yavanas—agreeably,ADV,70,-70,483.61,483.61
8315,Therefore,ADV,32,-32,221.08,221.08
8321,even,ADV,19,19,131.27,131.27
8354,so,ADV,6,-6,41.45,41.45
8355,simply,ADV,36,-36,248.72,-248.72
8364,more,ADV,18,-18,124.36,-124.36
8371,even,ADV,19,19,131.27,131.27
8376,So,ADV,6,-6,41.45,41.45
8385,only,ADV,12,-12,82.91,-82.91
8391,only,ADV,12,-12,82.91,-82.91
8407,still,ADV,22,-22,151.99,151.99
8423,not,ADV,6,-6,15.83,15.83
8433,either,ADV,16,-16,110.54,-110.54
8450,earthly,ADV,20,-20,138.18,-138.18
8456,well,ADV,25,25,172.72,-172.72
8461,still,ADV,22,-22,151.99,151.99
8486,most,ADV,16,-16,110.54,-110.54
8496,together,ADV,28,-28,193.45,193.45
8561,only,ADV,12,-12,82.91,-82.91
8586,Nevertheless,ADV,44,-44,303.99,303.99
8609,thus,ADV,13,13,89.81,89.81
8622,much,ADV,26,-26,179.63,179.63
8633,still,ADV,22,-22,151.99,151.99
8634,more,ADV,18,-18,124.36,-124.36
8649,now,ADV,15,15,103.63,103.63
8655,never,ADV,24,-24,165.81,165.81
8658,too,ADV,7,7,48.36,-48.36
8661,as,ADV,5,5,14.45,-14.45
8667,not,ADV,6,-6,15.83,15.83
8669,longer,ADV,30,-30,207.26,207.26
8675,when,ADV,17,17,117.45,117.45
8681,now,ADV,15,15,103.63,103.63
8691,not,ADV,6,-6,15.83,15.83
8692,else,ADV,12,-12,82.91,-82.91
8693,only,ADV,12,-12,82.91,-82.91
8705,so,ADV,6,-6,41.45,41.45
8706,seriously,ADV,31,31,214.17,-214.17
8710,most,ADV,16,-16,110.54,-110.54
8722,indissolubly,ADV,58,-58,400.71,-400.71
8746,when,ADV,17,17,117.45,117.45
8749,not,ADV,6,-6,15.83,15.83
8755,when,ADV,17,17,117.45,117.45
8774,ever,ADV,22,-22,151.99,151.99
8814,Whenever,ADV,39,39,269.44,269.44
8848,most,ADV,16,-16,110.54,-110.54
8881,repeatedly,ADV,37,37,255.62,255.62
8899,greatly,ADV,28,-28,193.45,193.45
8905,then,ADV,8,-8,55.27,55.27
8951,not,ADV,6,-6,15.83,15.83
8957,then,ADV,8,-8,55.27,55.27
8962,consistently,ADV,35,35,241.81,241.81
8966,away,ADV,14,-14,96.72,-96.72
8970,even,ADV,19,19,131.27,131.27
8976,therefore,ADV,32,-32,221.08,221.08
9006,Only,ADV,12,-12,82.91,-82.91
9027,thus,ADV,13,13,89.81,89.81
9029,far,ADV,18,-18,124.36,-124.36
9030,more,ADV,18,-18,124.36,-124.36
9062,now,ADV,15,15,103.63,103.63
9080,perhaps,ADV,41,41,283.26,283.26
9123,perfectly,ADV,47,47,324.71,-324.71
9126,often,ADV,18,-18,124.36,-124.36
9127,very,ADV,21,21,145.08,145.08
9163,Where,ADV,21,21,145.08,145.08
9171,not,ADV,6,-6,15.83,15.83
9179,even,ADV,19,19,131.27,131.27
9195,far,ADV,18,-18,124.36,-124.36
9320,also,ADV,15,15,103.63,103.63
9388,arcane,ADV,20,-20,138.18,-138.18
9403,not,ADV,6,-6,15.83,15.83
9409,so,ADV,6,-6,41.45,41.45
9459,entirely,ADV,21,21,145.08,145.08
9476,then,ADV,8,-8,55.27,55.27
9478,still,ADV,22,-22,151.99,151.99
9516,moreover,ADV,42,-42,290.17,-290.17
9526,nearly,ADV,17,17,117.45,117.45
9566,not,ADV,6,-6,15.83,15.83
9567,only,ADV,12,-12,82.91,-82.91
9594,even,ADV,19,19,131.27,131.27
9596,most,ADV,16,-16,110.54,-110.54
9611,later,ADV,16,-16,110.54,-110.54
9628,still,ADV,22,-22,151.99,151.99
9656,ever,ADV,22,-22,151.99,151.99
9658,so,ADV,6,-6,41.45,41.45
9670,indubitably,ADV,59,59,407.62,407.62
9696,perhaps,ADV,41,41,283.26,283.26
9697,too,ADV,7,7,48.36,-48.36
9725,now,ADV,15,15,103.63,103.63
9743,not,ADV,6,-6,15.83,15.83
9744,only,ADV,12,-12,82.91,-82.91
9754,when,ADV,17,17,117.45,117.45
9762,when,ADV,17,17,117.45,117.45
9767,together,ADV,28,-28,193.45,193.45
9804,still,ADV,22,-22,151.99,151.99
9820,therefore,ADV,32,-32,221.08,221.08
9834,well,ADV,25,25,172.72,-172.72
9877,vividly,ADV,51,51,352.35,-352.35
9916,nevertheless,ADV,44,-44,303.99,303.99
9943,finally,ADV,33,33,227.99,227.99
9946,even,ADV,19,19,131.27,131.27
9947,then,ADV,8,-8,55.27,55.27
9951,too,ADV,7,7,48.36,-48.36
9958,yet,ADV,2,-2,13.82,13.82
9989,only,ADV,12,-12,82.91,-82.91
10018,Otherwise,ADV,32,-32,221.08,221.08
10053,undeniably,ADV,43,43,297.08,297.08
10069,readily,ADV,25,25,172.72,-172.72
10072,now,ADV,15,15,103.63,103.63
10084,mostly,ADV,23,23,158.90,-158.90
10093,safely,ADV,24,-24,165.81,165.81
10121,simply,ADV,36,-36,248.72,-248.72
10131,very,ADV,21,21,145.08,145.08
10145,slowly,ADV,30,-30,207.26,207.26
10147,steadily,ADV,24,-24,165.81,165.81
10154,hourly,ADV,24,-24,165.81,165.81
10157,yearly,ADV,15,15,103.63,103.63
10181,very,ADV,21,21,145.08,145.08
10182,often,ADV,18,-18,124.36,-124.36
10212,only,ADV,12,-12,82.91,-82.91
10240,not,ADV,6,-6,15.83,15.83
10241,even,ADV,19,19,131.27,131.27
10299,not,ADV,6,-6,15.83,15.83
10304,only,ADV,12,-12,82.91,-82.91
10317,still,ADV,22,-22,151.99,151.99
10345,when,ADV,17,17,117.45,117.45
10354,Why,ADV,14,-14,96.72,-96.72
10355,not,ADV,6,-6,15.83,15.83
10367,unexpectedly,ADV,63,63,435.25,435.25
10385,not,ADV,6,-6,15.83,15.83
10386,indeed,ADV,20,-20,138.18,-138.18
10401,still,ADV,22,-22,151.99,151.99
10459,now,ADV,15,15,103.63,103.63
10469,boldly,ADV,37,37,255.62,255.62
10492,only,ADV,12,-12,82.91,-82.91
10502,easily,ADV,17,17,117.45,117.45
10536,Nevertheless,ADV,44,-44,303.99,303.99
10539,again,ADV,22,-22,151.99,151.99
10621,not,ADV,6,-6,15.83,15.83
10646,also,ADV,15,15,103.63,103.63
10662,personally,ADV,43,43,297.08,297.08
10666,even,ADV,19,19,131.27,131.27
10670,occasionally,ADV,49,49,338.53,-338.53
10674,collectively,ADV,62,-62,428.34,-428.34
10675,however,ADV,39,39,269.44,269.44
10729,more,ADV,18,-18,124.36,-124.36
10742,ever,ADV,22,-22,151.99,151.99
10759,tightly,ADV,29,29,200.35,-200.35
10772,not,ADV,6,-6,15.83,15.83
10774,easily,ADV,17,17,117.45,117.45
10784,profoundly,ADV,55,55,379.98,379.98
10796,generally,ADV,37,37,255.62,255.62
10798,Thus,ADV,13,13,89.81,89.81
10807,more,ADV,18,-18,124.36,-124.36
10834,even,ADV,19,19,131.27,131.27
10870,yet,ADV,2,-2,13.82,13.82
10873,not,ADV,6,-6,15.83,15.83
10878,even,ADV,19,19,131.27,131.27
10903,not,ADV,6,-6,15.83,15.83
10904,even,ADV,19,19,131.27,131.27
10916,where,ADV,21,21,145.08,145.08
10922,whenever,ADV,39,39,269.44,269.44
10939,daily,ADV,19,19,131.27,131.27
10944,also,ADV,15,15,103.63,103.63
10954,now,ADV,15,15,103.63,103.63
11000,now,ADV,15,15,103.63,103.63
11004,Nevertheless,ADV,44,-44,303.99,303.99
11016,perfectly,ADV,47,47,324.71,-324.71
11041,too,ADV,7,7,48.36,-48.36
11080,finally,ADV,33,33,227.99,227.99
