Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
1447,on,ADP,5,5,13.54,13.54
1449,from,ADP,28,-28,193.45,193.45
1456,of,ADP,14,-14,22.53,-22.53
1460,in,ADP,6,-6,12.48,-12.48
1464,of,ADP,14,-14,22.53,-22.53
1468,of,ADP,14,-14,22.53,-22.53
1473,of,ADP,14,-14,22.53,-22.53
1476,in,ADP,6,-6,12.48,-12.48
1487,from,ADP,28,-28,193.45,193.45
1495,of,ADP,14,-14,22.53,-22.53
1498,of,ADP,14,-14,22.53,-22.53
1510,of,ADP,14,-14,22.53,-22.53
1511,from,ADP,28,-28,193.45,193.45
1515,in,ADP,6,-6,12.48,-12.48
1519,of,ADP,14,-14,22.53,-22.53
1543,of,ADP,14,-14,22.53,-22.53
1547,from,ADP,28,-28,193.45,193.45
1556,with,ADP,19,19,52.68,-52.68
1570,on,ADP,5,5,13.54,13.54
1581,from,ADP,28,-28,193.45,193.45
1591,in,ADP,6,-6,12.48,-12.48
1595,as,ADP,5,5,14.45,-14.45
1601,after,ADP,20,-20,138.18,-138.18
1613,for,ADP,19,19,48.73,-48.73
1617,of,ADP,14,-14,22.53,-22.53
1639,of,ADP,14,-14,22.53,-22.53
1647,of,ADP,14,-14,22.53,-22.53
1658,in,ADP,6,-6,12.48,-12.48
1668,in,ADP,6,-6,12.48,-12.48
1672,of,ADP,14,-14,22.53,-22.53
1678,of,ADP,14,-14,22.53,-22.53
1687,from,ADP,28,-28,193.45,193.45
1758,of,ADP,14,-14,22.53,-22.53
1764,of,ADP,14,-14,22.53,-22.53
1778,of,ADP,14,-14,22.53,-22.53
1786,of,ADP,14,-14,22.53,-22.53
1793,of,ADP,14,-14,22.53,-22.53
1796,of,ADP,14,-14,22.53,-22.53
1806,in,ADP,6,-6,12.48,-12.48
1818,as,ADP,5,5,14.45,-14.45
1831,of,ADP,14,-14,22.53,-22.53
1834,of,ADP,14,-14,22.53,-22.53
1870,of,ADP,14,-14,22.53,-22.53
1886,of,ADP,14,-14,22.53,-22.53
1910,of,ADP,14,-14,22.53,-22.53
1929,in,ADP,6,-6,12.48,-12.48
1935,as,ADP,5,5,14.45,-14.45
1949,of,ADP,14,-14,22.53,-22.53
1957,near,ADP,10,-10,69.09,69.09
1970,by,ADP,14,-14,96.72,-96.72
1976,of,ADP,14,-14,22.53,-22.53
1995,on,ADP,5,5,13.54,13.54
2003,of,ADP,14,-14,22.53,-22.53
2019,of,ADP,14,-14,22.53,-22.53
2025,at,ADP,3,3,9.13,9.13
2034,of,ADP,14,-14,22.53,-22.53
2038,of,ADP,14,-14,22.53,-22.53
2064,of,ADP,14,-14,22.53,-22.53
2069,on,ADP,5,5,13.54,13.54
2074,in,ADP,6,-6,12.48,-12.48
2078,of,ADP,14,-14,22.53,-22.53
2088,of,ADP,14,-14,22.53,-22.53
2104,in,ADP,6,-6,12.48,-12.48
2112,of,ADP,14,-14,22.53,-22.53
2117,of,ADP,14,-14,22.53,-22.53
2127,of,ADP,14,-14,22.53,-22.53
2131,of,ADP,14,-14,22.53,-22.53
2136,by,ADP,14,-14,96.72,-96.72
2140,of,ADP,14,-14,22.53,-22.53
2145,on,ADP,5,5,13.54,13.54
2148,of,ADP,14,-14,22.53,-22.53
2151,through,ADP,34,-34,234.90,-234.90
2155,without,ADP,28,-28,193.45,193.45
2160,by,ADP,14,-14,96.72,-96.72
2165,of,ADP,14,-14,22.53,-22.53
2168,in,ADP,6,-6,12.48,-12.48
2172,of,ADP,14,-14,22.53,-22.53
2184,for,ADP,19,19,48.73,-48.73
2194,of,ADP,14,-14,22.53,-22.53
2199,by,ADP,14,-14,96.72,-96.72
2203,by,ADP,14,-14,96.72,-96.72
2207,of,ADP,14,-14,22.53,-22.53
2209,in,ADP,6,-6,12.48,-12.48
2215,by,ADP,14,-14,96.72,-96.72
2227,of,ADP,14,-14,22.53,-22.53
2232,by,ADP,14,-14,96.72,-96.72
2238,by,ADP,14,-14,96.72,-96.72
2240,of,ADP,14,-14,22.53,-22.53
2249,of,ADP,14,-14,22.53,-22.53
2258,by,ADP,14,-14,96.72,-96.72
2268,of,ADP,14,-14,22.53,-22.53
2275,of,ADP,14,-14,22.53,-22.53
2280,on,ADP,5,5,13.54,13.54
2283,of,ADP,14,-14,22.53,-22.53
2287,of,ADP,14,-14,22.53,-22.53
2290,on,ADP,5,5,13.54,13.54
2295,of,ADP,14,-14,22.53,-22.53
2299,of,ADP,14,-14,22.53,-22.53
2306,of,ADP,14,-14,22.53,-22.53
2335,of,ADP,14,-14,22.53,-22.53
2342,of,ADP,14,-14,22.53,-22.53
2350,of,ADP,14,-14,22.53,-22.53
2356,of,ADP,14,-14,22.53,-22.53
2359,of,ADP,14,-14,22.53,-22.53
2364,of,ADP,14,-14,22.53,-22.53
2368,of,ADP,14,-14,22.53,-22.53
2377,of,ADP,14,-14,22.53,-22.53
2385,of,ADP,14,-14,22.53,-22.53
2390,of,ADP,14,-14,22.53,-22.53
2394,of,ADP,14,-14,22.53,-22.53
2401,of,ADP,14,-14,22.53,-22.53
2408,for,ADP,19,19,48.73,-48.73
2416,of,ADP,14,-14,22.53,-22.53
2419,of,ADP,14,-14,22.53,-22.53
2423,of,ADP,14,-14,22.53,-22.53
2428,on,ADP,5,5,13.54,13.54
2435,under,ADP,19,19,131.27,131.27
2438,of,ADP,14,-14,22.53,-22.53
2443,by,ADP,14,-14,96.72,-96.72
2447,of,ADP,14,-14,22.53,-22.53
2458,for,ADP,19,19,48.73,-48.73
2463,of,ADP,14,-14,22.53,-22.53
2466,from,ADP,28,-28,193.45,193.45
2472,in,ADP,6,-6,12.48,-12.48
2478,of,ADP,14,-14,22.53,-22.53
2492,of,ADP,14,-14,22.53,-22.53
2495,by,ADP,14,-14,96.72,-96.72
2499,of,ADP,14,-14,22.53,-22.53
2504,by,ADP,14,-14,96.72,-96.72
2511,of,ADP,14,-14,22.53,-22.53
2514,between,ADP,30,-30,207.26,207.26
2521,of,ADP,14,-14,22.53,-22.53
2525,for,ADP,19,19,48.73,-48.73
2528,of,ADP,14,-14,22.53,-22.53
2534,of,ADP,14,-14,22.53,-22.53
2543,in,ADP,6,-6,12.48,-12.48
2560,of,ADP,14,-14,22.53,-22.53
2577,of,ADP,14,-14,22.53,-22.53
2590,of,ADP,14,-14,22.53,-22.53
2593,of,ADP,14,-14,22.53,-22.53
2611,of,ADP,14,-14,22.53,-22.53
2621,from,ADP,28,-28,193.45,193.45
2641,of,ADP,14,-14,22.53,-22.53
2652,with,ADP,19,19,52.68,-52.68
2671,of,ADP,14,-14,22.53,-22.53
2684,of,ADP,14,-14,22.53,-22.53
2691,in,ADP,6,-6,12.48,-12.48
2710,of,ADP,14,-14,22.53,-22.53
2741,in,ADP,6,-6,12.48,-12.48
2745,of,ADP,14,-14,22.53,-22.53
2751,in,ADP,6,-6,12.48,-12.48
2756,of,ADP,14,-14,22.53,-22.53
2760,in,ADP,6,-6,12.48,-12.48
2771,of,ADP,14,-14,22.53,-22.53
2791,of,ADP,14,-14,22.53,-22.53
2795,by,ADP,14,-14,96.72,-96.72
2799,of,ADP,14,-14,22.53,-22.53
2802,of,ADP,14,-14,22.53,-22.53
2807,of,ADP,14,-14,22.53,-22.53
2813,of,ADP,14,-14,22.53,-22.53
2816,of,ADP,14,-14,22.53,-22.53
2821,of,ADP,14,-14,22.53,-22.53
2831,of,ADP,14,-14,22.53,-22.53
2855,of,ADP,14,-14,22.53,-22.53
2860,of,ADP,14,-14,22.53,-22.53
2863,of,ADP,14,-14,22.53,-22.53
2872,of,ADP,14,-14,22.53,-22.53
2884,of,ADP,14,-14,22.53,-22.53
2903,of,ADP,14,-14,22.53,-22.53
2922,of,ADP,14,-14,22.53,-22.53
2929,with,ADP,19,19,52.68,-52.68
2937,of,ADP,14,-14,22.53,-22.53
2942,of,ADP,14,-14,22.53,-22.53
2957,Without,ADP,28,-28,193.45,193.45
2988,on,ADP,5,5,13.54,13.54
2995,of,ADP,14,-14,22.53,-22.53
3005,of,ADP,14,-14,22.53,-22.53
3011,in,ADP,6,-6,12.48,-12.48
3014,of,ADP,14,-14,22.53,-22.53
3020,of,ADP,14,-14,22.53,-22.53
3026,of,ADP,14,-14,22.53,-22.53
3037,in,ADP,6,-6,12.48,-12.48
3044,on,ADP,5,5,13.54,13.54
3049,as,ADP,5,5,14.45,-14.45
3054,of,ADP,14,-14,22.53,-22.53
3059,in,ADP,6,-6,12.48,-12.48
3062,as,ADP,5,5,14.45,-14.45
3068,in,ADP,6,-6,12.48,-12.48
3075,at,ADP,3,3,9.13,9.13
3080,in,ADP,6,-6,12.48,-12.48
3085,beyond,ADP,26,-26,179.63,179.63
3090,of,ADP,14,-14,22.53,-22.53
3094,of,ADP,14,-14,22.53,-22.53
3099,of,ADP,14,-14,22.53,-22.53
3127,of,ADP,14,-14,22.53,-22.53
3134,of,ADP,14,-14,22.53,-22.53
3139,of,ADP,14,-14,22.53,-22.53
3144,by,ADP,14,-14,96.72,-96.72
3163,of,ADP,14,-14,22.53,-22.53
3169,by,ADP,14,-14,96.72,-96.72
3175,of,ADP,14,-14,22.53,-22.53
3183,of,ADP,14,-14,22.53,-22.53
3186,of,ADP,14,-14,22.53,-22.53
3190,of,ADP,14,-14,22.53,-22.53
3194,of,ADP,14,-14,22.53,-22.53
3196,of,ADP,14,-14,22.53,-22.53
3199,down,ADP,21,21,145.08,145.08
3200,of,ADP,14,-14,22.53,-22.53
3204,of,ADP,14,-14,22.53,-22.53
3208,of,ADP,14,-14,22.53,-22.53
3216,of,ADP,14,-14,22.53,-22.53
3220,in,ADP,6,-6,12.48,-12.48
3225,of,ADP,14,-14,22.53,-22.53
3228,of,ADP,14,-14,22.53,-22.53
3230,before,ADP,35,35,241.81,241.81
3233,of,ADP,14,-14,22.53,-22.53
3237,of,ADP,14,-14,22.53,-22.53
3241,of,ADP,14,-14,22.53,-22.53
3252,of,ADP,14,-14,22.53,-22.53
3258,as,ADP,5,5,14.45,-14.45
3266,of,ADP,14,-14,22.53,-22.53
3278,on,ADP,5,5,13.54,13.54
3293,of,ADP,14,-14,22.53,-22.53
3301,of,ADP,14,-14,22.53,-22.53
3306,of,ADP,14,-14,22.53,-22.53
3309,of,ADP,14,-14,22.53,-22.53
3319,of,ADP,14,-14,22.53,-22.53
3331,with,ADP,19,19,52.68,-52.68
3334,of,ADP,14,-14,22.53,-22.53
3346,of,ADP,14,-14,22.53,-22.53
3366,than,ADP,9,9,62.18,-62.18
3371,of,ADP,14,-14,22.53,-22.53
3374,of,ADP,14,-14,22.53,-22.53
3378,in,ADP,6,-6,12.48,-12.48
3382,of,ADP,14,-14,22.53,-22.53
3388,of,ADP,14,-14,22.53,-22.53
3398,by,ADP,14,-14,96.72,-96.72
3402,of,ADP,14,-14,22.53,-22.53
3412,of,ADP,14,-14,22.53,-22.53
3418,of,ADP,14,-14,22.53,-22.53
3423,of,ADP,14,-14,22.53,-22.53
3438,of,ADP,14,-14,22.53,-22.53
3445,of,ADP,14,-14,22.53,-22.53
3454,of,ADP,14,-14,22.53,-22.53
3462,of,ADP,14,-14,22.53,-22.53
3465,on,ADP,5,5,13.54,13.54
3475,on,ADP,5,5,13.54,13.54
3478,of,ADP,14,-14,22.53,-22.53
3483,of,ADP,14,-14,22.53,-22.53
3493,of,ADP,14,-14,22.53,-22.53
3496,in,ADP,6,-6,12.48,-12.48
3499,of,ADP,14,-14,22.53,-22.53
3505,of,ADP,14,-14,22.53,-22.53
3508,on,ADP,5,5,13.54,13.54
3517,of,ADP,14,-14,22.53,-22.53
3520,on,ADP,5,5,13.54,13.54
3524,of,ADP,14,-14,22.53,-22.53
3527,of,ADP,14,-14,22.53,-22.53
3551,of,ADP,14,-14,22.53,-22.53
3561,of,ADP,14,-14,22.53,-22.53
3566,of,ADP,14,-14,22.53,-22.53
3570,of,ADP,14,-14,22.53,-22.53
3575,of,ADP,14,-14,22.53,-22.53
3584,between,ADP,30,-30,207.26,207.26
3591,in,ADP,6,-6,12.48,-12.48
3595,from,ADP,28,-28,193.45,193.45
3597,of,ADP,14,-14,22.53,-22.53
3602,of,ADP,14,-14,22.53,-22.53
3619,after,ADP,20,-20,138.18,-138.18
3622,of,ADP,14,-14,22.53,-22.53
3632,of,ADP,14,-14,22.53,-22.53
3635,of,ADP,14,-14,22.53,-22.53
3638,of,ADP,14,-14,22.53,-22.53
3645,in,ADP,6,-6,12.48,-12.48
3649,in,ADP,6,-6,12.48,-12.48
3651,of,ADP,14,-14,22.53,-22.53
3654,of,ADP,14,-14,22.53,-22.53
3659,of,ADP,14,-14,22.53,-22.53
3665,of,ADP,14,-14,22.53,-22.53
3668,in,ADP,6,-6,12.48,-12.48
3677,of,ADP,14,-14,22.53,-22.53
3680,of,ADP,14,-14,22.53,-22.53
3683,of,ADP,14,-14,22.53,-22.53
3689,of,ADP,14,-14,22.53,-22.53
3699,of,ADP,14,-14,22.53,-22.53
3701,in,ADP,6,-6,12.48,-12.48
3704,of,ADP,14,-14,22.53,-22.53
3707,of,ADP,14,-14,22.53,-22.53
3710,in,ADP,6,-6,12.48,-12.48
3712,of,ADP,14,-14,22.53,-22.53
3719,in,ADP,6,-6,12.48,-12.48
3727,of,ADP,14,-14,22.53,-22.53
3754,of,ADP,14,-14,22.53,-22.53
3765,of,ADP,14,-14,22.53,-22.53
3769,of,ADP,14,-14,22.53,-22.53
3773,as,ADP,5,5,14.45,-14.45
3777,of,ADP,14,-14,22.53,-22.53
3788,of,ADP,14,-14,22.53,-22.53
3800,of,ADP,14,-14,22.53,-22.53
3806,of,ADP,14,-14,22.53,-22.53
3813,of,ADP,14,-14,22.53,-22.53
3820,of,ADP,14,-14,22.53,-22.53
3823,of,ADP,14,-14,22.53,-22.53
3828,of,ADP,14,-14,22.53,-22.53
3838,of,ADP,14,-14,22.53,-22.53
3843,of,ADP,14,-14,22.53,-22.53
3850,of,ADP,14,-14,22.53,-22.53
3855,of,ADP,14,-14,22.53,-22.53
3866,of,ADP,14,-14,22.53,-22.53
3870,of,ADP,14,-14,22.53,-22.53
3874,of,ADP,14,-14,22.53,-22.53
3884,of,ADP,14,-14,22.53,-22.53
3891,of,ADP,14,-14,22.53,-22.53
3904,of,ADP,14,-14,22.53,-22.53
3907,of,ADP,14,-14,22.53,-22.53
3910,of,ADP,14,-14,22.53,-22.53
3915,of,ADP,14,-14,22.53,-22.53
3921,of,ADP,14,-14,22.53,-22.53
3931,of,ADP,14,-14,22.53,-22.53
3940,of,ADP,14,-14,22.53,-22.53
3948,of,ADP,14,-14,22.53,-22.53
3953,in,ADP,6,-6,12.48,-12.48
3965,of,ADP,14,-14,22.53,-22.53
3971,of,ADP,14,-14,22.53,-22.53
3981,of,ADP,14,-14,22.53,-22.53
3985,of,ADP,14,-14,22.53,-22.53
3994,of,ADP,14,-14,22.53,-22.53
4000,of,ADP,14,-14,22.53,-22.53
4003,of,ADP,14,-14,22.53,-22.53
4008,of,ADP,14,-14,22.53,-22.53
4012,of,ADP,14,-14,22.53,-22.53
4017,of,ADP,14,-14,22.53,-22.53
4023,of,ADP,14,-14,22.53,-22.53
4029,for,ADP,19,19,48.73,-48.73
4033,as,ADP,5,5,14.45,-14.45
4044,through,ADP,34,-34,234.90,-234.90
4063,of,ADP,14,-14,22.53,-22.53
4067,of,ADP,14,-14,22.53,-22.53
4085,of,ADP,14,-14,22.53,-22.53
4089,of,ADP,14,-14,22.53,-22.53
4092,on,ADP,5,5,13.54,13.54
4098,of,ADP,14,-14,22.53,-22.53
4102,of,ADP,14,-14,22.53,-22.53
4106,in,ADP,6,-6,12.48,-12.48
4110,of,ADP,14,-14,22.53,-22.53
4118,on,ADP,5,5,13.54,13.54
4135,of,ADP,14,-14,22.53,-22.53
4137,of,ADP,14,-14,22.53,-22.53
4141,of,ADP,14,-14,22.53,-22.53
4145,in,ADP,6,-6,12.48,-12.48
4148,of,ADP,14,-14,22.53,-22.53
4161,of,ADP,14,-14,22.53,-22.53
4171,of,ADP,14,-14,22.53,-22.53
4175,of,ADP,14,-14,22.53,-22.53
4186,of,ADP,14,-14,22.53,-22.53
4196,of,ADP,14,-14,22.53,-22.53
4200,of,ADP,14,-14,22.53,-22.53
4203,of,ADP,14,-14,22.53,-22.53
4209,of,ADP,14,-14,22.53,-22.53
4212,of,ADP,14,-14,22.53,-22.53
4218,by,ADP,14,-14,96.72,-96.72
4222,in,ADP,6,-6,12.48,-12.48
4237,for,ADP,19,19,48.73,-48.73
4263,of,ADP,14,-14,22.53,-22.53
4268,of,ADP,14,-14,22.53,-22.53
4274,of,ADP,14,-14,22.53,-22.53
4283,of,ADP,14,-14,22.53,-22.53
4288,of,ADP,14,-14,22.53,-22.53
4312,with,ADP,19,19,52.68,-52.68
4321,in,ADP,6,-6,12.48,-12.48
4325,of,ADP,14,-14,22.53,-22.53
4330,of,ADP,14,-14,22.53,-22.53
4333,in,ADP,6,-6,12.48,-12.48
4343,of,ADP,14,-14,22.53,-22.53
4350,of,ADP,14,-14,22.53,-22.53
4358,in,ADP,6,-6,12.48,-12.48
4364,from,ADP,28,-28,193.45,193.45
4368,of,ADP,14,-14,22.53,-22.53
4380,of,ADP,14,-14,22.53,-22.53
4391,of,ADP,14,-14,22.53,-22.53
4401,of,ADP,14,-14,22.53,-22.53
4425,of,ADP,14,-14,22.53,-22.53
4437,on,ADP,5,5,13.54,13.54
4447,of,ADP,14,-14,22.53,-22.53
4490,of,ADP,14,-14,22.53,-22.53
4493,in,ADP,6,-6,12.48,-12.48
4496,of,ADP,14,-14,22.53,-22.53
4505,of,ADP,14,-14,22.53,-22.53
4508,of,ADP,14,-14,22.53,-22.53
4512,of,ADP,14,-14,22.53,-22.53
4514,of,ADP,14,-14,22.53,-22.53
4524,of,ADP,14,-14,22.53,-22.53
4541,of,ADP,14,-14,22.53,-22.53
4545,of,ADP,14,-14,22.53,-22.53
4554,of,ADP,14,-14,22.53,-22.53
4565,from,ADP,28,-28,193.45,193.45
4568,of,ADP,14,-14,22.53,-22.53
4575,of,ADP,14,-14,22.53,-22.53
4581,in,ADP,6,-6,12.48,-12.48
4591,of,ADP,14,-14,22.53,-22.53
4594,in,ADP,6,-6,12.48,-12.48
4624,by,ADP,14,-14,96.72,-96.72
4629,like,ADP,28,-28,193.45,193.45
4643,of,ADP,14,-14,22.53,-22.53
4652,in,ADP,6,-6,12.48,-12.48
4656,of,ADP,14,-14,22.53,-22.53
4661,of,ADP,14,-14,22.53,-22.53
4710,of,ADP,14,-14,22.53,-22.53
4718,of,ADP,14,-14,22.53,-22.53
4722,of,ADP,14,-14,22.53,-22.53
4726,with,ADP,19,19,52.68,-52.68
4729,of,ADP,14,-14,22.53,-22.53
4735,of,ADP,14,-14,22.53,-22.53
4740,Ahti,ADP,11,11,76.00,76.00
4765,of,ADP,14,-14,22.53,-22.53
4768,of,ADP,14,-14,22.53,-22.53
4771,of,ADP,14,-14,22.53,-22.53
4804,of,ADP,14,-14,22.53,-22.53
4852,of,ADP,14,-14,22.53,-22.53
4853,in,ADP,6,-6,12.48,-12.48
4858,of,ADP,14,-14,22.53,-22.53
4864,of,ADP,14,-14,22.53,-22.53
4867,of,ADP,14,-14,22.53,-22.53
4871,with,ADP,19,19,52.68,-52.68
4877,of,ADP,14,-14,22.53,-22.53
4884,of,ADP,14,-14,22.53,-22.53
4887,of,ADP,14,-14,22.53,-22.53
