Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
6360,dumb,ADJ,34,-34,234.90,-234.90
6366,untold,ADJ,24,-24,165.81,165.81
6400,better,ADJ,23,23,158.90,-158.90
6401,lest,ADJ,12,-12,82.91,-82.91
6441,giant,ADJ,21,21,145.08,145.08
6490,black,ADJ,47,47,324.71,-324.71
6494,first,ADJ,24,-24,165.81,165.81
6496,human,ADJ,22,-22,151.99,151.99
6504,next,ADJ,22,-22,151.99,151.99
6514,tall,ADJ,17,17,117.45,117.45
6524,gods.,ADJ,24,-24,165.81,165.81
6528,fair,ADJ,22,-22,151.99,151.99
6537,narrow‐headed,ADJ,47,47,324.71,-324.71
6549,little,ADJ,21,21,145.08,145.08
6556,human,ADJ,22,-22,151.99,151.99
6574,huge,ADJ,22,-22,151.99,151.99
6577,rare,ADJ,13,13,89.81,89.81
6591,white,ADJ,20,-20,138.18,-138.18
6599,black,ADJ,47,47,324.71,-324.71
6604,own,ADJ,15,15,103.63,103.63
6616,great,ADJ,21,21,145.08,145.08
6620,high,ADJ,24,-24,165.81,165.81
6641,first,ADJ,24,-24,165.81,165.81
6642,great,ADJ,21,21,145.08,145.08
6649,great,ADJ,21,21,145.08,145.08
6655,unholy,ADJ,21,21,145.08,145.08
6659,most,ADJ,16,-16,110.54,-110.54
6662,huge,ADJ,22,-22,151.99,151.99
6673,Few,ADJ,22,-22,151.99,151.99
6680,black,ADJ,47,47,324.71,-324.71
6683,red,ADJ,12,-12,82.91,-82.91
6696,holy,ADJ,14,-14,96.72,-96.72
6705,first,ADJ,24,-24,165.81,165.81
6821,ancient,ADJ,20,-20,138.18,-138.18
6829,celestial,ADJ,34,-34,234.90,-234.90
6836,whole,ADJ,25,25,172.72,-172.72
6839,heavenly,ADJ,32,-32,221.08,221.08
6853,terrestrial,ADJ,35,35,241.81,241.81
6859,plain,ADJ,28,-28,193.45,193.45
6870,fourth,ADJ,29,29,200.35,-200.35
6875,subordinate,ADJ,46,-46,317.80,317.80
6878,chief,ADJ,28,-28,193.45,193.45
6908,visible,ADJ,48,-48,331.62,331.62
6912,eighth,ADJ,26,-26,179.63,179.63
6960,inadequate,ADJ,43,43,297.08,297.08
6964,real,ADJ,15,15,103.63,103.63
6988,zodiacal,ADJ,52,-52,359.26,359.26
6996,subject,ADJ,49,49,338.53,-338.53
7059,first,ADJ,24,-24,165.81,165.81
7074,Higher,ADJ,30,-30,207.26,207.26
7083,Solar,ADJ,20,-20,138.18,-138.18
7092,ancient,ADJ,20,-20,138.18,-138.18
7094,such,ADJ,20,-20,138.18,-138.18
7124,much,ADJ,26,-26,179.63,179.63
7142,prior,ADJ,30,-30,207.26,207.26
7153,lunar,ADJ,21,21,145.08,145.08
7167,subordinate,ADJ,46,-46,317.80,317.80
7176,subordinate,ADJ,46,-46,317.80,317.80
7184,interchangeable,ADJ,66,-66,455.98,455.98
7189,nation—the,ADJ,20,-20,138.18,-138.18
7194,such,ADJ,20,-20,138.18,-138.18
7210,much,ADJ,26,-26,179.63,179.63
7232,whole,ADJ,25,25,172.72,-172.72
7235,astronomical,ADJ,49,49,338.53,-338.53
7237,astrological,ADJ,57,57,393.80,393.80
7254,later,ADJ,16,-16,110.54,-110.54
7262,apocalyptic,ADJ,61,61,421.43,421.43
7272,symbolical,ADJ,57,57,393.80,393.80
7274,less,ADJ,14,-14,96.72,-96.72
7275,mythical,ADJ,35,35,241.81,241.81
7284,later,ADJ,16,-16,110.54,-110.54
7294,impossible,ADJ,61,61,421.43,421.43
7305,visible,ADJ,48,-48,331.62,331.62
7308,invisible,ADJ,54,-54,373.07,373.07
7312,double,ADJ,36,-36,248.72,-248.72
7318,same,ADJ,15,15,103.63,103.63
7333,chief,ADJ,28,-28,193.45,193.45
7343,invisible,ADJ,54,-54,373.07,373.07
7355,chief,ADJ,28,-28,193.45,193.45
7359,visible,ADJ,48,-48,331.62,331.62
7361,active,ADJ,31,31,214.17,-214.17
7364,latter,ADJ,17,17,117.45,117.45
7371,visible,ADJ,48,-48,331.62,331.62
7373,objective,ADJ,64,-64,442.16,-442.16
7377,Invisible,ADJ,54,-54,373.07,373.07
7381,lowest,ADJ,25,25,172.72,-172.72
7383,subjective,ADJ,69,69,476.70,-476.70
7388,little,ADJ,21,21,145.08,145.08
7404,direct,ADJ,25,25,172.72,-172.72
7440,separate,ADJ,28,-28,193.45,193.45
7446,other,ADJ,14,-14,96.72,-96.72
7453,direct,ADJ,25,25,172.72,-172.72
