Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
143,Religions,NOUN,41,41,283.26,283.26
144,Section,NOUN,22,-22,151.99,151.99
145,XIII,NOUN,30,-30,207.26,207.26
147,Adepts,NOUN,26,-26,179.63,179.63
150,Doctrines,NOUN,33,33,227.99,227.99
151,Section,NOUN,22,-22,151.99,151.99
152,XIV,NOUN,37,37,255.62,255.62
153,Simon,NOUN,21,21,145.08,145.08
156,Biographer,NOUN,63,63,435.25,435.25
157,Hippolytus,NOUN,53,53,366.16,-366.16
158,Section,NOUN,22,-22,151.99,151.99
159,XV,NOUN,33,33,227.99,227.99
160,St.,NOUN,4,-4,27.64,27.64
161,Paul,NOUN,27,27,186.54,-186.54
164,Founder,NOUN,33,33,227.99,227.99
167,Christianity,NOUN,38,-38,262.53,-262.53
168,Section,NOUN,22,-22,151.99,151.99
169,XVI,NOUN,37,37,255.62,255.62
170,Peter,NOUN,21,21,145.08,145.08
173,Kabalist,NOUN,49,49,338.53,-338.53
176,Initiate,NOUN,19,19,131.27,131.27
177,Section,NOUN,22,-22,151.99,151.99
178,XVII,NOUN,41,41,283.26,283.26
179,Apollonius,NOUN,49,49,338.53,-338.53
181,Tyana,NOUN,7,7,48.36,-48.36
182,Section,NOUN,22,-22,151.99,151.99
183,XVIII,NOUN,45,45,310.89,-310.89
184,Facts,NOUN,25,25,172.72,-172.72
186,Adept,NOUN,23,23,158.90,-158.90
187,Biographies,NOUN,65,65,449.07,449.07
188,Section,NOUN,22,-22,151.99,151.99
189,XIX,NOUN,40,-40,276.35,-276.35
190,St.,NOUN,4,-4,27.64,27.64
191,Cyprian,NOUN,34,-34,234.90,-234.90
193,Antioch,NOUN,24,-24,165.81,165.81
194,Section,NOUN,22,-22,151.99,151.99
195,XX,NOUN,36,-36,248.72,-248.72
197,Eastern,NOUN,15,15,103.63,103.63
198,Gupta,NOUN,33,33,227.99,227.99
199,Vidya,NOUN,27,27,186.54,-186.54
201,Kabalah,NOUN,47,47,324.71,-324.71
202,Section,NOUN,22,-22,151.99,151.99
203,XXI,NOUN,40,-40,276.35,-276.35
204,Hebrew,NOUN,35,35,241.81,241.81
205,Allegories,NOUN,45,45,310.89,-310.89
206,Section,NOUN,22,-22,151.99,151.99
207,XXII,NOUN,44,-44,303.99,303.99
209,Zohar,NOUN,34,-34,234.90,-234.90
211,Creation,NOUN,26,-26,179.63,179.63
214,Elohim,NOUN,28,-28,193.45,193.45
215,Section,NOUN,22,-22,151.99,151.99
216,XXIII,NOUN,48,-48,331.62,331.62
219,Occultists,NOUN,43,43,297.08,297.08
221,Kabalists,NOUN,52,-52,359.26,359.26
225,Section,NOUN,22,-22,151.99,151.99
226,XXIV,NOUN,55,55,379.98,379.98
228,Kabalists,NOUN,52,-52,359.26,359.26
230,Science,NOUN,27,27,186.54,-186.54
232,Occult,NOUN,32,-32,221.08,221.08
233,Astronomy,NOUN,28,-28,193.45,193.45
234,Section,NOUN,22,-22,151.99,151.99
235,XXV,NOUN,51,51,352.35,-352.35
236,Eastern,NOUN,15,15,103.63,103.63
239,Occultism,NOUN,48,-48,331.62,331.62
240,Section,NOUN,22,-22,151.99,151.99
241,XXVI,NOUN,55,55,379.98,379.98
243,Idols,NOUN,23,23,158.90,-158.90
246,Teraphim,NOUN,39,39,269.44,269.44
247,Section,NOUN,22,-22,151.99,151.99
248,XXVII,NOUN,59,59,407.62,407.62
250,Magic,NOUN,35,35,241.81,241.81
251,Section,NOUN,22,-22,151.99,151.99
252,XXVIII,NOUN,63,63,435.25,435.25
254,Origin,NOUN,30,-30,207.26,207.26
257,Mysteries,NOUN,27,27,186.54,-186.54
258,Section,NOUN,22,-22,151.99,151.99
259,XXIX,NOUN,58,-58,400.71,-400.71
261,Trial,NOUN,19,19,131.27,131.27
264,Sun,NOUN,10,-10,69.09,69.09
265,Initiate,NOUN,19,19,131.27,131.27
266,Section,NOUN,22,-22,151.99,151.99
267,XXX,NOUN,54,-54,373.07,373.07
269,Mystery,NOUN,19,19,131.27,131.27
270,Sun,NOUN,10,-10,69.09,69.09
272,Initiation.,NOUN,27,27,186.54,-186.54
273,Section,NOUN,22,-22,151.99,151.99
274,XXXI,NOUN,58,-58,400.71,-400.71
276,Objects,NOUN,47,47,324.71,-324.71
279,Mysteries,NOUN,27,27,186.54,-186.54
280,Section,NOUN,22,-22,151.99,151.99
281,XXXII,NOUN,62,-62,428.34,-428.34
282,Traces,NOUN,20,-20,138.18,-138.18
285,Mysteries,NOUN,27,27,186.54,-186.54
286,Section,NOUN,22,-22,151.99,151.99
287,XXXIII,NOUN,66,-66,455.98,455.98
292,Mysteries,NOUN,27,27,186.54,-186.54
294,Europe,NOUN,28,-28,193.45,193.45
295,Section,NOUN,22,-22,151.99,151.99
296,XXXIV,NOUN,73,73,504.34,-504.34
299,Successors,NOUN,42,-42,290.17,-290.17
302,Mysteries,NOUN,27,27,186.54,-186.54
303,Section,NOUN,22,-22,151.99,151.99
304,XXXV,NOUN,69,69,476.70,-476.70
305,Symbolism,NOUN,52,-52,359.26,359.26
307,Sun,NOUN,10,-10,69.09,69.09
309,Stars,NOUN,14,-14,96.72,-96.72
310,Section,NOUN,22,-22,151.99,151.99
311,XXXVI,NOUN,73,73,504.34,-504.34
312,Pagan,NOUN,31,31,214.17,-214.17
313,Sidereal,NOUN,29,29,200.35,-200.35
314,Worship,NOUN,42,-42,290.17,-290.17
316,Astrology,NOUN,36,-36,248.72,-248.72
317,Section,NOUN,22,-22,151.99,151.99
318,XXXVII,NOUN,77,77,531.97,531.97
320,Souls,NOUN,21,21,145.08,145.08
323,Stars—Universal,NOUN,58,-58,400.71,-400.71
324,Heliolatry,NOUN,34,-34,234.90,-234.90
325,Section,NOUN,22,-22,151.99,151.99
326,XXXVIII,NOUN,81,81,559.61,559.61
327,Astrology,NOUN,36,-36,248.72,-248.72
329,Astrolatry,NOUN,29,29,200.35,-200.35
330,Section,NOUN,22,-22,151.99,151.99
331,XXXIX,NOUN,76,-76,525.07,525.07
332,Cycles,NOUN,27,27,186.54,-186.54
334,Avataras,NOUN,32,-32,221.08,221.08
335,Section,NOUN,22,-22,151.99,151.99
336,XL,NOUN,25,25,172.72,-172.72
338,Cycles,NOUN,27,27,186.54,-186.54
339,Section,NOUN,22,-22,151.99,151.99
340,XLI,NOUN,29,29,200.35,-200.35
342,Doctrine,NOUN,30,-30,207.26,207.26
344,Avataras,NOUN,32,-32,221.08,221.08
345,Section,NOUN,22,-22,151.99,151.99
346,XLII,NOUN,33,33,227.99,227.99
348,Seven,NOUN,22,-22,151.99,151.99
349,Principles,NOUN,60,-60,414.53,-414.53
350,Section,NOUN,22,-22,151.99,151.99
351,XLIII,NOUN,37,37,255.62,255.62
353,Mystery,NOUN,19,19,131.27,131.27
355,Buddha,NOUN,37,37,255.62,255.62
356,Section,NOUN,22,-22,151.99,151.99
357,XLIV,NOUN,44,-44,303.99,303.99
358,Reincarnations,NOUN,44,-44,303.99,303.99
360,Buddha,NOUN,37,37,255.62,255.62
361,Section,NOUN,22,-22,151.99,151.99
362,XLV,NOUN,40,-40,276.35,-276.35
365,Discourse,NOUN,38,-38,262.53,-262.53
367,Buddha,NOUN,37,37,255.62,255.62
368,Section,NOUN,22,-22,151.99,151.99
369,XLVI,NOUN,44,-44,303.99,303.99
370,Nirvana‐Moksha,NOUN,69,69,476.70,-476.70
371,Section,NOUN,22,-22,151.99,151.99
372,XLVII,NOUN,48,-48,331.62,331.62
374,Secret,NOUN,19,19,131.27,131.27
375,Books,NOUN,39,39,269.44,269.44
377,Lam‐Rin,NOUN,29,29,200.35,-200.35
379,Dzyan,NOUN,30,-30,207.26,207.26
380,Section,NOUN,22,-22,151.99,151.99
381,XLVIII,NOUN,52,-52,359.26,359.26
382,Amita,NOUN,18,-18,124.36,-124.36
383,Buddha,NOUN,37,37,255.62,255.62
384,Kwan‐Shai‐yin,NOUN,49,49,338.53,-338.53
386,Kwan‐yin.—What,NOUN,53,53,366.16,-366.16
388,Book,NOUN,36,-36,248.72,-248.72
390,Dzyan,NOUN,30,-30,207.26,207.26
393,Lamaseries,NOUN,37,37,255.62,255.62
395,Tsong‐Kha‐pa,NOUN,58,-58,400.71,-400.71
397,Section,NOUN,22,-22,151.99,151.99
398,XLIX,NOUN,47,47,324.71,-324.71
399,Tsong‐Kha‐pa.—Lohans,NOUN,79,79,545.79,545.79
401,China,NOUN,20,-20,138.18,-138.18
402,Section,NOUN,22,-22,151.99,151.99
403,L.,NOUN,7,7,48.36,-48.36
404,A,NOUN,2,-2,3.89,3.89
407,Misconceptions,NOUN,64,-64,442.16,-442.16
408,Corrected,NOUN,38,-38,262.53,-262.53
409,Section,NOUN,22,-22,151.99,151.99
410,LI,NOUN,11,11,76.00,76.00
412,Doctrine,NOUN,30,-30,207.26,207.26
415,Eye,NOUN,2,-2,13.82,13.82
417,Doctrine,NOUN,30,-30,207.26,207.26
420,Heart,NOUN,13,13,89.81,89.81
423,Heart,NOUN,13,13,89.81,89.81
425,Seal.,NOUN,13,13,89.81,89.81
427,Papers,NOUN,37,37,255.62,255.62
430,Bearing,NOUN,40,-40,276.35,-276.35
432,Occult,NOUN,32,-32,221.08,221.08
433,Philosophy,NOUN,54,-54,373.07,373.07
435,Life,NOUN,23,23,158.90,-158.90
436,Paper,NOUN,34,-34,234.90,-234.90
439,Warning,NOUN,37,37,255.62,255.62
440,Paper,NOUN,34,-34,234.90,-234.90
441,II,NOUN,8,-8,55.27,55.27
443,Explanation,NOUN,55,55,379.98,379.98
444,Paper,NOUN,34,-34,234.90,-234.90
445,III,NOUN,12,-12,82.91,-82.91
447,Word,NOUN,24,-24,165.81,165.81
451,Papers,NOUN,37,37,255.62,255.62
452,Appendix,NOUN,59,59,407.62,407.62
453,Notes,NOUN,10,-10,69.09,69.09
455,Papers,NOUN,37,37,255.62,255.62
456,I.,NOUN,4,-4,27.64,27.64
457,II,NOUN,8,-8,55.27,55.27
459,III,NOUN,12,-12,82.91,-82.91
460,Notes,NOUN,10,-10,69.09,69.09
464,Teachings,NOUN,37,37,255.62,255.62
465,Footnotes,NOUN,28,-28,193.45,193.45
466,Cover,NOUN,32,-32,221.08,221.08
467,Art,NOUN,8,-8,55.27,55.27
468,Transcriber,NOUN,50,-50,345.44,345.44
470,Note,NOUN,7,7,48.36,-48.36
473,cover,NOUN,32,-32,221.08,221.08
474,image,NOUN,28,-28,193.45,193.45
479,submitter,NOUN,43,43,297.08,297.08
481,Distributed,NOUN,50,-50,345.44,345.44
482,Proofreaders,NOUN,58,-58,400.71,-400.71
490,domain,NOUN,26,-26,179.63,179.63
494,thou,NOUN,13,13,89.81,89.81
495,hearest,NOUN,17,17,117.45,117.45
496,others,NOUN,17,17,117.45,117.45
504,soul,NOUN,18,-18,124.36,-124.36
510,body,NOUN,23,23,158.90,-158.90
512,suffers,NOUN,39,39,269.44,269.44
521,art,NOUN,8,-8,55.27,55.27
526,doctrines,NOUN,33,33,227.99,227.99
532,ancestors,NOUN,28,-28,193.45,193.45
537,orgies,NOUN,28,-28,193.45,193.45
539,Dionysus,NOUN,26,-26,179.63,179.63
547,symbols,NOUN,39,39,269.44,269.44
557,Brotherhood,NOUN,49,49,338.53,-338.53
558,PLUTARCH,NOUN,45,45,310.89,-310.89
560,problem,NOUN,52,-52,359.26,359.26
562,life,NOUN,23,23,158.90,-158.90
564,man,NOUN,13,13,89.81,89.81
565,Magic,NOUN,35,35,241.81,241.81
568,Wisdom,NOUN,35,35,241.81,241.81
572,knowledge,NOUN,58,-58,400.71,-400.71
575,potencies,NOUN,36,-36,248.72,-248.72
577,man,NOUN,13,13,89.81,89.81
582,forces,NOUN,31,31,214.17,-214.17
585,emanations,NOUN,29,29,200.35,-200.35
587,intuition,NOUN,26,-26,179.63,179.63
590,perception,NOUN,51,51,352.35,-352.35
593,origin,NOUN,30,-30,207.26,207.26
597,induction,NOUN,35,35,241.81,241.81
600,knowledge,NOUN,58,-58,400.71,-400.71
604,instinct,NOUN,25,25,172.72,-172.72
606,end,NOUN,9,9,62.18,-62.18
608,omniscience,NOUN,45,45,310.89,-310.89
609,A.,NOUN,2,-2,13.82,13.82
610,WILDER,NOUN,33,33,227.99,227.99
611,PREFACE,NOUN,41,41,283.26,283.26
613,task,NOUN,22,-22,151.99,151.99
617,volume,NOUN,40,-40,276.35,-276.35
620,press,NOUN,25,25,172.72,-172.72
633,state,NOUN,8,-8,55.27,55.27
640,papers,NOUN,37,37,255.62,255.62
645,H.,NOUN,4,-4,27.64,27.64
646,P.,NOUN,13,13,89.81,89.81
647,B.,NOUN,14,-14,96.72,-96.72
655,order,NOUN,20,-20,138.18,-138.18
661,paper,NOUN,34,-34,234.90,-234.90
665,Section,NOUN,22,-22,151.99,151.99
676,exception,NOUN,51,51,352.35,-352.35
679,correction,NOUN,40,-40,276.35,-276.35
682,errors,NOUN,22,-22,151.99,151.99
685,elimination,NOUN,39,39,269.44,269.44
689,English,NOUN,33,33,227.99,227.99
690,idioms,NOUN,29,29,200.35,-200.35
692,papers,NOUN,37,37,255.62,255.62
695,H.,NOUN,4,-4,27.64,27.64
696,P.,NOUN,13,13,89.81,89.81
697,B.,NOUN,14,-14,96.72,-96.72
707,cases,NOUN,17,17,117.45,117.45
713,gap,NOUN,27,27,186.54,-186.54
717,addition,NOUN,28,-28,193.45,193.45
722,brackets,NOUN,50,-50,345.44,345.44
730,text,NOUN,21,21,145.08,145.08
733,Mystery,NOUN,19,19,131.27,131.27
735,Buddha,NOUN,37,37,255.62,255.62
738,difficulty,NOUN,57,57,393.80,393.80
743,Sections,NOUN,25,25,172.72,-172.72
750,times,NOUN,18,-18,124.36,-124.36
753,version,NOUN,33,33,227.99,227.99
756,sentences,NOUN,22,-22,151.99,151.99
762,others,NOUN,17,17,117.45,117.45
767,versions,NOUN,36,-36,248.72,-248.72
773,basis,NOUN,26,-26,179.63,179.63
777,everything,NOUN,45,45,310.89,-310.89
782,versions,NOUN,36,-36,248.72,-248.72
788,hesitation,NOUN,25,25,172.72,-172.72
794,Sections,NOUN,25,25,172.72,-172.72
797,Doctrine_,NOUN,30,-30,207.26,207.26
803,thought,NOUN,30,-30,207.26,207.26
808,errors,NOUN,22,-22,151.99,151.99
810,fact,NOUN,22,-22,151.99,151.99
813,statements,NOUN,24,-24,165.81,165.81
817,writings,NOUN,41,41,283.26,283.26
821,knowledge,NOUN,58,-58,400.71,-400.71
827,hands,NOUN,17,17,117.45,117.45
831,part,NOUN,21,21,145.08,145.08
834,Third,NOUN,20,-20,138.18,-138.18
835,Volume,NOUN,40,-40,276.35,-276.35
838,Doctrine_,NOUN,30,-30,207.26,207.26
845,justified,NOUN,52,-52,359.26,359.26
850,author,NOUN,20,-20,138.18,-138.18
853,public,NOUN,51,51,352.35,-352.35
858,statements,NOUN,24,-24,165.81,165.81
864,fact,NOUN,22,-22,151.99,151.99
869,Sections,NOUN,25,25,172.72,-172.72
879,authority,NOUN,25,25,172.72,-172.72
888,reader,NOUN,20,-20,138.18,-138.18
893,statements,NOUN,24,-24,165.81,165.81
900,blinds,NOUN,36,-36,248.72,-248.72
906,nothing,NOUN,28,-28,193.45,193.45
911,misunderstandings,NOUN,70,-70,483.61,483.61
914,truths,NOUN,19,19,131.27,131.27
916,reader,NOUN,20,-20,138.18,-138.18
924,judgment,NOUN,53,53,366.16,-366.16
927,bound,NOUN,30,-30,207.26,207.26
931,Sections,NOUN,25,25,172.72,-172.72
940,public,NOUN,51,51,352.35,-352.35
943,warning,NOUN,37,37,255.62,255.62
951,Doubtless,NOUN,43,43,297.08,297.08
954,author,NOUN,20,-20,138.18,-138.18
958,book,NOUN,36,-36,248.72,-248.72
965,whole,NOUN,25,25,172.72,-172.72
968,division,NOUN,41,41,283.26,283.26
984,copies,NOUN,32,-32,221.08,221.08
993,state,NOUN,8,-8,55.27,55.27
995,students,NOUN,22,-22,151.99,151.99
1023,case,NOUN,14,-14,96.72,-96.72
1030,work,NOUN,34,-34,234.90,-234.90
1032,quotations,NOUN,43,43,297.08,297.08
1040,found,NOUN,27,27,186.54,-186.54
1043,references,NOUN,38,-38,262.53,-262.53
1049,work,NOUN,34,-34,234.90,-234.90
1052,band,NOUN,24,-24,165.81,165.81
1054,earnest,NOUN,15,15,103.63,103.63
1056,painstaking,NOUN,61,61,421.43,421.43
1057,students,NOUN,22,-22,151.99,151.99
1060,guidance,NOUN,40,-40,276.35,-276.35
1062,Mrs.,NOUN,17,17,117.45,117.45
1063,Cooper‐Oakley,NOUN,62,-62,428.34,-428.34
1068,assistants,NOUN,24,-24,165.81,165.81
1071,aid,NOUN,12,-12,82.91,-82.91
1081,references,NOUN,38,-38,262.53,-262.53
1086,book,NOUN,36,-36,248.72,-248.72
1093,order,NOUN,20,-20,138.18,-138.18
1097,paragraph,NOUN,58,-58,400.71,-400.71
1101,lines,NOUN,17,17,117.45,117.45
1103,volume,NOUN,40,-40,276.35,-276.35
1106,papers,NOUN,37,37,255.62,255.62
1109,H.,NOUN,4,-4,27.64,27.64
1110,P.,NOUN,13,13,89.81,89.81
1111,B.,NOUN,14,-14,96.72,-96.72
1114,exception,NOUN,51,51,352.35,-352.35
1119,articles,NOUN,31,31,214.17,-214.17
1131,magazine,NOUN,52,-52,359.26,359.26
1133,pupils,NOUN,45,45,310.89,-310.89
1145,generation,NOUN,33,33,227.99,227.99
1148,justice,NOUN,39,39,269.44,269.44
1151,occult,NOUN,32,-32,221.08,221.08
1152,knowledge,NOUN,58,-58,400.71,-400.71
1154,H.,NOUN,4,-4,27.64,27.64
1155,P.,NOUN,13,13,89.81,89.81
1156,B.,NOUN,14,-14,96.72,-96.72
1161,sweep,NOUN,28,-28,193.45,193.45
1163,thought,NOUN,30,-30,207.26,207.26
1171,generations,NOUN,36,-36,248.72,-248.72
1174,justification,NOUN,65,65,449.07,449.07
1177,greatness,NOUN,30,-30,207.26,207.26
1180,teacher,NOUN,22,-22,151.99,151.99
1184,pupils,NOUN,45,45,310.89,-310.89
1185,afford,NOUN,38,-38,262.53,-262.53
1190,justification,NOUN,65,65,449.07,449.07
1193,trust,NOUN,15,15,103.63,103.63
1194,ANNIE,NOUN,11,11,76.00,76.00
1195,BESANT,NOUN,23,23,158.90,-158.90
1196,INTRODUCTORY,NOUN,43,43,297.08,297.08
1197,Power,NOUN,32,-32,221.08,221.08
1198,belongs,NOUN,42,-42,290.17,-290.17
1208,axiom,NOUN,36,-36,248.72,-248.72
1209,Knowledge—the,NOUN,64,-64,442.16,-442.16
1211,step,NOUN,18,-18,124.36,-124.36
1216,power,NOUN,32,-32,221.08,221.08
1220,truth,NOUN,16,-16,110.54,-110.54
1227,false—is,NOUN,31,31,214.17,-214.17
1237,prejudice,NOUN,60,-60,414.53,-414.53
1242,conceit,NOUN,27,27,186.54,-186.54
1244,selfishness,NOUN,42,-42,290.17,-290.17
1252,truth,NOUN,16,-16,110.54,-110.54
1266,majority,NOUN,41,41,283.26,283.26
1267,judge,NOUN,41,41,283.26,283.26
1270,work,NOUN,34,-34,234.90,-234.90
1275,prejudices,NOUN,63,63,435.25,435.25
1278,critics,NOUN,33,33,227.99,227.99
1284,turn,NOUN,13,13,89.81,89.81
1287,popularity,NOUN,53,53,366.16,-366.16
1289,unpopularity,NOUN,60,-60,414.53,-414.53
1292,author,NOUN,20,-20,138.18,-138.18
1298,faults,NOUN,29,29,200.35,-200.35
1300,merits,NOUN,23,23,158.90,-158.90
1303,Theosophical,NOUN,53,53,366.16,-366.16
1304,circle,NOUN,33,33,227.99,227.99
1308,volume,NOUN,40,-40,276.35,-276.35
1315,hands,NOUN,17,17,117.45,117.45
1319,public,NOUN,51,51,352.35,-352.35
1327,predecessors,NOUN,52,-52,359.26,359.26
1333,day,NOUN,8,-8,55.27,55.27
1335,statement,NOUN,21,21,145.08,145.08
1341,trial,NOUN,19,19,131.27,131.27
1344,hearing,NOUN,30,-30,207.26,207.26
1347,arguments,NOUN,40,-40,276.35,-276.35
1351,line,NOUN,14,-14,96.72,-96.72
1356,enquiry,NOUN,36,-36,248.72,-248.72
1361,boundaries,NOUN,45,45,310.89,-310.89
1364,Science,NOUN,27,27,186.54,-186.54
1367,Theology,NOUN,31,31,214.17,-214.17
1369,age,NOUN,15,15,103.63,103.63
1373,anomaly,NOUN,25,25,172.72,-172.72
1383,literature,NOUN,32,-32,221.08,221.08
1388,progress,NOUN,45,45,310.89,-310.89
1396,parallel,NOUN,44,-44,303.99,303.99
1397,lines,NOUN,17,17,117.45,117.45
1414,way,NOUN,12,-12,82.91,-82.91
1422,line,NOUN,14,-14,96.72,-96.72
1425,hyphen,NOUN,24,-24,165.81,165.81
1427,reconciliation,NOUN,54,-54,373.07,373.07
1443,work,NOUN,34,-34,234.90,-234.90
1446,reviewers,NOUN,45,45,310.89,-310.89
1450,sycophants,NOUN,39,39,269.44,269.44
1452,Science,NOUN,27,27,186.54,-186.54
1454,Church,NOUN,34,-34,234.90,-234.90
1458,opponents,NOUN,41,41,283.26,283.26
1465,lending,NOUN,34,-34,234.90,-234.90
1466,libraries,NOUN,45,45,310.89,-310.89
1469,misconceptions,NOUN,64,-64,442.16,-442.16
1473,circles,NOUN,36,-36,248.72,-248.72
1475,society,NOUN,20,-20,138.18,-138.18
1479,Wisdom‐Religion,NOUN,73,73,504.34,-504.34
1480,Bodhism,NOUN,43,43,297.08,297.08
1487,explanations,NOUN,58,-58,400.71,-400.71
1489,Buddhism_,NOUN,51,51,352.35,-352.35
1493,proof,NOUN,35,35,241.81,241.81
1495,point,NOUN,23,23,158.90,-158.90
1502,caution,NOUN,25,25,172.72,-172.72
1506,Theosophists,NOUN,43,43,297.08,297.08
1513,struggle,NOUN,46,-46,317.80,317.80
1516,service,NOUN,37,37,255.62,255.62
1519,Cause,NOUN,19,19,131.27,131.27
1522,timid,NOUN,24,-24,165.81,165.81
1525,pen,NOUN,16,-16,110.54,-110.54
1533,assumption,NOUN,45,45,310.89,-310.89
1536,authority,NOUN,25,25,172.72,-172.72
1540,Theosophical,NOUN,53,53,366.16,-366.16
1541,writers,NOUN,29,29,200.35,-200.35
1544,Materialism,NOUN,47,47,324.71,-324.71
1547,pietism,NOUN,35,35,241.81,241.81
1552,Philosophy,NOUN,54,-54,373.07,373.07
1555,hearing,NOUN,30,-30,207.26,207.26
1557,doctrines,NOUN,33,33,227.99,227.99
1564,theories,NOUN,22,-22,151.99,151.99
1567,place,NOUN,31,31,214.17,-214.17
1571,ranks,NOUN,28,-28,193.45,193.45
1575,ephemera,NOUN,36,-36,248.72,-248.72
1579,hypotheses,NOUN,33,33,227.99,227.99
1582,day,NOUN,8,-8,55.27,55.27
1585,advocate,NOUN,38,-38,262.53,-262.53
1589,theory,NOUN,14,-14,96.72,-96.72
1594,teachings,NOUN,37,37,255.62,255.62
1596,fairy‐tales,NOUN,36,-36,248.72,-248.72
1607,responsibility,NOUN,64,-64,442.16,-442.16
1615,descent,NOUN,22,-22,151.99,151.99
1620,ancestor,NOUN,25,25,172.72,-172.72
1624,brother,NOUN,33,33,227.99,227.99
1627,dumb,NOUN,34,-34,234.90,-234.90
1628,tailless,NOUN,28,-28,193.45,193.45
