Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
3645,Compound/Complex,Conversation,48,983,983,6063.77,6063.77
3646,Compound/Complex,Narrative,26,666,-666,4342.17,-4342.17
3647,Complex,Narrative,12,260,-260,1715.19,1715.19
3648,Complex,Narrative,18,449,449,2858.97,-2858.97
3649,Simple,Conversation,45,943,943,5929.37,5929.37
3650,Compound/Complex,Narrative,74,1617,1617,10182.59,-10182.59
3651,Compound/Complex,Narrative,39,876,-876,5827.36,5827.36
3652,Compound/Complex,Narrative,42,1005,1005,6307.32,6307.32
3653,Simple,Narrative,13,229,229,1381.76,1381.76
3654,Compound/Complex,Narrative,95,1897,1897,11700.07,-11700.07
3655,Complex,Narrative,31,695,695,4388.35,-4388.35
3656,Complex,Narrative,26,454,-454,2836.25,-2836.25
3657,Compound/Complex,Conversation,50,1150,-1150,7179.44,7179.44
3658,Complex,Narrative,15,341,341,2120.75,-2120.75
3659,Complex,Conversation,35,675,675,4196.38,-4196.38
3660,Compound/Complex,Narrative,32,633,633,3764.45,-3764.45
3661,Complex,Narrative,16,328,-328,2085.22,2085.22
3662,Compound/Complex,Narrative,57,1072,-1072,6617.63,6617.63
3663,Complex,Conversation,27,599,599,3745.00,3745.00
3664,Compound/Complex,Narrative,13,255,255,1571.93,1571.93
3665,Compound/Complex,Conversation,40,787,787,5126.01,-5126.01
3666,Complex,Conversation,35,665,665,4120.68,-4120.68
3667,Complex,Conversation,13,286,-286,1916.52,-1916.52
3668,Compound/Complex,Conversation,28,611,611,3934.51,-3934.51
3669,Compound/Complex,Conversation,36,746,-746,4879.68,4879.68
3670,Compound/Complex,Conversation,18,345,345,2193.80,2193.80
3671,Compound/Complex,Narrative,50,1042,-1042,6467.61,6467.61
3672,Compound/Complex,Narrative,25,515,515,3198.94,-3198.94
3673,Simple,Narrative,12,267,267,1704.18,-1704.18
3674,Compound/Complex,Narrative,13,263,263,1690.85,-1690.85
3675,Compound/Complex,Narrative,23,418,-418,2718.99,-2718.99
3676,Compound/Complex,Narrative,38,758,-758,4616.82,-4616.82
3677,Complex,Narrative,21,442,-442,2857.27,2857.27
3678,Complex,Narrative,14,238,-238,1501.87,1501.87
3679,Simple,Conversation,9,230,-230,1471.57,1471.57
3680,Compound/Complex,Narrative,37,814,-814,5071.33,5071.33
3681,Compound/Complex,Narrative,51,983,983,5893.98,5893.98
3682,Compound/Complex,Conversation,68,1497,1497,9560.70,-9560.70
3683,Complex,Conversation,34,887,887,5712.50,-5712.50
3684,Compound/Complex,Narrative,97,1864,-1864,11079.83,11079.83
3685,Compound/Complex,Narrative,17,353,353,2176.55,-2176.55
3686,Compound/Complex,Conversation,45,967,967,5891.35,5891.35
3687,Compound/Complex,Conversation,91,2265,2265,14603.88,14603.88
3688,Compound/Complex,Narrative,87,1935,1935,11833.98,11833.98
3689,Compound/Complex,Narrative,11,194,-194,1229.74,1229.74
3690,Simple,Narrative,46,936,-936,5694.57,-5694.57
3691,Compound/Complex,Conversation,85,1670,-1670,10051.85,10051.85
3692,Compound/Complex,Conversation,54,1124,-1124,6795.63,6795.63
3693,Compound/Complex,Narrative,24,444,-444,2731.72,2731.72
3694,Complex,Conversation,13,302,-302,1949.34,1949.34
3695,Compound/Complex,Narrative,28,497,497,2670.71,-2670.71
3696,Complex,Narrative,14,382,-382,2458.35,-2458.35
3697,Complex,Narrative,10,157,157,968.93,-968.93
3698,Compound/Complex,Conversation,107,2083,2083,12862.85,-12862.85
3699,Compound/Complex,Narrative,26,500,-500,3026.06,-3026.06
3700,Compound/Complex,Conversation,149,3468,-3468,21296.39,-21296.39
3701,Compound/Complex,Narrative,26,490,-490,2869.25,2869.25
3702,Compound/Complex,Narrative,41,932,-932,5983.50,5983.50
3703,Compound/Complex,Conversation,39,835,835,5289.68,5289.68
3704,Complex,Narrative,38,820,-820,5171.39,5171.39
3705,Complex,Narrative,16,245,245,1393.88,1393.88
3706,Compound/Complex,Narrative,53,1025,1025,6520.54,-6520.54
3707,Compound/Complex,Narrative,42,852,-852,5111.41,5111.41
3708,Complex,Narrative,32,599,599,3684.35,-3684.35
3709,Complex,Narrative,16,327,327,2201.78,2201.78
3710,Compound/Complex,Conversation,25,432,-432,2664.03,-2664.03
3711,Compound/Complex,Conversation,51,1027,1027,6275.17,6275.17
3712,Compound/Complex,Narrative,45,1016,-1016,6138.51,-6138.51
3713,Compound/Complex,Conversation,94,2284,-2284,14326.68,-14326.68
3714,Compound/Complex,Narrative,83,1612,-1612,10099.62,10099.62
3715,Compound/Complex,Narrative,19,448,-448,2992.78,-2992.78
3716,Compound/Complex,Narrative,41,1051,1051,6850.03,-6850.03
3717,Compound/Complex,Narrative,24,449,449,2650.22,-2650.22
3718,Complex,Conversation,32,707,707,4323.22,4323.22
3719,Compound/Complex,Narrative,29,627,627,3925.06,3925.06
3720,Simple,Narrative,7,86,-86,519.96,519.96
3721,Compound/Complex,Narrative,76,1698,-1698,10585.83,10585.83
3722,Compound/Complex,Narrative,31,964,-964,6120.72,-6120.72
3723,Compound/Complex,Conversation,24,515,515,3116.57,-3116.57
3724,Complex,Narrative,24,571,571,3815.07,3815.07
3725,Compound/Complex,Narrative,26,533,533,3251.51,3251.51
3726,Compound/Complex,Narrative,56,1080,-1080,6644.42,-6644.42
3727,Compound/Complex,Conversation,29,708,-708,4513.70,4513.70
3728,Compound/Complex,Narrative,36,745,745,4555.26,4555.26
3729,Compound/Complex,Narrative,32,614,-614,3885.31,3885.31
3730,Complex,Narrative,15,262,-262,1535.66,1535.66
3731,Complex,Narrative,40,828,-828,5043.62,5043.62
3732,Compound/Complex,Narrative,10,178,-178,1141.29,1141.29
3733,Compound/Complex,Narrative,69,1380,-1380,9000.44,-9000.44
3734,Compound/Complex,Narrative,36,726,-726,4811.84,4811.84
3735,Simple,Narrative,7,120,-120,729.24,729.24
3736,Compound/Complex,Narrative,10,177,177,1033.68,1033.68
3737,Simple,Narrative,5,95,95,619.04,619.04
3738,Complex,Narrative,47,1151,1151,7177.58,7177.58
3739,Complex,Narrative,32,705,705,4234.27,-4234.27
3740,Complex,Narrative,26,527,527,3312.38,-3312.38
3741,Simple,Narrative,1,10,-10,69.09,69.09
3742,Compound/Complex,Narrative,37,845,845,5323.54,5323.54
3743,Compound/Complex,Narrative,33,687,687,4432.92,-4432.92
3744,Compound/Complex,Narrative,63,1283,1283,7938.59,-7938.59
3745,Compound/Complex,Narrative,26,537,537,3464.81,-3464.81
3746,Compound/Complex,Conversation,64,1417,1417,8759.77,8759.77
3747,Compound/Complex,Narrative,21,450,-450,2674.51,-2674.51
3748,Compound/Complex,Narrative,30,852,-852,5568.87,-5568.87
3749,Compound/Complex,Narrative,32,795,795,4909.22,4909.22
3750,Compound/Complex,Narrative,50,859,859,5503.30,5503.30
3751,Complex,Narrative,18,350,-350,2090.47,-2090.47
3752,Compound/Complex,Conversation,78,1695,1695,10780.53,-10780.53
3753,Compound/Complex,Conversation,45,1038,-1038,6569.44,6569.44
3754,Complex,Conversation,25,421,421,2754.59,-2754.59
3755,Compound/Complex,Narrative,23,471,471,2958.03,-2958.03
3756,Compound/Complex,Narrative,25,492,-492,2940.81,-2940.81
3757,Compound/Complex,Narrative,27,519,519,3107.49,3107.49
3758,Complex,Narrative,38,720,-720,4439.93,4439.93
3759,Compound/Complex,Narrative,43,845,845,5255.71,5255.71
3760,Complex,Narrative,24,439,439,2674.82,-2674.82
3761,Compound/Complex,Narrative,24,501,501,3174.58,-3174.58
3762,Complex,Narrative,13,205,205,1226.05,-1226.05
3763,Compound/Complex,Narrative,30,617,617,3711.80,3711.80
3764,Complex,Narrative,15,342,-342,2281.26,2281.26
3765,Compound/Complex,Conversation,71,1138,-1138,6625.50,6625.50
3766,Compound/Complex,Narrative,23,534,-534,3467.78,3467.78
3767,Compound/Complex,Narrative,38,694,-694,4324.81,-4324.81
3768,Compound/Complex,Conversation,49,1048,-1048,6587.84,6587.84
3769,Simple,Narrative,9,259,259,1648.91,-1648.91
3770,Compound/Complex,Conversation,47,1141,1141,7379.82,7379.82
3771,Compound/Complex,Conversation,43,916,-916,5532.15,-5532.15
3772,Compound/Complex,Narrative,29,549,549,3684.43,-3684.43
3773,Complex,Narrative,18,422,-422,2561.42,2561.42
3774,Compound/Complex,Narrative,102,2090,-2090,13024.59,-13024.59
3775,Compound/Complex,Conversation,47,924,-924,5943.27,5943.27
3776,Compound/Complex,Narrative,39,617,617,3635.89,3635.89
3777,Compound/Complex,Narrative,49,927,927,5823.70,5823.70
3778,Compound/Complex,Conversation,19,537,537,3548.26,-3548.26
3779,Compound/Complex,Narrative,47,989,989,6195.60,6195.60
3780,Simple,Narrative,25,551,551,3448.79,-3448.79
3781,Compound/Complex,Narrative,42,833,833,5073.82,5073.82
3782,Compound/Complex,Narrative,29,589,589,3712.56,-3712.56
3783,Compound/Complex,Narrative,10,161,161,1001.36,1001.36
3784,Compound/Complex,Narrative,32,630,-630,3977.07,3977.07
3785,Simple,Narrative,14,308,-308,1969.19,1969.19
3786,Complex,Narrative,8,174,-174,1164.83,-1164.83
3787,Compound/Complex,Conversation,39,821,821,5180.01,-5180.01
3788,Compound/Complex,Narrative,29,551,551,3374.73,-3374.73
3789,Compound/Complex,Narrative,23,401,401,2200.51,-2200.51
3790,Compound/Complex,Conversation,50,900,-900,5472.20,-5472.20
3791,Compound/Complex,Narrative,15,227,227,1449.52,1449.52
3792,Complex,Narrative,17,306,-306,1978.53,-1978.53
3793,Compound/Complex,Conversation,21,375,375,2466.22,-2466.22
3794,Compound/Complex,Conversation,55,1038,-1038,6508.09,-6508.09
3795,Compound/Complex,Narrative,8,168,-168,1082.08,-1082.08
3796,Compound/Complex,Narrative,101,2248,-2248,14253.48,14253.48
3797,Compound/Complex,Conversation,74,1515,1515,9412.67,-9412.67
3798,Compound/Complex,Narrative,29,524,-524,3221.52,3221.52
3799,Compound/Complex,Narrative,37,807,807,5123.98,5123.98
3800,Complex,Narrative,35,760,-760,4682.63,-4682.63
3801,Compound/Complex,Narrative,21,409,409,2514.25,-2514.25
3802,Compound/Complex,Conversation,39,712,-712,4362.75,-4362.75
3803,Complex,Conversation,13,225,225,1517.18,1517.18
3804,Simple,Narrative,9,199,199,1315.46,1315.46
3805,Compound/Complex,Narrative,16,336,-336,2209.86,2209.86
3806,Compound/Complex,Conversation,77,1692,-1692,10870.02,-10870.02
3807,Complex,Narrative,11,192,-192,1229.38,1229.38
3808,Compound/Complex,Conversation,50,928,-928,5545.92,5545.92
3809,Complex,Narrative,9,198,-198,1206.59,-1206.59
3810,Simple,Narrative,4,79,79,508.50,-508.50
3811,Compound/Complex,Narrative,52,1075,1075,6733.70,6733.70
3812,Compound/Complex,Conversation,64,1337,1337,8014.84,-8014.84
3813,Compound/Complex,Narrative,16,328,-328,2090.46,-2090.46
3814,Compound/Complex,Narrative,28,620,-620,3810.53,-3810.53
3815,Complex,Narrative,10,210,-210,1302.46,-1302.46
3816,Compound/Complex,Conversation,40,723,723,4409.87,4409.87
3817,Compound/Complex,Narrative,23,481,481,3034.70,-3034.70
3818,Simple,Narrative,7,134,-134,804.36,-804.36
3819,Compound/Complex,Conversation,39,795,795,4887.97,4887.97
3820,Compound/Complex,Narrative,25,470,-470,2956.16,-2956.16
3821,Complex,Conversation,26,463,463,3068.93,-3068.93
3822,Compound/Complex,Narrative,22,498,-498,3212.57,-3212.57
3823,Compound/Complex,Conversation,72,1430,-1430,8824.76,-8824.76
3824,Complex,Narrative,13,302,-302,1953.26,1953.26
3825,Complex,Narrative,13,210,-210,1269.12,1269.12
3826,Compound/Complex,Narrative,26,467,467,2839.03,2839.03
3827,Compound/Complex,Narrative,11,226,-226,1495.11,1495.11
3828,Compound/Complex,Conversation,39,696,-696,4169.90,4169.90
3829,Compound/Complex,Narrative,55,1177,1177,7312.74,-7312.74
3830,Compound/Complex,Narrative,44,918,-918,5521.46,5521.46
3831,Simple,Narrative,9,120,-120,717.57,717.57
3832,Complex,Narrative,9,121,121,600.03,-600.03
3833,Compound/Complex,Narrative,27,480,-480,2809.00,-2809.00
3834,Compound/Complex,Narrative,20,358,-358,2236.49,-2236.49
3835,Complex,Conversation,23,614,-614,3903.13,3903.13
3836,Compound/Complex,Conversation,49,932,-932,5729.59,5729.59
3837,Complex,Narrative,19,454,-454,2821.57,2821.57
3838,Compound/Complex,Conversation,53,1166,-1166,7098.54,-7098.54
3839,Complex,Narrative,24,483,483,2989.36,2989.36
3840,Compound/Complex,Narrative,37,1034,-1034,6743.76,6743.76
3841,Complex,Narrative,59,1170,-1170,7203.43,7203.43
3842,Complex,Narrative,24,442,-442,2488.37,-2488.37
3843,Complex,Narrative,30,495,495,2763.70,2763.70
3844,Compound/Complex,Narrative,47,807,807,4739.46,4739.46
3845,Compound/Complex,Narrative,47,949,949,5841.45,5841.45
3846,Compound/Complex,Narrative,21,495,495,3232.12,-3232.12
3847,Compound/Complex,Narrative,19,251,251,1438.68,-1438.68
3848,Compound/Complex,Conversation,46,1013,1013,6546.54,-6546.54
3849,Complex,Narrative,8,137,137,899.28,899.28
3850,Compound/Complex,Narrative,59,1074,-1074,6580.98,-6580.98
3851,Compound/Complex,Narrative,24,515,515,3223.49,3223.49
3852,Compound/Complex,Narrative,29,372,-372,2353.58,2353.58
3853,Compound/Complex,Narrative,37,770,-770,4774.10,-4774.10
3854,Complex,Narrative,23,415,415,2386.97,-2386.97
3855,Compound/Complex,Narrative,36,755,755,4671.05,4671.05
3856,Compound/Complex,Narrative,43,872,-872,5379.26,5379.26
3857,Compound/Complex,Narrative,37,683,683,4147.10,4147.10
3858,Compound/Complex,Narrative,43,896,-896,5703.59,5703.59
3859,Complex,Narrative,18,399,399,2530.05,-2530.05
3860,Compound/Complex,Narrative,15,240,-240,1557.58,1557.58
3861,Compound/Complex,Conversation,35,687,687,4344.68,-4344.68
3862,Compound/Complex,Conversation,38,694,-694,4381.77,4381.77
3863,Compound/Complex,Narrative,54,1229,1229,7604.84,-7604.84
3864,Compound/Complex,Narrative,36,611,611,3633.23,3633.23
3865,Complex,Narrative,26,563,563,3658.15,-3658.15
3866,Simple,Narrative,9,150,-150,976.90,-976.90
3867,Complex,Narrative,25,632,-632,4154.87,-4154.87
3868,Compound/Complex,Conversation,31,569,569,3440.54,-3440.54
3869,Compound/Complex,Narrative,31,603,603,3907.04,3907.04
3870,Complex,Narrative,14,282,-282,1851.19,1851.19
3871,Simple,Narrative,5,87,87,481.24,481.24
3872,Compound/Complex,Conversation,36,611,611,3791.59,3791.59
3873,Compound/Complex,Narrative,14,192,-192,1109.23,1109.23
3874,Compound/Complex,Conversation,18,352,-352,2314.44,-2314.44
3875,Compound/Complex,Narrative,42,730,-730,4500.39,-4500.39
3876,Compound/Complex,Narrative,16,186,-186,1115.08,1115.08
3877,Compound/Complex,Narrative,53,1258,-1258,7706.63,-7706.63
3878,Compound/Complex,Conversation,51,1033,1033,6450.17,-6450.17
3879,Compound/Complex,Narrative,22,405,405,2442.40,-2442.40
3880,Compound/Complex,Conversation,33,601,601,3576.60,-3576.60
3881,Compound/Complex,Narrative,23,506,-506,3141.29,3141.29
3882,Compound/Complex,Narrative,31,481,481,2829.00,2829.00
3883,Simple,Narrative,6,157,157,1084.67,-1084.67
3884,Compound/Complex,Narrative,25,400,-400,2408.55,-2408.55
3885,Compound/Complex,Conversation,32,603,603,3759.70,3759.70
3886,Simple,Conversation,26,495,495,3075.51,3075.51
3887,Compound/Complex,Narrative,16,314,-314,1955.23,1955.23
3888,Compound/Complex,Narrative,20,374,-374,2473.32,2473.32
3889,Compound/Complex,Narrative,21,369,369,2134.36,-2134.36
3890,Compound/Complex,Conversation,40,721,721,4509.68,4509.68
3891,Complex,Narrative,19,337,337,1997.47,1997.47
3892,Complex,Narrative,21,421,421,2737.72,2737.72
3893,Compound/Complex,Narrative,26,466,-466,2897.34,2897.34
3894,Complex,Conversation,31,658,-658,4229.46,4229.46
3895,Compound/Complex,Narrative,20,400,-400,2641.45,2641.45
3896,Compound/Complex,Conversation,51,1068,-1068,6793.70,6793.70
3897,Compound/Complex,Narrative,33,670,-670,4066.24,-4066.24
3898,Simple,Narrative,11,221,221,1281.78,1281.78
3899,Complex,Narrative,17,346,-346,2138.49,-2138.49
3900,Complex,Narrative,10,152,-152,901.33,901.33
3901,Compound/Complex,Narrative,45,837,837,5242.66,-5242.66
3902,Compound/Complex,Conversation,23,413,413,2697.65,2697.65
3903,Complex,Narrative,11,215,215,1456.41,-1456.41
3904,Compound/Complex,Conversation,25,449,449,2749.17,2749.17
3905,Compound/Complex,Conversation,27,439,439,2554.32,-2554.32
3906,Compound/Complex,Conversation,72,1443,1443,8658.38,-8658.38
3907,Simple,Narrative,10,191,191,1277.10,1277.10
3908,Complex,Conversation,38,707,707,4279.53,4279.53
3909,Compound/Complex,Narrative,27,592,-592,3875.87,3875.87
3910,Compound/Complex,Narrative,32,593,593,3699.45,3699.45
3911,Simple,Narrative,11,226,-226,1365.78,1365.78
3912,Compound/Complex,Narrative,21,418,-418,2658.94,-2658.94
3913,Compound/Complex,Narrative,15,320,-320,1947.74,1947.74
3914,Compound/Complex,Narrative,33,629,629,4006.51,-4006.51
3915,Compound/Complex,Narrative,19,338,-338,2156.62,-2156.62
3916,Compound/Complex,Conversation,33,639,639,4022.88,-4022.88
3917,Compound/Complex,Narrative,26,500,-500,3138.06,-3138.06
3918,Compound/Complex,Narrative,30,648,-648,4111.20,4111.20
3919,Simple,Narrative,15,379,379,2344.28,-2344.28
3920,Simple,Narrative,19,291,291,1616.61,-1616.61
3921,Simple,Narrative,16,278,-278,1808.37,-1808.37
3922,Simple,Narrative,2,55,55,379.98,379.98
3923,Compound/Complex,Narrative,18,323,323,1920.10,-1920.10
3924,Compound/Complex,Conversation,13,320,-320,2062.42,-2062.42
3925,Compound/Complex,Narrative,27,474,-474,2860.91,-2860.91
3926,Compound/Complex,Narrative,28,609,609,3995.31,3995.31
3927,Simple,Conversation,7,127,127,826.24,-826.24
3928,Complex,Narrative,14,267,267,1615.01,1615.01
3929,Complex,Narrative,7,145,145,916.77,-916.77
3930,Compound/Complex,Narrative,74,1365,1365,8087.27,8087.27
3932,Simple,Narrative,9,173,173,1028.16,-1028.16
3933,Complex,Conversation,8,111,111,692.28,-692.28
3935,Simple,Narrative,7,140,-140,945.14,945.14
3936,Simple,Narrative,6,155,155,996.27,-996.27
3937,Simple,Narrative,13,298,-298,1929.05,1929.05
3939,Simple,Narrative,7,142,-142,861.22,861.22
3940,Simple,Narrative,5,128,-128,833.15,833.15
3941,Simple,Narrative,7,89,89,577.59,577.59
3942,Simple,Narrative,11,283,283,1917.88,1917.88
3943,Compound/Complex,Narrative,62,1227,1227,7654.12,-7654.12
3944,Compound/Complex,Conversation,60,1219,1219,7200.66,-7200.66
3945,Compound/Complex,Narrative,20,332,-332,2001.72,2001.72
3946,Simple,Narrative,10,174,-174,1002.18,-1002.18
3947,Compound/Complex,Narrative,29,515,515,3201.05,3201.05
3948,Compound/Complex,Narrative,36,622,-622,3755.41,3755.41
3949,Compound/Complex,Narrative,26,503,503,3228.12,-3228.12
3950,Compound/Complex,Narrative,35,668,-668,3862.04,-3862.04
3951,Complex,Conversation,30,663,663,4260.86,-4260.86
3952,Compound/Complex,Conversation,39,747,747,4430.81,-4430.81
3953,Complex,Narrative,20,343,343,1973.00,1973.00
3954,Compound/Complex,Conversation,27,474,-474,2821.04,2821.04
3955,Compound/Complex,Narrative,60,1181,1181,7394.81,-7394.81
3956,Simple,Narrative,15,285,285,1780.72,-1780.72
3957,Compound/Complex,Narrative,24,502,-502,3239.56,3239.56
3958,Compound/Complex,Narrative,10,139,139,864.91,-864.91
3959,Compound/Complex,Conversation,54,1165,1165,7148.89,-7148.89
3960,Compound/Complex,Conversation,59,1204,-1204,7215.48,7215.48
3961,Compound/Complex,Conversation,40,856,-856,5412.97,-5412.97
3962,Compound/Complex,Conversation,28,647,647,4039.74,4039.74
3963,Compound/Complex,Narrative,62,1343,1343,8523.61,8523.61
3964,Compound/Complex,Conversation,87,1791,1791,11190.65,-11190.65
3965,Compound/Complex,Conversation,40,803,803,4678.36,-4678.36
3966,Simple,Narrative,26,571,571,3388.28,-3388.28
3967,Compound/Complex,Narrative,21,416,-416,2651.22,2651.22
3968,Compound/Complex,Conversation,40,910,-910,5841.14,5841.14
3969,Compound/Complex,Conversation,35,679,679,4064.38,-4064.38
3970,Simple,Narrative,12,171,171,952.47,-952.47
3971,Compound/Complex,Conversation,45,929,929,5708.14,-5708.14
3972,Simple,Narrative,14,346,-346,2173.83,2173.83
3973,Compound/Complex,Narrative,28,529,529,3177.68,3177.68
3974,Compound/Complex,Narrative,28,606,-606,3919.17,3919.17
3975,Compound/Complex,Narrative,49,1080,-1080,6868.54,-6868.54
3976,Complex,Conversation,6,135,135,895.39,895.39
3977,Compound/Complex,Narrative,17,371,371,2289.01,2289.01
3978,Compound/Complex,Narrative,41,757,757,4658.86,-4658.86
3979,Compound/Complex,Conversation,27,705,705,4673.09,4673.09
3980,Compound/Complex,Conversation,74,1697,1697,10583.53,10583.53
3981,Compound/Complex,Conversation,64,1313,1313,8096.51,-8096.51
3982,Compound/Complex,Conversation,29,615,615,3735.83,3735.83
3983,Compound/Complex,Conversation,55,1126,-1126,7073.76,7073.76
3984,Complex,Narrative,28,576,-576,3752.22,-3752.22
3985,Compound/Complex,Conversation,46,706,-706,4056.58,-4056.58
3986,Compound/Complex,Conversation,20,473,473,3104.39,-3104.39
3987,Compound/Complex,Narrative,13,118,-118,491.97,491.97
3988,Complex,Conversation,59,1200,-1200,7498.61,-7498.61
3989,Complex,Narrative,23,482,-482,2923.59,2923.59
3990,Compound/Complex,Conversation,28,661,661,4135.43,4135.43
3991,Complex,Conversation,50,1006,-1006,6195.72,6195.72
3992,Compound/Complex,Narrative,41,716,-716,4448.37,-4448.37
3993,Compound/Complex,Narrative,21,448,-448,2783.29,2783.29
3994,Simple,Narrative,11,197,197,1249.14,1249.14
3995,Simple,Narrative,10,203,203,1253.70,1253.70
3996,Simple,Conversation,9,128,-128,661.33,661.33
3997,Complex,Narrative,20,362,-362,2229.99,2229.99
3998,Complex,Narrative,23,452,-452,2680.32,-2680.32
3999,Compound/Complex,Narrative,27,628,-628,3952.68,-3952.68
4000,Compound/Complex,Narrative,23,608,-608,3942.12,-3942.12
4001,Complex,Narrative,21,423,423,2611.08,2611.08
4002,Simple,Narrative,11,204,-204,1297.90,1297.90
4003,Complex,Narrative,9,173,173,1148.00,1148.00
4004,Simple,Narrative,4,67,67,452.96,-452.96
4005,Compound/Complex,Narrative,31,616,-616,3898.27,-3898.27
4006,Compound/Complex,Narrative,26,656,-656,4180.92,-4180.92
4007,Complex,Conversation,32,663,663,4305.90,4305.90
4008,Compound/Complex,Narrative,16,297,297,1919.26,1919.26
4009,Compound/Complex,Narrative,18,396,-396,2477.85,2477.85
4010,Complex,Narrative,30,540,-540,3513.75,3513.75
4011,Compound/Complex,Narrative,25,449,449,2870.07,-2870.07
4012,Complex,Narrative,13,199,199,1345.87,1345.87
4013,Complex,Narrative,13,308,-308,2024.33,-2024.33
4014,Complex,Narrative,15,273,273,1809.89,1809.89
4015,Simple,Narrative,14,227,227,1421.87,1421.87
4016,Complex,Conversation,37,676,-676,4300.81,-4300.81
4017,Complex,Narrative,16,211,211,1311.60,1311.60
4018,Simple,Narrative,8,157,157,1025.29,1025.29
4019,Compound/Complex,Narrative,31,592,-592,3482.62,-3482.62
4020,Simple,Narrative,9,191,191,1170.79,-1170.79
4021,Complex,Narrative,14,276,-276,1849.43,1849.43
4022,Compound/Complex,Narrative,32,604,-604,3708.43,-3708.43
4023,Compound/Complex,Narrative,20,482,-482,2922.18,-2922.18
4024,Complex,Narrative,34,755,755,4821.82,4821.82
4025,Compound/Complex,Conversation,51,874,-874,5252.65,-5252.65
4026,Compound/Complex,Narrative,22,421,421,2561.59,2561.59
4027,Simple,Narrative,18,449,449,2831.42,2831.42
4028,Compound/Complex,Narrative,23,501,501,3100.45,-3100.45
4029,Simple,Narrative,8,122,-122,803.97,803.97
4030,Compound/Complex,Narrative,65,1233,1233,7542.96,-7542.96
4031,Complex,Conversation,33,622,-622,4092.36,-4092.36
4032,Complex,Narrative,50,989,989,5991.03,5991.03
4033,Complex,Conversation,25,431,431,2515.61,2515.61
4034,Complex,Narrative,37,764,-764,4580.83,-4580.83
4035,Complex,Conversation,48,977,977,5959.81,5959.81
4036,Compound/Complex,Narrative,20,361,361,2371.98,2371.98
4037,Compound/Complex,Narrative,18,361,361,2228.73,-2228.73
4038,Compound/Complex,Narrative,37,740,-740,4244.43,-4244.43
4039,Compound/Complex,Narrative,66,1406,-1406,8567.26,8567.26
4040,Compound/Complex,Conversation,55,998,-998,6192.44,-6192.44
4041,Simple,Narrative,6,130,-130,823.55,823.55
4042,Compound/Complex,Conversation,83,1551,1551,9422.74,-9422.74
4043,Compound/Complex,Narrative,16,369,369,2292.11,-2292.11
4044,Compound/Complex,Narrative,29,496,-496,3127.73,3127.73
4045,Complex,Narrative,27,490,-490,3076.81,-3076.81
4046,Compound/Complex,Conversation,61,1230,-1230,7649.14,7649.14
4047,Compound/Complex,Conversation,52,963,963,5994.00,-5994.00
4048,Compound/Complex,Conversation,62,1184,-1184,7063.98,7063.98
4049,Compound/Complex,Narrative,30,569,569,3631.99,3631.99
4050,Simple,Narrative,15,336,-336,2098.37,-2098.37
4051,Compound/Complex,Narrative,66,1276,-1276,7572.90,-7572.90
4052,Compound/Complex,Narrative,24,393,393,2393.78,2393.78
4053,Compound/Complex,Narrative,19,376,-376,2452.88,-2452.88
4054,Compound/Complex,Narrative,10,137,137,895.33,895.33
4055,Compound/Complex,Conversation,14,350,-350,2278.43,-2278.43
4056,Compound/Complex,Narrative,52,996,-996,6303.00,6303.00
4057,Compound/Complex,Conversation,26,499,499,3050.90,-3050.90
4058,Complex,Narrative,18,301,301,1788.84,-1788.84
4059,Compound/Complex,Narrative,47,924,-924,5828.52,-5828.52
4060,Compound/Complex,Narrative,24,528,-528,3199.90,3199.90
4061,Compound/Complex,Narrative,51,1084,-1084,6760.03,-6760.03
4062,Compound/Complex,Narrative,38,787,787,5085.66,5085.66
4063,Compound/Complex,Narrative,72,1375,1375,8159.62,8159.62
4064,Simple,Narrative,6,105,105,725.42,725.42
4065,Compound/Complex,Conversation,17,282,-282,1728.34,-1728.34
4066,Compound/Complex,Narrative,15,231,231,1321.39,1321.39
4067,Complex,Narrative,19,361,361,2409.94,2409.94
4068,Compound/Complex,Conversation,49,1020,-1020,6571.82,6571.82
4069,Compound/Complex,Narrative,25,564,-564,3556.56,-3556.56
4070,Compound/Complex,Narrative,16,322,-322,2010.87,-2010.87
4071,Compound/Complex,Narrative,34,684,-684,4420.36,-4420.36
4072,Compound/Complex,Conversation,22,399,399,2551.04,2551.04
4073,Compound/Complex,Conversation,26,418,-418,2138.68,-2138.68
4074,Complex,Conversation,47,898,-898,5398.14,-5398.14
4075,Compound/Complex,Conversation,70,1288,-1288,7980.23,-7980.23
4076,Compound/Complex,Narrative,48,994,-994,6032.90,-6032.90
4077,Simple,Narrative,8,123,123,738.29,-738.29
4078,Simple,Narrative,6,96,-96,589.05,589.05
4079,Compound/Complex,Conversation,54,1158,-1158,6988.32,-6988.32
4080,Complex,Narrative,25,535,535,3310.12,-3310.12
4081,Simple,Narrative,11,243,243,1641.53,1641.53
4082,Compound/Complex,Conversation,109,2156,-2156,13292.17,-13292.17
4083,Compound/Complex,Narrative,14,321,321,1877.96,1877.96
4084,Compound/Complex,Conversation,48,919,919,5791.08,5791.08
4085,Complex,Narrative,36,751,751,4846.88,-4846.88
4086,Compound/Complex,Narrative,31,669,669,4091.08,4091.08
