Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
685,of,ADP,14,-14,22.53,-22.53
689,of,ADP,14,-14,22.53,-22.53
697,of,ADP,14,-14,22.53,-22.53
700,upon,ADP,23,23,158.90,-158.90
703,of,ADP,14,-14,22.53,-22.53
705,as,ADP,5,5,14.45,-14.45
709,as,ADP,5,5,14.45,-14.45
719,with,ADP,19,19,52.68,-52.68
733,of,ADP,14,-14,22.53,-22.53
736,in,ADP,6,-6,12.48,-12.48
747,in,ADP,6,-6,12.48,-12.48
752,of,ADP,14,-14,22.53,-22.53
758,As,ADP,5,5,14.45,-14.45
764,that,ADP,8,-8,17.58,17.58
774,of,ADP,14,-14,22.53,-22.53
781,that,ADP,8,-8,17.58,17.58
792,before,ADP,35,35,241.81,241.81
795,in,ADP,6,-6,12.48,-12.48
802,with,ADP,19,19,52.68,-52.68
807,as,ADP,5,5,14.45,-14.45
813,of,ADP,14,-14,22.53,-22.53
823,in,ADP,6,-6,12.48,-12.48
828,from,ADP,28,-28,193.45,193.45
841,of,ADP,14,-14,22.53,-22.53
846,for,ADP,19,19,48.73,-48.73
850,of,ADP,14,-14,22.53,-22.53
861,in,ADP,6,-6,12.48,-12.48
871,of,ADP,14,-14,22.53,-22.53
877,in,ADP,6,-6,12.48,-12.48
884,because,ADP,34,-34,234.90,-234.90
891,for,ADP,19,19,48.73,-48.73
903,before,ADP,35,35,241.81,241.81
909,in,ADP,6,-6,12.48,-12.48
914,as,ADP,5,5,14.45,-14.45
923,of,ADP,14,-14,22.53,-22.53
926,of,ADP,14,-14,22.53,-22.53
932,for,ADP,19,19,48.73,-48.73
936,in,ADP,6,-6,12.48,-12.48
941,For,ADP,19,19,48.73,-48.73
945,in,ADP,6,-6,12.48,-12.48
953,throughout,ADP,43,43,297.08,297.08
955,of,ADP,14,-14,22.53,-22.53
960,of,ADP,14,-14,22.53,-22.53
969,under,ADP,19,19,131.27,131.27
977,because,ADP,34,-34,234.90,-234.90
978,of,ADP,14,-14,22.53,-22.53
995,of,ADP,14,-14,22.53,-22.53
1013,that,ADP,8,-8,17.58,17.58
1023,For,ADP,19,19,48.73,-48.73
1030,of,ADP,14,-14,22.53,-22.53
1037,by,ADP,14,-14,96.72,-96.72
1042,in,ADP,6,-6,12.48,-12.48
1047,by,ADP,14,-14,96.72,-96.72
1050,of,ADP,14,-14,22.53,-22.53
1058,of,ADP,14,-14,22.53,-22.53
1060,of,ADP,14,-14,22.53,-22.53
1069,by,ADP,14,-14,96.72,-96.72
1075,in,ADP,6,-6,12.48,-12.48
1081,of,ADP,14,-14,22.53,-22.53
1085,during,ADP,34,-34,234.90,-234.90
1090,in,ADP,6,-6,12.48,-12.48
1093,as,ADP,5,5,14.45,-14.45
1102,of,ADP,14,-14,22.53,-22.53
1104,from,ADP,28,-28,193.45,193.45
1117,that,ADP,8,-8,17.58,17.58
1125,in,ADP,6,-6,12.48,-12.48
1132,of,ADP,14,-14,22.53,-22.53
1134,of,ADP,14,-14,22.53,-22.53
1149,upon,ADP,23,23,158.90,-158.90
1150,by,ADP,14,-14,96.72,-96.72
1155,out,ADP,9,9,62.18,-62.18
1156,of,ADP,14,-14,22.53,-22.53
1170,that,ADP,8,-8,17.58,17.58
1178,in,ADP,6,-6,12.48,-12.48
1209,of,ADP,14,-14,22.53,-22.53
1213,from,ADP,28,-28,193.45,193.45
1215,in,ADP,6,-6,12.48,-12.48
1228,into,ADP,10,-10,69.09,69.09
1232,out,ADP,9,9,62.18,-62.18
1233,of,ADP,14,-14,22.53,-22.53
1248,than,ADP,9,9,62.18,-62.18
1250,that,ADP,8,-8,17.58,17.58
1256,by,ADP,14,-14,96.72,-96.72
1260,of,ADP,14,-14,22.53,-22.53
1263,as,ADP,5,5,14.45,-14.45
1266,of,ADP,14,-14,22.53,-22.53
1270,for,ADP,19,19,48.73,-48.73
1276,of,ADP,14,-14,22.53,-22.53
1279,of,ADP,14,-14,22.53,-22.53
1292,for,ADP,19,19,48.73,-48.73
1296,in,ADP,6,-6,12.48,-12.48
1305,of,ADP,14,-14,22.53,-22.53
1310,of,ADP,14,-14,22.53,-22.53
1312,That,ADP,8,-8,17.58,17.58
1322,that,ADP,8,-8,17.58,17.58
1325,for,ADP,19,19,48.73,-48.73
1328,that,ADP,8,-8,17.58,17.58
1330,as,ADP,5,5,14.45,-14.45
1347,at,ADP,3,3,9.13,9.13
1350,on,ADP,5,5,13.54,13.54
1353,with,ADP,19,19,52.68,-52.68
1360,by,ADP,14,-14,96.72,-96.72
1368,by,ADP,14,-14,96.72,-96.72
1370,of,ADP,14,-14,22.53,-22.53
1377,because,ADP,34,-34,234.90,-234.90
1387,of,ADP,14,-14,22.53,-22.53
1393,of,ADP,14,-14,22.53,-22.53
1409,of,ADP,14,-14,22.53,-22.53
1419,in,ADP,6,-6,12.48,-12.48
1422,of,ADP,14,-14,22.53,-22.53
1427,from,ADP,28,-28,193.45,193.45
1436,of,ADP,14,-14,22.53,-22.53
1447,from,ADP,28,-28,193.45,193.45
1455,that,ADP,8,-8,17.58,17.58
1459,of,ADP,14,-14,22.53,-22.53
1465,by,ADP,14,-14,96.72,-96.72
1468,of,ADP,14,-14,22.53,-22.53
1471,If,ADP,15,15,103.63,103.63
1474,in,ADP,6,-6,12.48,-12.48
1485,in,ADP,6,-6,12.48,-12.48
1488,of,ADP,14,-14,22.53,-22.53
1491,by,ADP,14,-14,96.72,-96.72
1507,of,ADP,14,-14,22.53,-22.53
1509,Abuse,ADP,25,25,172.72,-172.72
1519,with,ADP,19,19,52.68,-52.68
1520,at,ADP,3,3,9.13,9.13
1524,in,ADP,6,-6,12.48,-12.48
1542,In,ADP,6,-6,12.48,-12.48
1546,for,ADP,19,19,48.73,-48.73
1556,of,ADP,14,-14,22.53,-22.53
1558,in,ADP,6,-6,12.48,-12.48
1561,without,ADP,28,-28,193.45,193.45
1563,at,ADP,3,3,9.13,9.13
1598,of,ADP,14,-14,22.53,-22.53
1604,by,ADP,14,-14,96.72,-96.72
1615,of,ADP,14,-14,22.53,-22.53
1621,of,ADP,14,-14,22.53,-22.53
1635,as,ADP,5,5,14.45,-14.45
1638,in,ADP,6,-6,12.48,-12.48
1649,of,ADP,14,-14,22.53,-22.53
1651,for,ADP,19,19,48.73,-48.73
1662,by,ADP,14,-14,96.72,-96.72
1665,as,ADP,5,5,14.45,-14.45
1679,in,ADP,6,-6,12.48,-12.48
1695,wherever,ADP,42,-42,290.17,-290.17
1698,on,ADP,5,5,13.54,13.54
1701,In,ADP,6,-6,12.48,-12.48
1709,in,ADP,6,-6,12.48,-12.48
1726,of,ADP,14,-14,22.53,-22.53
1734,for,ADP,19,19,48.73,-48.73
1737,of,ADP,14,-14,22.53,-22.53
1744,so,ADP,6,-6,41.45,41.45
1752,For,ADP,19,19,48.73,-48.73
1756,in,ADP,6,-6,12.48,-12.48
1765,of,ADP,14,-14,22.53,-22.53
1785,Since,ADP,18,-18,124.36,-124.36
1788,of,ADP,14,-14,22.53,-22.53
1791,in,ADP,6,-6,12.48,-12.48
1812,on,ADP,5,5,13.54,13.54
1823,while,ADP,26,-26,179.63,179.63
1831,up,ADP,18,-18,124.36,-124.36
1847,from,ADP,28,-28,193.45,193.45
1855,before,ADP,35,35,241.81,241.81
1859,of,ADP,14,-14,22.53,-22.53
1862,from,ADP,28,-28,193.45,193.45
1872,with,ADP,19,19,52.68,-52.68
1879,of,ADP,14,-14,22.53,-22.53
1885,of,ADP,14,-14,22.53,-22.53
1889,of,ADP,14,-14,22.53,-22.53
1894,by,ADP,14,-14,96.72,-96.72
1898,with,ADP,19,19,52.68,-52.68
1903,in,ADP,6,-6,12.48,-12.48
1909,than,ADP,9,9,62.18,-62.18
1925,against,ADP,26,-26,179.63,179.63
1928,as,ADP,5,5,14.45,-14.45
1939,in,ADP,6,-6,12.48,-12.48
1951,in,ADP,6,-6,12.48,-12.48
1960,from,ADP,28,-28,193.45,193.45
1974,of,ADP,14,-14,22.53,-22.53
1981,from,ADP,28,-28,193.45,193.45
1992,by,ADP,14,-14,96.72,-96.72
1995,in,ADP,6,-6,12.48,-12.48
2003,though,ADP,29,29,200.35,-200.35
2009,from,ADP,28,-28,193.45,193.45
2013,of,ADP,14,-14,22.53,-22.53
2021,of,ADP,14,-14,22.53,-22.53
2025,For,ADP,19,19,48.73,-48.73
2040,if,ADP,15,15,103.63,103.63
2057,from,ADP,28,-28,193.45,193.45
2059,for,ADP,19,19,48.73,-48.73
2069,with,ADP,19,19,52.68,-52.68
2074,though,ADP,29,29,200.35,-200.35
2079,than,ADP,9,9,62.18,-62.18
2083,of,ADP,14,-14,22.53,-22.53
2092,because,ADP,34,-34,234.90,-234.90
2096,in,ADP,6,-6,12.48,-12.48
2099,of,ADP,14,-14,22.53,-22.53
2102,by,ADP,14,-14,96.72,-96.72
2106,than,ADP,9,9,62.18,-62.18
2107,by,ADP,14,-14,96.72,-96.72
2111,because,ADP,34,-34,234.90,-234.90
2122,of,ADP,14,-14,22.53,-22.53
2125,of,ADP,14,-14,22.53,-22.53
2136,From,ADP,28,-28,193.45,193.45
2143,by,ADP,14,-14,96.72,-96.72
2147,against,ADP,26,-26,179.63,179.63
2151,in,ADP,6,-6,12.48,-12.48
2158,that,ADP,8,-8,17.58,17.58
2164,as,ADP,5,5,14.45,-14.45
2169,that,ADP,8,-8,17.58,17.58
2174,of,ADP,14,-14,22.53,-22.53
2177,in,ADP,6,-6,12.48,-12.48
2193,at,ADP,3,3,9.13,9.13
2196,of,ADP,14,-14,22.53,-22.53
2207,under,ADP,19,19,131.27,131.27
2216,between,ADP,30,-30,207.26,207.26
2220,of,ADP,14,-14,22.53,-22.53
2223,by,ADP,14,-14,96.72,-96.72
2230,from,ADP,28,-28,193.45,193.45
2233,of,ADP,14,-14,22.53,-22.53
2237,from,ADP,28,-28,193.45,193.45
2244,of,ADP,14,-14,22.53,-22.53
2246,from,ADP,28,-28,193.45,193.45
2254,of,ADP,14,-14,22.53,-22.53
2261,although,ADP,38,-38,262.53,-262.53
2262,at,ADP,3,3,9.13,9.13
2282,of,ADP,14,-14,22.53,-22.53
2291,by,ADP,14,-14,96.72,-96.72
2300,of,ADP,14,-14,22.53,-22.53
2311,as,ADP,5,5,14.45,-14.45
2317,in,ADP,6,-6,12.48,-12.48
2329,at,ADP,3,3,9.13,9.13
2332,of,ADP,14,-14,22.53,-22.53
2335,like,ADP,28,-28,193.45,193.45
2343,of,ADP,14,-14,22.53,-22.53
2349,over,ADP,24,-24,165.81,165.81
2350,in,ADP,6,-6,12.48,-12.48
2352,of,ADP,14,-14,22.53,-22.53
2356,in,ADP,6,-6,12.48,-12.48
2362,in,ADP,6,-6,12.48,-12.48
2372,of,ADP,14,-14,22.53,-22.53
2376,for,ADP,19,19,48.73,-48.73
2381,into,ADP,10,-10,69.09,69.09
2391,in,ADP,6,-6,12.48,-12.48
2392,through,ADP,34,-34,234.90,-234.90
2402,in,ADP,6,-6,12.48,-12.48
2408,before,ADP,35,35,241.81,241.81
2413,in,ADP,6,-6,12.48,-12.48
2419,of,ADP,14,-14,22.53,-22.53
2427,of,ADP,14,-14,22.53,-22.53
2432,of,ADP,14,-14,22.53,-22.53
2442,though,ADP,29,29,200.35,-200.35
2448,of,ADP,14,-14,22.53,-22.53
2452,by,ADP,14,-14,96.72,-96.72
2460,of,ADP,14,-14,22.53,-22.53
2464,by,ADP,14,-14,96.72,-96.72
2469,in,ADP,6,-6,12.48,-12.48
2472,before,ADP,35,35,241.81,241.81
2487,Of,ADP,14,-14,22.53,-22.53
2510,As,ADP,5,5,14.45,-14.45
2518,of,ADP,14,-14,22.53,-22.53
2521,in,ADP,6,-6,12.48,-12.48
2524,if,ADP,15,15,103.63,103.63
2534,because,ADP,34,-34,234.90,-234.90
2541,for,ADP,19,19,48.73,-48.73
2549,for,ADP,19,19,48.73,-48.73
2556,of,ADP,14,-14,22.53,-22.53
2567,of,ADP,14,-14,22.53,-22.53
2573,above,ADP,35,35,241.81,241.81
2578,in,ADP,6,-6,12.48,-12.48
2580,that,ADP,8,-8,17.58,17.58
2589,from,ADP,28,-28,193.45,193.45
2608,by,ADP,14,-14,96.72,-96.72
2610,in,ADP,6,-6,12.48,-12.48
2616,by,ADP,14,-14,96.72,-96.72
2631,by,ADP,14,-14,96.72,-96.72
2645,in,ADP,6,-6,12.48,-12.48
2660,by,ADP,14,-14,96.72,-96.72
2667,of,ADP,14,-14,22.53,-22.53
2670,of,ADP,14,-14,22.53,-22.53
2676,before,ADP,35,35,241.81,241.81
2679,of,ADP,14,-14,22.53,-22.53
2687,as,ADP,5,5,14.45,-14.45
2690,of,ADP,14,-14,22.53,-22.53
2713,of,ADP,14,-14,22.53,-22.53
2716,of,ADP,14,-14,22.53,-22.53
2723,of,ADP,14,-14,22.53,-22.53
2730,of,ADP,14,-14,22.53,-22.53
2732,by,ADP,14,-14,96.72,-96.72
2737,while,ADP,26,-26,179.63,179.63
2741,of,ADP,14,-14,22.53,-22.53
2745,through,ADP,34,-34,234.90,-234.90
2754,of,ADP,14,-14,22.53,-22.53
2769,of,ADP,14,-14,22.53,-22.53
2778,with,ADP,19,19,52.68,-52.68
2797,as,ADP,5,5,14.45,-14.45
2800,from,ADP,28,-28,193.45,193.45
2803,of,ADP,14,-14,22.53,-22.53
2811,of,ADP,14,-14,22.53,-22.53
2815,of,ADP,14,-14,22.53,-22.53
2819,during,ADP,34,-34,234.90,-234.90
2826,of,ADP,14,-14,22.53,-22.53
2833,in,ADP,6,-6,12.48,-12.48
2837,in,ADP,6,-6,12.48,-12.48
2842,of,ADP,14,-14,22.53,-22.53
2845,by,ADP,14,-14,96.72,-96.72
2847,of,ADP,14,-14,22.53,-22.53
2857,of,ADP,14,-14,22.53,-22.53
2861,because,ADP,34,-34,234.90,-234.90
2868,as,ADP,5,5,14.45,-14.45
2879,in,ADP,6,-6,12.48,-12.48
2882,For,ADP,19,19,48.73,-48.73
2883,in,ADP,6,-6,12.48,-12.48
2886,of,ADP,14,-14,22.53,-22.53
2902,on,ADP,5,5,13.54,13.54
2912,in,ADP,6,-6,12.48,-12.48
2922,of,ADP,14,-14,22.53,-22.53
2928,of,ADP,14,-14,22.53,-22.53
2944,of,ADP,14,-14,22.53,-22.53
2953,of,ADP,14,-14,22.53,-22.53
2958,with,ADP,19,19,52.68,-52.68
2960,of,ADP,14,-14,22.53,-22.53
2969,of,ADP,14,-14,22.53,-22.53
2974,in,ADP,6,-6,12.48,-12.48
2981,than,ADP,9,9,62.18,-62.18
2992,in,ADP,6,-6,12.48,-12.48
2996,as,ADP,5,5,14.45,-14.45
3007,of,ADP,14,-14,22.53,-22.53
3010,of,ADP,14,-14,22.53,-22.53
3017,by,ADP,14,-14,96.72,-96.72
3019,in,ADP,6,-6,12.48,-12.48
3030,of,ADP,14,-14,22.53,-22.53
3040,before,ADP,35,35,241.81,241.81
3047,of,ADP,14,-14,22.53,-22.53
3051,since,ADP,18,-18,124.36,-124.36
3054,of,ADP,14,-14,22.53,-22.53
3073,of,ADP,14,-14,22.53,-22.53
3076,of,ADP,14,-14,22.53,-22.53
3080,as,ADP,5,5,14.45,-14.45
3086,with,ADP,19,19,52.68,-52.68
3089,of,ADP,14,-14,22.53,-22.53
3092,of,ADP,14,-14,22.53,-22.53
3099,of,ADP,14,-14,22.53,-22.53
3116,of,ADP,14,-14,22.53,-22.53
3131,of,ADP,14,-14,22.53,-22.53
3133,outside,ADP,23,23,158.90,-158.90
3143,in,ADP,6,-6,12.48,-12.48
3151,for,ADP,19,19,48.73,-48.73
3155,of,ADP,14,-14,22.53,-22.53
3163,at,ADP,3,3,9.13,9.13
3170,of,ADP,14,-14,22.53,-22.53
3172,near,ADP,10,-10,69.09,69.09
3177,of,ADP,14,-14,22.53,-22.53
3184,in,ADP,6,-6,12.48,-12.48
3189,of,ADP,14,-14,22.53,-22.53
3196,of,ADP,14,-14,22.53,-22.53
3198,as,ADP,5,5,14.45,-14.45
3202,by,ADP,14,-14,96.72,-96.72
3212,of,ADP,14,-14,22.53,-22.53
3217,of,ADP,14,-14,22.53,-22.53
3221,that,ADP,8,-8,17.58,17.58
3225,from,ADP,28,-28,193.45,193.45
3231,of,ADP,14,-14,22.53,-22.53
3234,during,ADP,34,-34,234.90,-234.90
3237,of,ADP,14,-14,22.53,-22.53
3240,of,ADP,14,-14,22.53,-22.53
3242,into,ADP,10,-10,69.09,69.09
3247,for,ADP,19,19,48.73,-48.73
3250,than,ADP,9,9,62.18,-62.18
3256,into,ADP,10,-10,69.09,69.09
3266,of,ADP,14,-14,22.53,-22.53
3272,with,ADP,19,19,52.68,-52.68
3276,in,ADP,6,-6,12.48,-12.48
3279,of,ADP,14,-14,22.53,-22.53
3285,of,ADP,14,-14,22.53,-22.53
3287,in,ADP,6,-6,12.48,-12.48
3293,in,ADP,6,-6,12.48,-12.48
3299,in,ADP,6,-6,12.48,-12.48
3303,in,ADP,6,-6,12.48,-12.48
3308,of,ADP,14,-14,22.53,-22.53
3317,of,ADP,14,-14,22.53,-22.53
3330,in,ADP,6,-6,12.48,-12.48
3336,between,ADP,30,-30,207.26,207.26
3341,of,ADP,14,-14,22.53,-22.53
3353,in,ADP,6,-6,12.48,-12.48
3356,from,ADP,28,-28,193.45,193.45
3358,of,ADP,14,-14,22.53,-22.53
3362,of,ADP,14,-14,22.53,-22.53
3370,of,ADP,14,-14,22.53,-22.53
3381,of,ADP,14,-14,22.53,-22.53
3396,from,ADP,28,-28,193.45,193.45
3399,for,ADP,19,19,48.73,-48.73
3406,in,ADP,6,-6,12.48,-12.48
3411,of,ADP,14,-14,22.53,-22.53
3418,from,ADP,28,-28,193.45,193.45
3421,outside,ADP,23,23,158.90,-158.90
3422,of,ADP,14,-14,22.53,-22.53
3426,of,ADP,14,-14,22.53,-22.53
3443,though,ADP,29,29,200.35,-200.35
3450,upon,ADP,23,23,158.90,-158.90
3453,of,ADP,14,-14,22.53,-22.53
3472,for,ADP,19,19,48.73,-48.73
3478,among,ADP,28,-28,193.45,193.45
3482,of,ADP,14,-14,22.53,-22.53
3501,perhaps—within,ADP,66,-66,455.98,455.98
3519,of,ADP,14,-14,22.53,-22.53
3526,that,ADP,8,-8,17.58,17.58
3534,by,ADP,14,-14,96.72,-96.72
3543,through,ADP,34,-34,234.90,-234.90
3544,by,ADP,14,-14,96.72,-96.72
3546,that,ADP,8,-8,17.58,17.58
3550,Toward,ADP,27,27,186.54,-186.54
3553,of,ADP,14,-14,22.53,-22.53
3557,of,ADP,14,-14,22.53,-22.53
3563,of,ADP,14,-14,22.53,-22.53
3566,in,ADP,6,-6,12.48,-12.48
3570,with,ADP,19,19,52.68,-52.68
3576,in,ADP,6,-6,12.48,-12.48
3581,on,ADP,5,5,13.54,13.54
3585,of,ADP,14,-14,22.53,-22.53
3589,in,ADP,6,-6,12.48,-12.48
3624,in,ADP,6,-6,12.48,-12.48
3626,of,ADP,14,-14,22.53,-22.53
3633,for,ADP,19,19,48.73,-48.73
3645,of,ADP,14,-14,22.53,-22.53
3647,in,ADP,6,-6,12.48,-12.48
3650,of,ADP,14,-14,22.53,-22.53
3652,than,ADP,9,9,62.18,-62.18
3659,in,ADP,6,-6,12.48,-12.48
3664,with,ADP,19,19,52.68,-52.68
3666,on,ADP,5,5,13.54,13.54
3672,than,ADP,9,9,62.18,-62.18
3673,on,ADP,5,5,13.54,13.54
3690,of,ADP,14,-14,22.53,-22.53
3695,from,ADP,28,-28,193.45,193.45
3699,of,ADP,14,-14,22.53,-22.53
3710,after,ADP,20,-20,138.18,-138.18
3713,of,ADP,14,-14,22.53,-22.53
3725,because,ADP,34,-34,234.90,-234.90
3735,in,ADP,6,-6,12.48,-12.48
3749,of,ADP,14,-14,22.53,-22.53
3761,than,ADP,9,9,62.18,-62.18
3764,upon,ADP,23,23,158.90,-158.90
3770,of,ADP,14,-14,22.53,-22.53
3772,in,ADP,6,-6,12.48,-12.48
3776,towards,ADP,30,-30,207.26,207.26
3787,with,ADP,19,19,52.68,-52.68
3799,on,ADP,5,5,13.54,13.54
3805,of,ADP,14,-14,22.53,-22.53
3817,of,ADP,14,-14,22.53,-22.53
3820,of,ADP,14,-14,22.53,-22.53
3835,of,ADP,14,-14,22.53,-22.53
3841,with,ADP,19,19,52.68,-52.68
3855,of,ADP,14,-14,22.53,-22.53
3858,of,ADP,14,-14,22.53,-22.53
3859,by,ADP,14,-14,96.72,-96.72
3863,for,ADP,19,19,48.73,-48.73
3866,of,ADP,14,-14,22.53,-22.53
3869,of,ADP,14,-14,22.53,-22.53
3878,of,ADP,14,-14,22.53,-22.53
3899,than,ADP,9,9,62.18,-62.18
3916,of,ADP,14,-14,22.53,-22.53
3922,of,ADP,14,-14,22.53,-22.53
3936,of,ADP,14,-14,22.53,-22.53
3950,in,ADP,6,-6,12.48,-12.48
3955,though,ADP,29,29,200.35,-200.35
3959,of,ADP,14,-14,22.53,-22.53
3967,in,ADP,6,-6,12.48,-12.48
3981,from,ADP,28,-28,193.45,193.45
3988,in,ADP,6,-6,12.48,-12.48
3991,of,ADP,14,-14,22.53,-22.53
4007,at,ADP,3,3,9.13,9.13
4013,of,ADP,14,-14,22.53,-22.53
4014,by,ADP,14,-14,96.72,-96.72
4016,under,ADP,19,19,131.27,131.27
4022,of,ADP,14,-14,22.53,-22.53
4033,of,ADP,14,-14,22.53,-22.53
4036,by,ADP,14,-14,96.72,-96.72
4042,of,ADP,14,-14,22.53,-22.53
4052,of,ADP,14,-14,22.53,-22.53
4058,of,ADP,14,-14,22.53,-22.53
4066,throughout,ADP,43,43,297.08,297.08
4070,of,ADP,14,-14,22.53,-22.53
4076,in,ADP,6,-6,12.48,-12.48
4079,as,ADP,5,5,14.45,-14.45
4091,of,ADP,14,-14,22.53,-22.53
4098,of,ADP,14,-14,22.53,-22.53
4101,of,ADP,14,-14,22.53,-22.53
4116,from,ADP,28,-28,193.45,193.45
4126,of,ADP,14,-14,22.53,-22.53
4138,in,ADP,6,-6,12.48,-12.48
4143,at,ADP,3,3,9.13,9.13
4144,in,ADP,6,-6,12.48,-12.48
4149,of,ADP,14,-14,22.53,-22.53
4162,in,ADP,6,-6,12.48,-12.48
4164,for,ADP,19,19,48.73,-48.73
4167,through,ADP,34,-34,234.90,-234.90
4177,of,ADP,14,-14,22.53,-22.53
4182,of,ADP,14,-14,22.53,-22.53
4185,beyond,ADP,26,-26,179.63,179.63
4194,in,ADP,6,-6,12.48,-12.48
4201,in,ADP,6,-6,12.48,-12.48
4209,in,ADP,6,-6,12.48,-12.48
4214,of,ADP,14,-14,22.53,-22.53
4219,in,ADP,6,-6,12.48,-12.48
4226,in,ADP,6,-6,12.48,-12.48
4233,in,ADP,6,-6,12.48,-12.48
4238,since,ADP,18,-18,124.36,-124.36
4241,of,ADP,14,-14,22.53,-22.53
4244,from,ADP,28,-28,193.45,193.45
4252,of,ADP,14,-14,22.53,-22.53
4262,that,ADP,8,-8,17.58,17.58
4264,since,ADP,18,-18,124.36,-124.36
4267,of,ADP,14,-14,22.53,-22.53
4273,of,ADP,14,-14,22.53,-22.53
4287,of,ADP,14,-14,22.53,-22.53
4289,of,ADP,14,-14,22.53,-22.53
4292,of,ADP,14,-14,22.53,-22.53
4301,of,ADP,14,-14,22.53,-22.53
4304,of,ADP,14,-14,22.53,-22.53
4311,for,ADP,19,19,48.73,-48.73
4316,by,ADP,14,-14,96.72,-96.72
4331,of,ADP,14,-14,22.53,-22.53
4340,In,ADP,6,-6,12.48,-12.48
4344,of,ADP,14,-14,22.53,-22.53
4352,during,ADP,34,-34,234.90,-234.90
4355,of,ADP,14,-14,22.53,-22.53
4363,that,ADP,8,-8,17.58,17.58
4368,of,ADP,14,-14,22.53,-22.53
4375,of,ADP,14,-14,22.53,-22.53
4377,from,ADP,28,-28,193.45,193.45
4383,that,ADP,8,-8,17.58,17.58
4388,That,ADP,8,-8,17.58,17.58
4404,in,ADP,6,-6,12.48,-12.48
4406,for,ADP,19,19,48.73,-48.73
4413,that,ADP,8,-8,17.58,17.58
4417,of,ADP,14,-14,22.53,-22.53
4422,of,ADP,14,-14,22.53,-22.53
4428,in,ADP,6,-6,12.48,-12.48
4444,in,ADP,6,-6,12.48,-12.48
4448,as,ADP,5,5,14.45,-14.45
4453,of,ADP,14,-14,22.53,-22.53
4466,During,ADP,34,-34,234.90,-234.90
4474,at,ADP,3,3,9.13,9.13
