Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
5644,or,CONJ,8,-8,55.27,55.27
5663,nor,CONJ,10,-10,69.09,69.09
5677,or,CONJ,8,-8,55.27,55.27
5697,and,CONJ,10,-10,17.92,17.92
5700,and,CONJ,10,-10,17.92,17.92
5716,and,CONJ,10,-10,17.92,17.92
5743,and,CONJ,10,-10,17.92,17.92
5752,and,CONJ,10,-10,17.92,17.92
5782,and,CONJ,10,-10,17.92,17.92
5805,and,CONJ,10,-10,17.92,17.92
5823,and,CONJ,10,-10,17.92,17.92
5831,And,CONJ,10,-10,17.92,17.92
5850,and,CONJ,10,-10,17.92,17.92
5866,And,CONJ,10,-10,17.92,17.92
5876,and,CONJ,10,-10,17.92,17.92
5897,and,CONJ,10,-10,17.92,17.92
5900,and,CONJ,10,-10,17.92,17.92
5912,and,CONJ,10,-10,17.92,17.92
5922,and,CONJ,10,-10,17.92,17.92
5931,and,CONJ,10,-10,17.92,17.92
5941,and,CONJ,10,-10,17.92,17.92
5963,and,CONJ,10,-10,17.92,17.92
5972,and,CONJ,10,-10,17.92,17.92
5984,and,CONJ,10,-10,17.92,17.92
5994,and,CONJ,10,-10,17.92,17.92
6021,and,CONJ,10,-10,17.92,17.92
6060,and,CONJ,10,-10,17.92,17.92
6068,and,CONJ,10,-10,17.92,17.92
6073,and,CONJ,10,-10,17.92,17.92
6089,and,CONJ,10,-10,17.92,17.92
6122,and,CONJ,10,-10,17.92,17.92
6130,and,CONJ,10,-10,17.92,17.92
6197,and,CONJ,10,-10,17.92,17.92
6218,and,CONJ,10,-10,17.92,17.92
6242,and,CONJ,10,-10,17.92,17.92
6249,and,CONJ,10,-10,17.92,17.92
6273,and,CONJ,10,-10,17.92,17.92
6287,and,CONJ,10,-10,17.92,17.92
6293,but,CONJ,20,-20,138.18,-138.18
6309,and,CONJ,10,-10,17.92,17.92
6317,And,CONJ,10,-10,17.92,17.92
6329,and,CONJ,10,-10,17.92,17.92
6339,and,CONJ,10,-10,17.92,17.92
6420,and,CONJ,10,-10,17.92,17.92
6483,and,CONJ,10,-10,17.92,17.92
6487,yet,CONJ,2,-2,13.82,13.82
6510,Nor,CONJ,10,-10,69.09,69.09
6557,and,CONJ,10,-10,17.92,17.92
6563,and,CONJ,10,-10,17.92,17.92
