Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
2868,i,ADJ,4,-4,9.59,9.59
2880,six-pointed,ADJ,55,55,379.98,379.98
2881,ii,ADJ,8,-8,55.27,55.27
2897,stellar,ADJ,26,-26,179.63,179.63
2912,ii,ADJ,8,-8,55.27,55.27
2928,identical,ADJ,35,35,241.81,241.81
2933,inevitable,ADJ,51,51,352.35,-352.35
2934,ii,ADJ,8,-8,55.27,55.27
3041,first,ADJ,24,-24,165.81,165.81
3106,ii,ADJ,8,-8,55.27,55.27
3110,ii,ADJ,8,-8,55.27,55.27
3121,Ælian,ADJ,15,15,103.63,103.63
3131,Æolian,ADJ,18,-18,124.36,-124.36
3191,slow,ADJ,23,23,158.90,-158.90
3213,i,ADJ,4,-4,9.59,9.59
3221,former,ADJ,34,-34,234.90,-234.90
3236,rebellious,ADJ,50,-50,345.44,345.44
3284,ii,ADJ,8,-8,55.27,55.27
3290,Irish,ADJ,20,-20,138.18,-138.18
3323,ii,ADJ,8,-8,55.27,55.27
3330,identical,ADJ,35,35,241.81,241.81
3348,Scandinavian,ADJ,52,-52,359.26,359.26
3352,Scandinavian,ADJ,52,-52,359.26,359.26
3354,ii,ADJ,8,-8,55.27,55.27
3365,higher,ADJ,30,-30,207.26,207.26
3379,modern,ADJ,26,-26,179.63,179.63
3380,i,ADJ,4,-4,9.59,9.59
3453,sacred,ADJ,25,25,172.72,-172.72
3460,Imponderable,ADJ,67,67,462.89,-462.89
3511,i,ADJ,4,-4,9.59,9.59
3513,unknown,ADJ,40,-40,276.35,-276.35
3536,i,ADJ,4,-4,9.59,9.59
3538,Ætheric,ADJ,23,23,158.90,-158.90
3556,celestial,ADJ,34,-34,234.90,-234.90
3647,Irish,ADJ,20,-20,138.18,-138.18
3716,first,ADJ,24,-24,165.81,165.81
3742,highest,ADJ,29,29,200.35,-200.35
3784,good,ADJ,24,-24,165.81,165.81
3785,i,ADJ,4,-4,9.59,9.59
3795,good,ADJ,24,-24,165.81,165.81
3803,Âryan,ADJ,9,9,62.18,-62.18
3854,geological,ADJ,59,59,407.62,407.62
3878,so-called,ADJ,37,37,255.62,255.62
3879,ii,ADJ,8,-8,55.27,55.27
3896,great,ADJ,21,21,145.08,145.08
3897,i,ADJ,4,-4,9.59,9.59
3901,great,ADJ,21,21,145.08,145.08
3902,i,ADJ,4,-4,9.59,9.59
3911,several,ADJ,34,-34,234.90,-234.90
3912,ii,ADJ,8,-8,55.27,55.27
3959,Silurian,ADJ,32,-32,221.08,221.08
3991,first,ADJ,24,-24,165.81,165.81
4005,small,ADJ,28,-28,193.45,193.45
4006,i,ADJ,4,-4,9.59,9.59
4056,great,ADJ,21,21,145.08,145.08
4057,ii,ADJ,8,-8,55.27,55.27
4096,i,ADJ,4,-4,9.59,9.59
4109,irresponsible,ADJ,65,65,449.07,449.07
4128,Babylonian,ADJ,50,-50,345.44,345.44
4178,Post-diluvian,ADJ,65,65,449.07,449.07
4179,ii,ADJ,8,-8,55.27,55.27
4180,Pre-diluvian,ADJ,64,-64,442.16,-442.16
4181,ii,ADJ,8,-8,55.27,55.27
4230,great,ADJ,21,21,145.08,145.08
4231,Phœnician,ADJ,39,39,269.44,269.44
4253,Âryan,ADJ,9,9,62.18,-62.18
4266,eldest,ADJ,19,19,131.27,131.27
4296,second,ADJ,23,23,158.90,-158.90
4297,i,ADJ,4,-4,9.59,9.59
4304,Indian,ADJ,20,-20,138.18,-138.18
4395,ii,ADJ,8,-8,55.27,55.27
4415,Solar,ADJ,20,-20,138.18,-138.18
4418,i,ADJ,4,-4,9.59,9.59
4449,Speculative,ADJ,60,-60,414.53,-414.53
4482,s,ADJ,3,3,20.73,-20.73
4537,i,ADJ,4,-4,9.59,9.59
4549,i,ADJ,4,-4,9.59,9.59
4632,Celestial,ADJ,34,-34,234.90,-234.90
4635,i,ADJ,4,-4,9.59,9.59
4641,i,ADJ,4,-4,9.59,9.59
4678,ii,ADJ,8,-8,55.27,55.27
4707,primordial,ADJ,58,-58,400.71,-400.71
4708,ii,ADJ,8,-8,55.27,55.27
4760,ii,ADJ,8,-8,55.27,55.27
4778,bi-sexual,ADJ,54,-54,373.07,373.07
4779,ii,ADJ,8,-8,55.27,55.27
4789,i,ADJ,4,-4,9.59,9.59
4792,ii,ADJ,8,-8,55.27,55.27
4795,ii,ADJ,8,-8,55.27,55.27
4799,ii,ADJ,8,-8,55.27,55.27
4808,third,ADJ,20,-20,138.18,-138.18
4809,i,ADJ,4,-4,9.59,9.59
4813,i,ADJ,4,-4,9.59,9.59
4816,i,ADJ,4,-4,9.59,9.59
4839,ii,ADJ,8,-8,55.27,55.27
4882,ii,ADJ,8,-8,55.27,55.27
4903,great,ADJ,21,21,145.08,145.08
4904,i,ADJ,4,-4,9.59,9.59
4927,concealed,ADJ,38,-38,262.53,-262.53
4928,i,ADJ,4,-4,9.59,9.59
4953,i,ADJ,4,-4,9.59,9.59
4956,ii,ADJ,8,-8,55.27,55.27
4961,i,ADJ,4,-4,9.59,9.59
4972,cosmic,ADJ,35,35,241.81,241.81
4973,gross,ADJ,26,-26,179.63,179.63
4974,i,ADJ,4,-4,9.59,9.59
5027,ii,ADJ,8,-8,55.27,55.27
5064,ii,ADJ,8,-8,55.27,55.27
5096,ii,ADJ,8,-8,55.27,55.27
5123,Aish,ADJ,13,13,89.81,89.81
5127,ii,ADJ,8,-8,55.27,55.27
5135,ii,ADJ,8,-8,55.27,55.27
5187,Ak-ad,ADJ,26,-26,179.63,179.63
5200,Æther,ADJ,11,11,76.00,76.00
5217,Diathermanous,ADJ,47,47,324.71,-324.71
5255,Inter-etheric,ADJ,37,37,255.62,255.62
5281,eternal,ADJ,19,19,131.27,131.27
5282,i,ADJ,4,-4,9.59,9.59
5299,i,ADJ,4,-4,9.59,9.59
5312,i,ADJ,4,-4,9.59,9.59
5324,primordial,ADJ,58,-58,400.71,-400.71
5325,i,ADJ,4,-4,9.59,9.59
5352,Âkâshic,ADJ,35,35,241.81,241.81
5384,s,ADJ,3,3,20.73,-20.73
5411,ii,ADJ,8,-8,55.27,55.27
5502,Alaskan,ADJ,34,-34,234.90,-234.90
5532,Three-fold,ADJ,39,39,269.44,269.44
5541,magical,ADJ,44,-44,303.99,303.99
5570,i,ADJ,4,-4,9.59,9.59
5609,Alchemistic,ADJ,51,51,352.35,-352.35
5671,Mystic,ADJ,25,25,172.72,-172.72
5708,new,ADJ,13,13,89.81,89.81
5709,i,ADJ,4,-4,9.59,9.59
5770,ii,ADJ,8,-8,55.27,55.27
5790,Aleutian,ADJ,24,-24,165.81,165.81
5821,Indian,ADJ,20,-20,138.18,-138.18
5851,Algebraical,ADJ,64,-64,442.16,-442.16
5863,i,ADJ,4,-4,9.59,9.59
5883,ii,ADJ,8,-8,55.27,55.27
5900,venomous,ADJ,41,41,283.26,283.26
5901,i,ADJ,4,-4,9.59,9.59
6060,ii,ADJ,8,-8,55.27,55.27
6086,Âryan,ADJ,9,9,62.18,-62.18
6092,ii,ADJ,8,-8,55.27,55.27
6109,moral,ADJ,26,-26,179.63,179.63
6110,ii,ADJ,8,-8,55.27,55.27
6137,past,ADJ,19,19,131.27,131.27
6145,ii,ADJ,8,-8,55.27,55.27
6150,Racial,ADJ,28,-28,193.45,193.45
6161,ii,ADJ,8,-8,55.27,55.27
6164,ancient,ADJ,20,-20,138.18,-138.18
6165,ii,ADJ,8,-8,55.27,55.27
6170,ii,ADJ,8,-8,55.27,55.27
6176,dual,ADJ,20,-20,138.18,-138.18
6177,i,ADJ,4,-4,9.59,9.59
6216,perfect,ADJ,40,-40,276.35,-276.35
6217,i,ADJ,4,-4,9.59,9.59
6289,Oriental,ADJ,25,25,172.72,-172.72
6291,full,ADJ,30,-30,207.26,207.26
6438,Egyptian,ADJ,35,35,241.81,241.81
6439,i,ADJ,4,-4,9.59,9.59
6607,Religious,ADJ,44,-44,303.99,303.99
6701,All-embracing,ADJ,73,73,504.34,-504.34
6726,All-Force,ADJ,44,-44,303.99,303.99
6733,dumb,ADJ,34,-34,234.90,-234.90
6750,All-knowing,ADJ,65,65,449.07,449.07
6768,All-penetrating,ADJ,60,-60,414.53,-414.53
6774,All-potent,ADJ,37,37,255.62,255.62
6777,All-potential,ADJ,50,-50,345.44,345.44
6790,All-powerful,ADJ,71,71,490.52,-490.52
6791,i,ADJ,4,-4,9.59,9.59
6814,ii,ADJ,8,-8,55.27,55.27
6818,mystic,ADJ,25,25,172.72,-172.72
6825,Egyptian,ADJ,35,35,241.81,241.81
6999,Altruistic,ADJ,40,-40,276.35,-276.35
7006,subterranean,ADJ,43,43,297.08,297.08
7065,ii,ADJ,8,-8,55.27,55.27
7074,i,ADJ,4,-4,9.59,9.59
7082,forbidden,ADJ,52,-52,359.26,359.26
7098,nushi,ADJ,18,-18,124.36,-124.36
7117,Egyptian,ADJ,35,35,241.81,241.81
7148,Amentian,ADJ,23,23,158.90,-158.90
7208,Human,ADJ,22,-22,151.99,151.99
7334,pure,ADJ,24,-24,165.81,165.81
7335,ii,ADJ,8,-8,55.27,55.27
7405,older,ADJ,22,-22,151.99,151.99
7419,ii,ADJ,8,-8,55.27,55.27
7440,i,ADJ,4,-4,9.59,9.59
7446,ii,ADJ,8,-8,55.27,55.27
7450,A-mi-to,ADJ,19,19,131.27,131.27
7465,Egyptian,ADJ,35,35,241.81,241.81
7478,i,ADJ,4,-4,9.59,9.59
7537,Amœbian,ADJ,33,33,227.99,227.99
7555,Amphibian,ADJ,54,-54,373.07,373.07
7603,i,ADJ,4,-4,9.59,9.59
7615,i,ADJ,4,-4,9.59,9.59
7619,Dual,ADJ,20,-20,138.18,-138.18
7627,i,ADJ,4,-4,9.59,9.59
7630,Many,ADJ,13,13,89.81,89.81
7638,veiled,ADJ,34,-34,234.90,-234.90
7639,i,ADJ,4,-4,9.59,9.59
7724,Anagrammatic,ADJ,58,-58,400.71,-400.71
7728,Anagrammatical,ADJ,67,67,462.89,-462.89
7761,Greek,ADJ,35,35,241.81,241.81
7771,inferior,ADJ,35,35,241.81,241.81
7780,indisputable,ADJ,62,-62,428.34,-428.34
7781,ii,ADJ,8,-8,55.27,55.27
7796,various,ADJ,37,37,255.62,255.62
7797,i,ADJ,4,-4,9.59,9.59
7827,invisible,ADJ,54,-54,373.07,373.07
7851,Ânandamaya,ADJ,27,27,186.54,-186.54
7857,Spiritual,ADJ,44,-44,303.99,303.99
7873,i,ADJ,4,-4,9.59,9.59
7910,great,ADJ,21,21,145.08,145.08
7911,ii,ADJ,8,-8,55.27,55.27
7916,Rudimentary,ADJ,40,-40,276.35,-276.35
7995,common,ADJ,34,-34,234.90,-234.90
7996,ii,ADJ,8,-8,55.27,55.27
8039,common,ADJ,34,-34,234.90,-234.90
8040,ii,ADJ,8,-8,55.27,55.27
8047,just-born,ADJ,50,-50,345.44,345.44
8048,i,ADJ,4,-4,9.59,9.59
8060,first,ADJ,24,-24,165.81,165.81
8098,Australian,ADJ,33,33,227.99,227.99
8144,ii,ADJ,8,-8,55.27,55.27
8187,own,ADJ,15,15,103.63,103.63
8251,Unicellular,ADJ,53,53,366.16,-366.16
8282,ii,ADJ,8,-8,55.27,55.27
8328,common,ADJ,34,-34,234.90,-234.90
8329,i,ADJ,4,-4,9.59,9.59
8393,Chronological,ADJ,68,-68,469.80,469.80
8626,Creative,ADJ,37,37,255.62,255.62
8723,opposite,ADJ,41,41,283.26,283.26
8724,i,ADJ,4,-4,9.59,9.59
8743,Bi-sexual,ADJ,54,-54,373.07,373.07
8757,third,ADJ,20,-20,138.18,-138.18
8758,ii,ADJ,8,-8,55.27,55.27
8765,third,ADJ,20,-20,138.18,-138.18
8766,ii,ADJ,8,-8,55.27,55.27
8774,Sweat-born,ADJ,41,41,283.26,283.26
8786,Bi-sexual,ADJ,54,-54,373.07,373.07
8788,ii,ADJ,8,-8,55.27,55.27
8794,i,ADJ,4,-4,9.59,9.59
8820,Lemurian,ADJ,35,35,241.81,241.81
8830,i,ADJ,4,-4,9.59,9.59
8885,i,ADJ,4,-4,9.59,9.59
8891,great,ADJ,21,21,145.08,145.08
8892,ii,ADJ,8,-8,55.27,55.27
8903,i,ADJ,4,-4,9.59,9.59
8931,i,ADJ,4,-4,9.59,9.59
8971,ii,ADJ,8,-8,55.27,55.27
8974,ii,ADJ,8,-8,55.27,55.27
9026,Angelic,ADJ,36,-36,248.72,-248.72
9109,ii,ADJ,8,-8,55.27,55.27
9134,ii,ADJ,8,-8,55.27,55.27
9176,i,ADJ,4,-4,9.59,9.59
9198,Ever-subjective,ADJ,91,91,628.70,-628.70
9199,ii,ADJ,8,-8,55.27,55.27
9229,i,ADJ,4,-4,9.59,9.59
9263,Higher,ADJ,30,-30,207.26,207.26
9264,ii,ADJ,8,-8,55.27,55.27
9284,lower,ADJ,26,-26,179.63,179.63
9329,i,ADJ,4,-4,9.59,9.59
9341,i,ADJ,4,-4,9.59,9.59
9384,i,ADJ,4,-4,9.59,9.59
9395,i,ADJ,4,-4,9.59,9.59
9400,i,ADJ,4,-4,9.59,9.59
9403,Western,ADJ,23,23,158.90,-158.90
9404,i,ADJ,4,-4,9.59,9.59
9434,i,ADJ,4,-4,9.59,9.59
9441,i,ADJ,4,-4,9.59,9.59
9468,i,ADJ,4,-4,9.59,9.59
9505,mind-born,ADJ,45,45,310.89,-310.89
9521,axial,ADJ,33,33,227.99,227.99
9551,finger,ADJ,35,35,241.81,241.81
9584,real,ADJ,15,15,103.63,103.63
9598,i,ADJ,4,-4,9.59,9.59
9618,physical,ADJ,41,41,283.26,283.26
9619,i,ADJ,4,-4,9.59,9.59
9724,nervous,ADJ,34,-34,234.90,-234.90
9749,impulse,ADJ,42,-42,290.17,-290.17
9792,Animal-Electric,ADJ,61,61,421.43,421.43
9853,red-faced,ADJ,40,-40,276.35,-276.35
9854,ii,ADJ,8,-8,55.27,55.27
9891,Chipped-stone,ADJ,59,59,407.62,407.62
9938,higher,ADJ,30,-30,207.26,207.26
9939,ii,ADJ,8,-8,55.27,55.27
9968,contemporary,ADJ,52,-52,359.26,359.26
9994,other,ADJ,14,-14,96.72,-96.72
9995,i,ADJ,4,-4,9.59,9.59
10056,unknown,ADJ,40,-40,276.35,-276.35
10073,i,ADJ,4,-4,9.59,9.59
10082,i,ADJ,4,-4,9.59,9.59
10083,Bi-sexual,ADJ,54,-54,373.07,373.07
10091,i,ADJ,4,-4,9.59,9.59
10094,i,ADJ,4,-4,9.59,9.59
10109,i,ADJ,4,-4,9.59,9.59
10125,i,ADJ,4,-4,9.59,9.59
10126,Spiritual,ADJ,44,-44,303.99,303.99
10129,ii,ADJ,8,-8,55.27,55.27
10138,i,ADJ,4,-4,9.59,9.59
10169,i,ADJ,4,-4,9.59,9.59
10272,final,ADJ,26,-26,179.63,179.63
10273,i,ADJ,4,-4,9.59,9.59
10287,ii,ADJ,8,-8,55.27,55.27
10299,ii,ADJ,8,-8,55.27,55.27
10317,Anomalous,ADJ,36,-36,248.72,-248.72
10363,Egyptian,ADJ,35,35,241.81,241.81
10364,i,ADJ,4,-4,9.59,9.59
10429,Antarctic,ADJ,33,33,227.99,227.99
10439,Ante-Christian,ADJ,39,39,269.44,269.44
10443,Antediluvian,ADJ,51,51,352.35,-352.35
10495,Antegenetic,ADJ,35,35,241.81,241.81
10508,Ante-sexual,ADJ,42,-42,290.17,-290.17
10551,pre-historic,ADJ,51,51,352.35,-352.35
10552,ii,ADJ,8,-8,55.27,55.27
10605,Australian,ADJ,33,33,227.99,227.99
10633,half-descended,ADJ,58,-58,400.71,-400.71
10638,next,ADJ,22,-22,151.99,151.99
10672,modern,ADJ,26,-26,179.63,179.63
10673,ii,ADJ,8,-8,55.27,55.27
10709,Higher,ADJ,30,-30,207.26,207.26
10831,European,ADJ,32,-32,221.08,221.08
10894,French,ADJ,31,31,214.17,-214.17
10931,Anthropo-monotheistic,ADJ,76,-76,525.07,525.07
10946,gross,ADJ,26,-26,179.63,179.63
10947,ii,ADJ,8,-8,55.27,55.27
11002,old,ADJ,16,-16,110.54,-110.54
11030,rapid,ADJ,30,-30,207.26,207.26
11031,ii,ADJ,8,-8,55.27,55.27
11038,current,ADJ,27,27,186.54,-186.54
11071,ii,ADJ,8,-8,55.27,55.27
11088,Ever-spiritual,ADJ,66,-66,455.98,455.98
11103,Anti-Cartesian,ADJ,37,37,255.62,255.62
11104,i,ADJ,4,-4,9.59,9.59
11108,Anti-Christian,ADJ,42,-42,290.17,-290.17
11126,metaphysical,ADJ,54,-54,373.07,373.07
11127,i,ADJ,4,-4,9.59,9.59
11139,ii,ADJ,8,-8,55.27,55.27
11198,concealed,ADJ,38,-38,262.53,-262.53
11199,i,ADJ,4,-4,9.59,9.59
11269,latent,ADJ,14,-14,96.72,-96.72
11274,eternal,ADJ,19,19,131.27,131.27
11275,i,ADJ,4,-4,9.59,9.59
11300,ii,ADJ,8,-8,55.27,55.27
11304,i,ADJ,4,-4,9.59,9.59
11324,subject,ADJ,49,49,338.53,-338.53
11355,real,ADJ,15,15,103.63,103.63
11436,highest,ADJ,29,29,200.35,-200.35
11477,Ape-like,ADJ,44,-44,303.99,303.99
11534,other,ADJ,14,-14,96.72,-96.72
11535,i,ADJ,4,-4,9.59,9.59
11594,new,ADJ,13,13,89.81,89.81
11595,ii,ADJ,8,-8,55.27,55.27
11612,Ape-theory,ADJ,30,-30,207.26,207.26
11695,identical,ADJ,35,35,241.81,241.81
11713,Bi-sexual,ADJ,54,-54,373.07,373.07
11716,Creative,ADJ,37,37,255.62,255.62
11871,same,ADJ,15,15,103.63,103.63
11880,i,ADJ,4,-4,9.59,9.59
11911,Western,ADJ,23,23,158.90,-158.90
11937,Sensitive,ADJ,34,-34,234.90,-234.90
11941,Apperceptive,ADJ,77,77,531.97,531.97
12003,ii,ADJ,8,-8,55.27,55.27
12027,ii,ADJ,8,-8,55.27,55.27
12034,eleventh,ADJ,32,-32,221.08,221.08
12045,Aqueous,ADJ,38,-38,262.53,-262.53
12057,Arab,ADJ,23,23,158.90,-158.90
12080,ii,ADJ,8,-8,55.27,55.27
12101,Arabian,ADJ,31,31,214.17,-214.17
12186,red,ADJ,12,-12,82.91,-82.91
12239,ii,ADJ,8,-8,55.27,55.27
12305,ii,ADJ,8,-8,55.27,55.27
12373,Archæological,ADJ,65,65,449.07,449.07
12378,former,ADJ,34,-34,234.90,-234.90
12415,Babylonian,ADJ,50,-50,345.44,345.44
12447,ii,ADJ,8,-8,55.27,55.27
12463,Life-principle,ADJ,80,-80,552.70,-552.70
12471,i,ADJ,4,-4,9.59,9.59
12472,Magnetic,ADJ,39,39,269.44,269.44
12481,identical,ADJ,35,35,241.81,241.81
12517,Greek,ADJ,35,35,241.81,241.81
12532,ii,ADJ,8,-8,55.27,55.27
12537,first,ADJ,24,-24,165.81,165.81
12579,i,ADJ,4,-4,9.59,9.59
12601,highest,ADJ,29,29,200.35,-200.35
12666,ii,ADJ,8,-8,55.27,55.27
12670,ii,ADJ,8,-8,55.27,55.27
12711,i,ADJ,4,-4,9.59,9.59
12736,first,ADJ,24,-24,165.81,165.81
12756,pure,ADJ,24,-24,165.81,165.81
12783,superior,ADJ,39,39,269.44,269.44
12784,ii,ADJ,8,-8,55.27,55.27
12805,great,ADJ,21,21,145.08,145.08
12819,i,ADJ,4,-4,9.59,9.59
12875,Architectural,ADJ,53,53,366.16,-366.16
13021,ii,ADJ,8,-8,55.27,55.27
13038,ii,ADJ,8,-8,55.27,55.27
13055,ii,ADJ,8,-8,55.27,55.27
13074,ii,ADJ,8,-8,55.27,55.27
13212,Fire-Mist,ADJ,38,-38,262.53,-262.53
13236,great,ADJ,21,21,145.08,145.08
13237,ii,ADJ,8,-8,55.27,55.27
13243,ii,ADJ,8,-8,55.27,55.27
13302,Arimaspian,ADJ,46,-46,317.80,317.80
13333,Aristotelian,ADJ,35,35,241.81,241.81
13341,i,ADJ,4,-4,9.59,9.59
13348,direct,ADJ,25,25,172.72,-172.72
13404,Substantial,ADJ,44,-44,303.99,303.99
13414,Aristotle-Baconian,ADJ,64,-64,442.16,-442.16
13448,ii,ADJ,8,-8,55.27,55.27
13481,ii,ADJ,8,-8,55.27,55.27
13517,ii,ADJ,8,-8,55.27,55.27
13553,ii,ADJ,8,-8,55.27,55.27
13554,Solar,ADJ,20,-20,138.18,-138.18
13557,ii,ADJ,8,-8,55.27,55.27
13581,i,ADJ,4,-4,9.59,9.59
13593,ii,ADJ,8,-8,55.27,55.27
13597,female,ADJ,31,31,214.17,-214.17
13598,generative,ADJ,44,-44,303.99,303.99
13614,Ârmaita,ADJ,23,23,158.90,-158.90
13664,Spiritual,ADJ,44,-44,303.99,303.99
13689,Ineffable,ADJ,53,53,366.16,-366.16
13690,i,ADJ,4,-4,9.59,9.59
13691,Arrian,ADJ,20,-20,138.18,-138.18
13729,Egyptian,ADJ,35,35,241.81,241.81
13864,i,ADJ,4,-4,9.59,9.59
13877,i,ADJ,4,-4,9.59,9.59
13882,i,ADJ,4,-4,9.59,9.59
13886,i,ADJ,4,-4,9.59,9.59
13932,seventh,ADJ,27,27,186.54,-186.54
13946,Arva-st,ADJ,28,-28,193.45,193.45
14019,i,ADJ,4,-4,9.59,9.59
14057,oldest,ADJ,21,21,145.08,145.08
14098,old,ADJ,16,-16,110.54,-110.54
14187,unknown,ADJ,40,-40,276.35,-276.35
14248,latest,ADJ,15,15,103.63,103.63
14332,early,ADJ,15,15,103.63,103.63
14333,ii,ADJ,8,-8,55.27,55.27
14342,old,ADJ,16,-16,110.54,-110.54
14382,pre-Christian,ADJ,52,-52,359.26,359.26
14383,i,ADJ,4,-4,9.59,9.59
14444,west,ADJ,15,15,103.63,103.63
14450,Irish,ADJ,20,-20,138.18,-138.18
14458,ii,ADJ,8,-8,55.27,55.27
14520,great,ADJ,21,21,145.08,145.08
14521,ii,ADJ,8,-8,55.27,55.27
14542,grand,ADJ,27,27,186.54,-186.54
14543,ii,ADJ,8,-8,55.27,55.27
