Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
197372,on,ADP,5,5,13.54,13.54
197376,of,ADP,14,-14,22.53,-22.53
197381,on,ADP,5,5,13.54,13.54
197390,of,ADP,14,-14,22.53,-22.53
197393,of,ADP,14,-14,22.53,-22.53
197401,in,ADP,6,-6,12.48,-12.48
197421,in,ADP,6,-6,12.48,-12.48
197426,of,ADP,14,-14,22.53,-22.53
197445,like,ADP,28,-28,193.45,193.45
197448,on,ADP,5,5,13.54,13.54
197451,of,ADP,14,-14,22.53,-22.53
197460,by,ADP,14,-14,96.72,-96.72
197482,into,ADP,10,-10,69.09,69.09
197488,into,ADP,10,-10,69.09,69.09
197499,of,ADP,14,-14,22.53,-22.53
197511,that,ADP,8,-8,17.58,17.58
197515,by,ADP,14,-14,96.72,-96.72
197520,On,ADP,5,5,13.54,13.54
197541,into,ADP,10,-10,69.09,69.09
197562,of,ADP,14,-14,22.53,-22.53
197568,With,ADP,19,19,52.68,-52.68
197574,of,ADP,14,-14,22.53,-22.53
197584,that,ADP,8,-8,17.58,17.58
197587,on,ADP,5,5,13.54,13.54
197592,in,ADP,6,-6,12.48,-12.48
197595,with,ADP,19,19,52.68,-52.68
197604,in,ADP,6,-6,12.48,-12.48
197617,of,ADP,14,-14,22.53,-22.53
197625,of,ADP,14,-14,22.53,-22.53
197636,of,ADP,14,-14,22.53,-22.53
197640,beyond,ADP,26,-26,179.63,179.63
197656,in,ADP,6,-6,12.48,-12.48
197660,under,ADP,19,19,131.27,131.27
197663,of,ADP,14,-14,22.53,-22.53
197666,in,ADP,6,-6,12.48,-12.48
197671,on,ADP,5,5,13.54,13.54
197680,of,ADP,14,-14,22.53,-22.53
197693,In,ADP,6,-6,12.48,-12.48
197705,above,ADP,35,35,241.81,241.81
197711,on,ADP,5,5,13.54,13.54
197721,into,ADP,10,-10,69.09,69.09
197727,of,ADP,14,-14,22.53,-22.53
197741,of,ADP,14,-14,22.53,-22.53
197743,in,ADP,6,-6,12.48,-12.48
197751,of,ADP,14,-14,22.53,-22.53
197756,with,ADP,19,19,52.68,-52.68
197767,in,ADP,6,-6,12.48,-12.48
197770,of,ADP,14,-14,22.53,-22.53
197773,so,ADP,6,-6,41.45,41.45
197783,of,ADP,14,-14,22.53,-22.53
197785,of,ADP,14,-14,22.53,-22.53
197789,of,ADP,14,-14,22.53,-22.53
197791,of,ADP,14,-14,22.53,-22.53
197793,of,ADP,14,-14,22.53,-22.53
197797,in,ADP,6,-6,12.48,-12.48
197803,on,ADP,5,5,13.54,13.54
197810,that,ADP,8,-8,17.58,17.58
197811,of,ADP,14,-14,22.53,-22.53
197813,in,ADP,6,-6,12.48,-12.48
197815,of,ADP,14,-14,22.53,-22.53
197817,from,ADP,28,-28,193.45,193.45
197822,into,ADP,10,-10,69.09,69.09
197829,of,ADP,14,-14,22.53,-22.53
197844,if,ADP,15,15,103.63,103.63
197854,from,ADP,28,-28,193.45,193.45
197860,of,ADP,14,-14,22.53,-22.53
197867,of,ADP,14,-14,22.53,-22.53
197870,of,ADP,14,-14,22.53,-22.53
197876,of,ADP,14,-14,22.53,-22.53
197879,without,ADP,28,-28,193.45,193.45
197889,on,ADP,5,5,13.54,13.54
197893,at,ADP,3,3,9.13,9.13
197896,of,ADP,14,-14,22.53,-22.53
197899,in,ADP,6,-6,12.48,-12.48
197915,of,ADP,14,-14,22.53,-22.53
