Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
437,Origin,NOUN,30,-30,207.26,207.26
439,Rotation,NOUN,21,21,145.08,145.08
440,Hypotheses,NOUN,33,33,227.99,227.99
443,Origin,NOUN,30,-30,207.26,207.26
445,Planets,NOUN,29,29,200.35,-200.35
447,Comets,NOUN,25,25,172.72,-172.72
448,Section,NOUN,22,-22,151.99,151.99
449,V.,NOUN,15,15,103.63,103.63
451,Masks,NOUN,33,33,227.99,227.99
453,Science,NOUN,27,27,186.54,-186.54
454,Physics,NOUN,35,35,241.81,241.81
456,Metaphysics,NOUN,48,-48,331.62,331.62
457,Section,NOUN,22,-22,151.99,151.99
458,VI,NOUN,19,19,131.27,131.27
460,Attack,NOUN,30,-30,207.26,207.26
463,Scientific,NOUN,46,-46,317.80,317.80
464,Theory,NOUN,14,-14,96.72,-96.72
466,Force,NOUN,28,-28,193.45,193.45
469,Man,NOUN,13,13,89.81,89.81
471,Science,NOUN,27,27,186.54,-186.54
472,Section,NOUN,22,-22,151.99,151.99
473,VII,NOUN,23,23,158.90,-158.90
474,Life,NOUN,23,23,158.90,-158.90
475,Force,NOUN,28,-28,193.45,193.45
477,Gravity,NOUN,39,39,269.44,269.44
478,Section,NOUN,22,-22,151.99,151.99
479,VIII,NOUN,27,27,186.54,-186.54
481,Solar,NOUN,20,-20,138.18,-138.18
482,Theory,NOUN,14,-14,96.72,-96.72
483,Section,NOUN,22,-22,151.99,151.99
484,IX,NOUN,22,-22,151.99,151.99
486,Coming,NOUN,38,-38,262.53,-262.53
487,Force,NOUN,28,-28,193.45,193.45
489,Possibilities,NOUN,64,-64,442.16,-442.16
491,Impossibilities,NOUN,77,77,531.97,531.97
492,Section,NOUN,22,-22,151.99,151.99
493,X,NOUN,18,-18,124.36,-124.36
496,Elements,NOUN,25,25,172.72,-172.72
498,Atoms,NOUN,18,-18,124.36,-124.36
499,Section,NOUN,22,-22,151.99,151.99
500,XI,NOUN,22,-22,151.99,151.99
501,Ancient,NOUN,20,-20,138.18,-138.18
502,Thought,NOUN,30,-30,207.26,207.26
504,Modern,NOUN,26,-26,179.63,179.63
505,Dress,NOUN,18,-18,124.36,-124.36
506,Section,NOUN,22,-22,151.99,151.99
507,XII,NOUN,26,-26,179.63,179.63
508,Scientific,NOUN,46,-46,317.80,317.80
510,Esoteric,NOUN,26,-26,179.63,179.63
511,Evidence,NOUN,38,-38,262.53,-262.53
514,Objections,NOUN,56,-56,386.89,-386.89
517,Modern,NOUN,26,-26,179.63,179.63
518,Nebular,NOUN,36,-36,248.72,-248.72
519,Theory,NOUN,14,-14,96.72,-96.72
520,Section,NOUN,22,-22,151.99,151.99
521,XIII,NOUN,30,-30,207.26,207.26
522,Forces—Modes,NOUN,53,53,366.16,-366.16
524,Motion,NOUN,22,-22,151.99,151.99
526,Intelligences,NOUN,53,53,366.16,-366.16
527,Section,NOUN,22,-22,151.99,151.99
528,XIV,NOUN,37,37,255.62,255.62
529,Gods,NOUN,24,-24,165.81,165.81
530,Monads,NOUN,25,25,172.72,-172.72
532,Atoms,NOUN,18,-18,124.36,-124.36
533,Section,NOUN,22,-22,151.99,151.99
534,XV,NOUN,33,33,227.99,227.99
536,Evolution,NOUN,41,41,283.26,283.26
538,Karma,NOUN,34,-34,234.90,-234.90
539,Section,NOUN,22,-22,151.99,151.99
540,XVI,NOUN,37,37,255.62,255.62
542,Zodiac,NOUN,43,43,297.08,297.08
545,Antiquity,NOUN,38,-38,262.53,-262.53
546,Section,NOUN,22,-22,151.99,151.99
547,XVII,NOUN,41,41,283.26,283.26
548,Summary,NOUN,33,33,227.99,227.99
551,Position,NOUN,33,33,227.99,227.99
552,Footnotes,NOUN,28,-28,193.45,193.45
553,Cover,NOUN,32,-32,221.08,221.08
554,Art,NOUN,8,-8,55.27,55.27
555,Transcriber,NOUN,50,-50,345.44,345.44
557,Note,NOUN,7,7,48.36,-48.36
560,cover,NOUN,32,-32,221.08,221.08
561,image,NOUN,28,-28,193.45,193.45
566,submitter,NOUN,43,43,297.08,297.08
568,Distributed,NOUN,50,-50,345.44,345.44
569,Proofreaders,NOUN,58,-58,400.71,-400.71
577,domain,NOUN,26,-26,179.63,179.63
579,Work,NOUN,34,-34,234.90,-234.90
584,True,NOUN,12,-12,82.91,-82.91
585,Theosophists,NOUN,43,43,297.08,297.08
588,Country,NOUN,24,-24,165.81,165.81
592,Race,NOUN,16,-16,110.54,-110.54
597,forth,NOUN,24,-24,165.81,165.81
604,PREFACE,NOUN,41,41,283.26,283.26
605,TO,NOUN,4,-4,5.55,5.55
606,THE,NOUN,6,-6,4.16,-4.16
607,FIRST,NOUN,24,-24,165.81,165.81
608,EDITION,NOUN,21,21,145.08,145.08
611,writer,NOUN,26,-26,179.63,179.63
620,delay,NOUN,16,-16,110.54,-110.54
626,appearance,NOUN,49,49,338.53,-338.53
629,work,NOUN,34,-34,234.90,-234.90
635,ill‐health,NOUN,37,37,255.62,255.62
638,magnitude,NOUN,42,-42,290.17,-290.17
641,undertaking,NOUN,56,-56,386.89,-386.89
645,volumes,NOUN,43,43,297.08,297.08
652,scheme,NOUN,26,-26,179.63,179.63
660,subjects,NOUN,52,-52,359.26,359.26
667,quantity,NOUN,34,-34,234.90,-234.90
669,material,NOUN,31,31,214.17,-214.17
677,history,NOUN,20,-20,138.18,-138.18
679,Occultism,NOUN,48,-48,331.62,331.62
684,lives,NOUN,30,-30,207.26,207.26
688,Adepts,NOUN,26,-26,179.63,179.63
692,Race,NOUN,16,-16,110.54,-110.54
696,bearing,NOUN,40,-40,276.35,-276.35
698,Occult,NOUN,32,-32,221.08,221.08
699,Philosophy,NOUN,54,-54,373.07,373.07
702,conduct,NOUN,33,33,227.99,227.99
704,life,NOUN,23,23,158.90,-158.90
717,volumes,NOUN,43,43,297.08,297.08
722,reception,NOUN,38,-38,262.53,-262.53
724,effort,NOUN,32,-32,221.08,221.08
732,scheme,NOUN,26,-26,179.63,179.63
735,work,NOUN,34,-34,234.90,-234.90
738,entirety,NOUN,15,15,103.63,103.63
740,scheme,NOUN,26,-26,179.63,179.63
748,contemplation,NOUN,56,-56,386.89,-386.89
751,preparation,NOUN,51,51,352.35,-352.35
754,work,NOUN,34,-34,234.90,-234.90
765,Secret,NOUN,19,19,131.27,131.27
766,Doctrine_,NOUN,30,-30,207.26,207.26
773,version,NOUN,33,33,227.99,227.99
775,Unveiled_,NOUN,41,41,283.26,283.26
783,explanations,NOUN,58,-58,400.71,-400.71
794,world,NOUN,31,31,214.17,-214.17
797,last‐named,NOUN,33,33,227.99,227.99
800,works,NOUN,37,37,255.62,255.62
803,Esoteric,NOUN,26,-26,179.63,179.63
804,Science,NOUN,27,27,186.54,-186.54
812,method,NOUN,24,-24,165.81,165.81
814,treatment,NOUN,23,23,158.90,-158.90
819,volumes,NOUN,43,43,297.08,297.08
825,twenty,NOUN,15,15,103.63,103.63
826,pages,NOUN,31,31,214.17,-214.17
829,Unveiled_,NOUN,41,41,283.26,283.26
831,author,NOUN,20,-20,138.18,-138.18
840,indulgence,NOUN,48,-48,331.62,331.62
843,readers,NOUN,23,23,158.90,-158.90
845,critics,NOUN,33,33,227.99,227.99
849,defects,NOUN,31,31,214.17,-214.17
852,style,NOUN,12,-12,82.91,-82.91
855,imperfect,NOUN,53,53,366.16,-366.16
856,English,NOUN,33,33,227.99,227.99
863,pages,NOUN,31,31,214.17,-214.17
867,foreigner,NOUN,44,-44,303.99,303.99
870,knowledge,NOUN,58,-58,400.71,-400.71
873,language,NOUN,43,43,297.08,297.08
878,life,NOUN,23,23,158.90,-158.90
880,English,NOUN,33,33,227.99,227.99
881,tongue,NOUN,24,-24,165.81,165.81
890,medium,NOUN,34,-34,234.90,-234.90
894,truths,NOUN,19,19,131.27,131.27
900,duty,NOUN,12,-12,82.91,-82.91
902,place,NOUN,31,31,214.17,-214.17
905,world,NOUN,31,31,214.17,-214.17
907,truths,NOUN,19,19,131.27,131.27
911,sense,NOUN,10,-10,69.09,69.09
919,author,NOUN,20,-20,138.18,-138.18
920,claim,NOUN,30,-30,207.26,207.26
922,position,NOUN,33,33,227.99,227.99
925,revealer,NOUN,37,37,255.62,255.62
928,lore,NOUN,16,-16,110.54,-110.54
931,public,NOUN,51,51,352.35,-352.35
935,time,NOUN,15,15,103.63,103.63
938,world,NOUN,31,31,214.17,-214.17
940,history,NOUN,20,-20,138.18,-138.18
947,work,NOUN,34,-34,234.90,-234.90
954,thousands,NOUN,29,29,200.35,-200.35
956,volumes,NOUN,43,43,297.08,297.08
959,Scriptures,NOUN,48,-48,331.62,331.62
963,Asiatic,NOUN,24,-24,165.81,165.81
967,religions,NOUN,41,41,283.26,283.26
970,glyph,NOUN,36,-36,248.72,-248.72
972,symbol,NOUN,36,-36,248.72,-248.72
974,hitherto,NOUN,23,23,158.90,-158.90
980,veil,NOUN,27,27,186.54,-186.54
990,tenets,NOUN,9,9,62.18,-62.18
1001,whole,NOUN,25,25,172.72,-172.72
1004,advantage,NOUN,43,43,297.08,297.08
1007,writer,NOUN,26,-26,179.63,179.63
1011,predecessors,NOUN,52,-52,359.26,359.26
1020,speculations,NOUN,52,-52,359.26,359.26
1022,theories,NOUN,22,-22,151.99,151.99
1025,work,NOUN,34,-34,234.90,-234.90
1029,statement,NOUN,21,21,145.08,145.08
1040,students,NOUN,22,-22,151.99,151.99
1045,details,NOUN,24,-24,165.81,165.81
1049,results,NOUN,25,25,172.72,-172.72
1053,study,NOUN,15,15,103.63,103.63
1055,observation,NOUN,53,53,366.16,-366.16
1057,publication,NOUN,63,63,435.25,435.25
1062,facts,NOUN,25,25,172.72,-172.72
1063,herein,NOUN,17,17,117.45,117.45
1074,speculations,NOUN,52,-52,359.26,359.26
1078,Theosophists,NOUN,43,43,297.08,297.08
1080,students,NOUN,22,-22,151.99,151.99
1082,Mysticism,NOUN,41,41,283.26,283.26
1089,years,NOUN,11,11,76.00,76.00
1092,endeavour,NOUN,40,-40,276.35,-276.35
1101,system,NOUN,17,17,117.45,117.45
1103,thought,NOUN,30,-30,207.26,207.26
1107,facts,NOUN,25,25,172.72,-172.72
1119,book,NOUN,36,-36,248.72,-248.72
1123,Secret,NOUN,19,19,131.27,131.27
1124,Doctrine,NOUN,30,-30,207.26,207.26
1127,entirety,NOUN,15,15,103.63,103.63
1131,number,NOUN,36,-36,248.72,-248.72
1133,fragments,NOUN,46,-46,317.80,317.80
1137,tenets,NOUN,9,9,62.18,-62.18
1139,attention,NOUN,17,17,117.45,117.45
1144,facts,NOUN,25,25,172.72,-172.72
1152,writers,NOUN,29,29,200.35,-200.35
1158,resemblance,NOUN,53,53,366.16,-366.16
1161,truth,NOUN,16,-16,110.54,-110.54
1168,state,NOUN,8,-8,55.27,55.27
1172,teachings,NOUN,37,37,255.62,255.62
1180,volumes,NOUN,43,43,297.08,297.08
1186,Hindû,NOUN,16,-16,110.54,-110.54
1188,Zoroastrian,NOUN,50,-50,345.44,345.44
1190,Chaldæan,NOUN,31,31,214.17,-214.17
1194,religion,NOUN,38,-38,262.53,-262.53
1197,Buddhism,NOUN,51,51,352.35,-352.35
1198,Islam,NOUN,25,25,172.72,-172.72
1199,Judaism,NOUN,46,-46,317.80,317.80
1201,Christianity,NOUN,38,-38,262.53,-262.53
1204,Secret,NOUN,19,19,131.27,131.27
1205,Doctrine,NOUN,30,-30,207.26,207.26
1208,essence,NOUN,19,19,131.27,131.27
1212,Sprung,NOUN,40,-40,276.35,-276.35
1217,origins,NOUN,33,33,227.99,227.99
1221,schemes,NOUN,29,29,200.35,-200.35
1231,element,NOUN,22,-22,151.99,151.99
1236,mystery,NOUN,19,19,131.27,131.27
1238,dogma,NOUN,32,-32,221.08,221.08
1252,book,NOUN,36,-36,248.72,-248.72
1259,section,NOUN,22,-22,151.99,151.99
1262,public,NOUN,51,51,352.35,-352.35
1265,romance,NOUN,30,-30,207.26,207.26
1269,kind,NOUN,28,-28,193.45,193.45
1275,heard,NOUN,18,-18,124.36,-124.36
1278,Book,NOUN,36,-36,248.72,-248.72
1280,Dzyan,NOUN,30,-30,207.26,207.26
1282,writer,NOUN,26,-26,179.63,179.63
1291,responsibility,NOUN,64,-64,442.16,-442.16
1298,work,NOUN,34,-34,234.90,-234.90
1304,charge,NOUN,32,-32,221.08,221.08
1309,whole,NOUN,25,25,172.72,-172.72
1316,shortcomings,NOUN,57,57,393.80,393.80
1338,coherence,NOUN,33,33,227.99,227.99
1340,consistency,NOUN,35,35,241.81,241.81
1344,Genesis,NOUN,26,-26,179.63,179.63
1349,rate,NOUN,9,9,62.18,-62.18
1352,level,NOUN,31,31,214.17,-214.17
1356,hypotheses,NOUN,33,33,227.99,227.99
1361,Modern,NOUN,26,-26,179.63,179.63
1362,Science,NOUN,27,27,186.54,-186.54
1366,consideration,NOUN,44,-44,303.99,303.99
1369,reason,NOUN,16,-16,110.54,-110.54
1372,appeal,NOUN,38,-38,262.53,-262.53
1375,authority,NOUN,25,25,172.72,-172.72
1382,Nature,NOUN,16,-16,110.54,-110.54
1386,laws,NOUN,22,-22,151.99,151.99
1388,uniformity,NOUN,44,-44,303.99,303.99
1390,analogy,NOUN,28,-28,193.45,193.45
1392,aim,NOUN,15,15,103.63,103.63
1395,work,NOUN,34,-34,234.90,-234.90
1403,Nature,NOUN,16,-16,110.54,-110.54
1408,concurrence,NOUN,48,-48,331.62,331.62
1410,atoms,NOUN,18,-18,124.36,-124.36
1415,man,NOUN,13,13,89.81,89.81
1418,place,NOUN,31,31,214.17,-214.17
1421,scheme,NOUN,26,-26,179.63,179.63
1424,Universe,NOUN,36,-36,248.72,-248.72
1428,degradation,NOUN,44,-44,303.99,303.99
1431,truths,NOUN,19,19,131.27,131.27
1435,basis,NOUN,26,-26,179.63,179.63
1438,religions,NOUN,41,41,283.26,283.26
1443,extent,NOUN,24,-24,165.81,165.81
1446,unity,NOUN,12,-12,82.91,-82.91
1451,spring,NOUN,39,39,269.44,269.44
1457,Occult,NOUN,32,-32,221.08,221.08
1458,side,NOUN,14,-14,96.72,-96.72
1460,Nature,NOUN,16,-16,110.54,-110.54
1467,Science,NOUN,27,27,186.54,-186.54
1470,civilization,NOUN,74,-74,511.25,511.25
1476,degree,NOUN,26,-26,179.63,179.63
1479,writer,NOUN,26,-26,179.63,179.63
1487,service,NOUN,37,37,255.62,255.62
1489,humanity,NOUN,27,27,186.54,-186.54
1492,humanity,NOUN,27,27,186.54,-186.54
1496,generations,NOUN,36,-36,248.72,-248.72
1502,author,NOUN,20,-20,138.18,-138.18
1506,court,NOUN,22,-22,151.99,151.99
1508,appeal,NOUN,38,-38,262.53,-262.53
1521,slander,NOUN,26,-26,179.63,179.63
1526,contempt,NOUN,38,-38,262.53,-262.53
1527,minimis,NOUN,35,35,241.81,241.81
1528,non,NOUN,7,7,48.36,-48.36
1529,curat,NOUN,21,21,145.08,145.08
1530,lex._,NOUN,26,-26,179.63,179.63
