Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
53446,easily,ADV,17,17,117.45,117.45
53459,rather,ADV,18,-18,124.36,-124.36
53503,here,ADV,11,11,76.00,76.00
53598,also,ADV,15,15,103.63,103.63
53624,professedly,ADV,53,53,366.16,-366.16
53668,so,ADV,6,-6,41.45,41.45
53714,when,ADV,17,17,117.45,117.45
53728,also,ADV,15,15,103.63,103.63
53736,precisely,ADV,42,-42,290.17,-290.17
53790,now,ADV,15,15,103.63,103.63
53804,when,ADV,17,17,117.45,117.45
53810,when,ADV,17,17,117.45,117.45
53815,where,ADV,21,21,145.08,145.08
53855,not,ADV,6,-6,15.83,15.83
53870,indeed,ADV,20,-20,138.18,-138.18
53922,suspiciously,ADV,58,-58,400.71,-400.71
53929,more,ADV,18,-18,124.36,-124.36
53947,now,ADV,15,15,103.63,103.63
53952,highly,ADV,31,31,214.17,-214.17
53966,only,ADV,12,-12,82.91,-82.91
53987,Thus,ADV,13,13,89.81,89.81
54006,respectively,ADV,59,59,407.62,407.62
54064,as,ADV,5,5,14.45,-14.45
54065,soon,ADV,11,11,76.00,76.00
54085,not,ADV,6,-6,15.83,15.83
54109,individually,ADV,62,-62,428.34,-428.34
54111,collectively,ADV,62,-62,428.34,-428.34
54119,sometimes,ADV,34,-34,234.90,-234.90
54140,magnetically,ADV,55,55,379.98,379.98
54142,irresistibly,ADV,51,51,352.35,-352.35
54155,practically,ADV,57,57,393.80,393.80
54159,simply,ADV,36,-36,248.72,-248.72
54167,matter,ADV,19,19,131.27,131.27
54208,more,ADV,18,-18,124.36,-124.36
54214,unconsciously,ADV,53,53,366.16,-366.16
54217,still,ADV,22,-22,151.99,151.99
54218,very,ADV,21,21,145.08,145.08
54219,sensibly,ADV,34,-34,234.90,-234.90
54223,not,ADV,6,-6,15.83,15.83
54226,however,ADV,39,39,269.44,269.44
54247,almost,ADV,25,25,172.72,-172.72
54253,bodily,ADV,34,-34,234.90,-234.90
54256,utterly,ADV,20,-20,138.18,-138.18
54263,not,ADV,6,-6,15.83,15.83
